"college_institution_id","survey_year","non_teaching_staff_count_id"
"8238","2015","564977"
"8238","2015","564978"
"8238","2015","564979"
"22198","2015","564980"
"22198","2015","564981"
"22198","2015","564982"
"22198","2015","564983"
"27199","2015","564984"
"43337","2015","564993"
"43337","2015","564994"
"43337","2015","564995"
"43337","2015","564996"
"51892","2015","564997"
"16562","2015","564998"
"16562","2015","564999"
"16562","2015","565000"
"16562","2015","565001"
"16562","2015","565002"
"16562","2015","565003"
"43635","2015","565004"
"43635","2015","565005"
"43635","2015","565006"
"51686","2015","565012"
"51686","2015","565013"
"51686","2015","565014"
"51686","2015","565015"
"51686","2015","565016"
"51686","2015","565017"
"54510","2015","565018"
"54510","2015","565019"
"33738","2015","565020"
"27553","2015","565021"
"27553","2015","565022"
"30366","2015","565023"
"30366","2015","565024"
"30366","2015","565025"
"30366","2015","565026"
"30366","2015","565027"
"30366","2015","565028"
"24095","2015","565032"
"24095","2015","565033"
"24095","2015","565034"
"49063","2015","565035"
"51671","2015","565038"
"39914","2015","565039"
"39914","2015","565040"
"39914","2015","565041"
"9214","2015","565044"
"9214","2015","565045"
"9214","2015","565046"
"39040","2015","565049"
"39040","2015","565050"
"39040","2015","565051"
"45461","2015","565052"
"45461","2015","565053"
"45461","2015","565054"
"45461","2015","565055"
"45241","2015","565056"
"45241","2015","565057"
"45241","2015","565058"
"45241","2015","565059"
"13562","2015","565060"
"13562","2015","565061"
"47797","2015","565062"
"12227","2015","565064"
"12227","2015","565065"
"27472","2015","565072"
"27472","2015","565073"
"12373","2015","565074"
"12373","2015","565075"
"13794","2015","565092"
"13794","2015","565093"
"25999","2015","565095"
"22513","2015","565096"
"22513","2015","565097"
"22513","2015","565098"
"22513","2015","565099"
"22513","2015","565100"
"35766","2015","565101"
"35766","2015","565102"
"38410","2015","565103"
"27227","2015","565104"
"27227","2015","565105"
"27227","2015","565106"
"27227","2015","565107"
"27227","2015","565108"
"30988","2015","565109"
"7984","2015","565110"
"7984","2015","565111"
"32672","2015","565112"
"42149","2015","565114"
"42149","2015","565115"
"42149","2015","565116"
"26263","2015","565120"
"26263","2015","565121"
"26263","2015","565122"
"26263","2015","565123"
"26263","2015","565124"
"54537","2015","565125"
"54537","2015","565126"
"27156","2015","565127"
"27156","2015","565128"
"54845","2015","565131"
"40603","2015","565132"
"40603","2015","565133"
"40603","2015","565134"
"40603","2015","565135"
"40603","2015","565136"
"40603","2015","565137"
"49703","2015","565138"
"49703","2015","565139"
"49703","2015","565140"
"36794","2015","565141"
"45519","2015","565149"
"45519","2015","565150"
"33778","2015","565156"
"33778","2015","565157"
"33778","2015","565158"
"33778","2015","565159"
"30946","2015","565160"
"24852","2015","565161"
"27485","2015","565162"
"27485","2015","565163"
"27485","2015","565164"
"27485","2015","565165"
"32775","2015","565169"
"32775","2015","565170"
"32775","2015","565171"
"32775","2015","565172"
"54526","2015","565173"
"38712","2015","565174"
"38712","2015","565175"
"47968","2015","565176"
"47968","2015","565177"
"30563","2015","565178"
"49182","2015","565179"
"49182","2015","565180"
"49182","2015","565181"
"49182","2015","565182"
"45897","2015","565183"
"45897","2015","565184"
"45897","2015","565185"
"45897","2015","565186"
"45897","2015","565187"
"45897","2015","565188"
"45897","2015","565189"
"38310","2015","565190"
"38310","2015","565191"
"48456","2015","565193"
"48456","2015","565194"
"48456","2015","565195"
"27556","2015","565196"
"54564","2015","565198"
"54564","2015","565199"
"54564","2015","565200"
"17390","2015","565201"
"43066","2015","565209"
"43066","2015","565210"
"29618","2015","565211"
"29618","2015","565212"
"29618","2015","565213"
"29618","2015","565214"
"29618","2015","565215"
"50173","2015","565224"
"30877","2015","565226"
"30877","2015","565227"
"30877","2015","565228"
"30877","2015","565229"
"34262","2015","565230"
"34262","2015","565231"
"34262","2015","565232"
"41416","2015","565234"
"41416","2015","565235"
"41416","2015","565236"
"41416","2015","565237"
"41416","2015","565238"
"41416","2015","565239"
"10004","2015","565240"
"10004","2015","565241"
"50138","2015","565251"
"50138","2015","565252"
"27329","2015","565258"
"33020","2015","565259"
"51828","2015","565260"
"30973","2015","565261"
"30973","2015","565262"
"1313","2015","565263"
"1313","2015","565264"
"1313","2015","565265"
"1313","2015","565266"
"50290","2015","565275"
"54337","2015","565276"
"39164","2015","565280"
"39164","2015","565281"
"39164","2015","565282"
"13395","2015","565286"
"13395","2015","565287"
"13395","2015","565288"
"47796","2015","565293"
"47796","2015","565294"
"47796","2015","565295"
"47796","2015","565296"
"47796","2015","565297"
"47936","2015","565300"
"47936","2015","565301"
"33902","2015","565302"
"52043","2015","565303"
"52043","2015","565304"
"52043","2015","565305"
"52043","2015","565306"
"47943","2015","565307"
"27092","2015","565313"
"27092","2015","565314"
"27092","2015","565315"
"27092","2015","565316"
"27092","2015","565317"
"31273","2015","565318"
"31273","2015","565319"
"39492","2015","565320"
"39492","2015","565321"
"39492","2015","565322"
"39492","2015","565323"
"47768","2015","565324"
"31244","2015","565325"
"41002","2015","565331"
"41002","2015","565332"
"41002","2015","565333"
"39476","2015","565334"
"39476","2015","565335"
"39476","2015","565336"
"39476","2015","565337"
"42774","2015","565338"
"42774","2015","565339"
"42774","2015","565340"
"42774","2015","565341"
"39262","2015","565342"
"39262","2015","565343"
"39262","2015","565344"
"32716","2015","565345"
"32716","2015","565346"
"32716","2015","565347"
"37207","2015","565348"
"37207","2015","565349"
"37207","2015","565350"
"43770","2015","565351"
"43770","2015","565352"
"43770","2015","565353"
"43770","2015","565354"
"39472","2015","565357"
"39472","2015","565358"
"39472","2015","565359"
"39472","2015","565360"
"13125","2015","565361"
"13125","2015","565362"
"13125","2015","565363"
"32647","2015","565368"
"32647","2015","565369"
"32647","2015","565370"
"32647","2015","565371"
"8341","2015","565373"
"8341","2015","565374"
"27584","2015","565376"
"24164","2015","565377"
"24164","2015","565378"
"24164","2015","565379"
"26906","2015","565383"
"26906","2015","565384"
"37170","2015","565385"
"21206","2015","565386"
"21206","2015","565387"
"21206","2015","565388"
"21206","2015","565389"
"21206","2015","565390"
"21206","2015","565391"
"52029","2015","565392"
"52029","2015","565393"
"52704","2015","565397"
"52704","2015","565398"
"9264","2015","565399"
"38541","2015","565413"
"10270","2015","565414"
"10270","2015","565415"
"27479","2015","565416"
"27479","2015","565417"
"27479","2015","565418"
"49134","2015","565419"
"36589","2015","565420"
"36589","2015","565421"
"1437","2015","565422"
"1437","2015","565423"
"1437","2015","565424"
"1437","2015","565425"
"26251","2015","565426"
"26251","2015","565427"
"26251","2015","565428"
"26251","2015","565429"
"26251","2015","565430"
"26251","2015","565431"
"36401","2015","565432"
"36401","2015","565433"
"36401","2015","565434"
"36401","2015","565435"
"39960","2015","565436"
"39960","2015","565437"
"39960","2015","565438"
"8182","2015","565439"
"8182","2015","565440"
"8182","2015","565441"
"10583","2015","565442"
"10583","2015","565443"
"10583","2015","565444"
"33728","2015","565445"
"33728","2015","565446"
"33728","2015","565447"
"33728","2015","565448"
"36923","2015","565449"
"36923","2015","565450"
"36923","2015","565451"
"36923","2015","565452"
"49132","2015","565453"
"49132","2015","565454"
"49132","2015","565455"
"49132","2015","565456"
"24860","2015","565457"
"54584","2015","565458"
"54584","2015","565459"
"11318","2015","565460"
"11318","2015","565461"
"36594","2015","565462"
"36594","2015","565463"
"29117","2015","565465"
"27140","2015","565467"
"27140","2015","565468"
"26346","2015","565469"
"26346","2015","565470"
"26346","2015","565471"
"32727","2015","565474"
"32727","2015","565475"
"32727","2015","565476"
"32727","2015","565477"
"9876","2015","565478"
"9876","2015","565479"
"9876","2015","565480"
"54914","2015","565482"
"54914","2015","565483"
"54914","2015","565484"
"54801","2015","565493"
"54801","2015","565494"
"54801","2015","565495"
"27278","2015","565496"
"51048","2015","565497"
"42657","2015","565498"
"42657","2015","565499"
"42657","2015","565500"
"42657","2015","565501"
"39828","2015","565502"
"27298","2015","565504"
"27298","2015","565505"
"27298","2015","565506"
"22282","2015","565509"
"22282","2015","565510"
"24927","2015","565515"
"54915","2015","565519"
"54915","2015","565520"
"54915","2015","565521"
"27396","2015","565523"
"13261","2015","565524"
"13261","2015","565525"
"13261","2015","565526"
"13261","2015","565527"
"24898","2015","565528"
"24898","2015","565529"
"24898","2015","565530"
"24898","2015","565531"
"24898","2015","565532"
"35160","2015","565533"
"24890","2015","565534"
"28883","2015","565535"
"28883","2015","565536"
"28883","2015","565537"
"48371","2015","565539"
"48371","2015","565540"
"27535","2015","565541"
"27535","2015","565542"
"27535","2015","565543"
"27535","2015","565544"
"26622","2015","565546"
"24936","2015","565549"
"43139","2015","565550"
"43139","2015","565551"
"43139","2015","565552"
"43139","2015","565553"
"43139","2015","565554"
"55019","2015","565558"
"52543","2015","565559"
"52543","2015","565560"
"54754","2015","565568"
"54754","2015","565569"
"54754","2015","565570"
"10833","2015","565571"
"10833","2015","565572"
"10833","2015","565573"
"29021","2015","565577"
"29021","2015","565578"
"29021","2015","565579"
"29021","2015","565580"
"29021","2015","565581"
"29021","2015","565582"
"29021","2015","565583"
"50918","2015","565587"
"50918","2015","565588"
"50918","2015","565589"
"50918","2015","565590"
"50918","2015","565591"
"17092","2015","565592"
"17092","2015","565593"
"17092","2015","565594"
"27205","2015","565597"
"27205","2015","565598"
"34007","2015","565599"
"34007","2015","565600"
"30962","2015","565605"
"54512","2015","565608"
"54512","2015","565609"
"17542","2015","565611"
"17542","2015","565612"
"17542","2015","565613"
"7582","2015","565614"
"7582","2015","565615"
"7582","2015","565616"
"10882","2015","565617"
"51731","2015","565618"
"17166","2015","565619"
"17166","2015","565620"
"17166","2015","565621"
"17166","2015","565622"
"40843","2015","565623"
"30769","2015","565625"
"30769","2015","565626"
"30769","2015","565627"
"30769","2015","565628"
"30769","2015","565629"
"30769","2015","565630"
"30769","2015","565631"
"30769","2015","565632"
"40930","2015","565633"
"40930","2015","565634"
"40930","2015","565635"
"17201","2015","565636"
"17201","2015","565637"
"17201","2015","565638"
"17201","2015","565639"
"17201","2015","565640"
"44272","2015","565641"
"24847","2015","565651"
"39802","2015","565652"
"39802","2015","565653"
"39802","2015","565654"
"35867","2015","565655"
"35867","2015","565656"
"35867","2015","565657"
"35867","2015","565658"
"35867","2015","565659"
"39987","2015","565666"
"30986","2015","565674"
"50754","2015","565675"
"27449","2015","565680"
"27449","2015","565681"
"49733","2015","565682"
"54652","2015","565683"
"31494","2015","565685"
"52034","2015","565684"
"52034","2015","565686"
"13098","2015","565687"
"13098","2015","565688"
"13098","2015","565689"
"24883","2015","565691"
"35865","2015","565707"
"35865","2015","565708"
"35865","2015","565709"
"35865","2015","565710"
"35865","2015","565711"
"35865","2015","565712"
"35865","2015","565713"
"27300","2015","565717"
"27300","2015","565718"
"27300","2015","565719"
"50752","2015","565720"
"47497","2015","565726"
"39001","2015","565727"
"54270","2015","565731"
"24912","2015","565733"
"50447","2015","565732"
"11257","2015","565739"
"11257","2015","565740"
"11257","2015","565741"
"30987","2015","565746"
"30987","2015","565747"
"45293","2015","565749"
"45293","2015","565750"
"45293","2015","565751"
"24886","2015","565752"
"38543","2015","565753"
"40832","2015","565758"
"29580","2015","565764"
"29580","2015","565765"
"30927","2015","565767"
"30927","2015","565768"
"30927","2015","565769"
"44487","2015","565770"
"44487","2015","565771"
"44487","2015","565772"
"44487","2015","565773"
"54504","2015","565774"
"54504","2015","565775"
"54504","2015","565776"
"30991","2015","565777"
"26321","2015","565779"
"48740","2015","565780"
"47920","2015","565781"
"24921","2015","565782"
"26411","2015","565783"
"26411","2015","565784"
"26411","2015","565785"
"26411","2015","565786"
"54562","2015","565792"
"54562","2015","565793"
"54562","2015","565794"
"54562","2015","565795"
"24865","2015","565796"
"27791","2015","565797"
"16545","2015","565799"
"43833","2015","565800"
"43833","2015","565801"
"25035","2015","565802"
"25035","2015","565803"
"25035","2015","565804"
"10626","2015","565806"
"10626","2015","565807"
"10626","2015","565808"
"10626","2015","565809"
"10626","2015","565810"
"10626","2015","565811"
"27232","2015","565812"
"27232","2015","565813"
"27232","2015","565814"
"30156","2015","565819"
"30156","2015","565820"
"30156","2015","565821"
"47448","2015","565822"
"24245","2015","565824"
"16556","2015","565825"
"27436","2015","565826"
"26295","2015","565832"
"6765","2015","565833"
"11784","2015","565838"
"11784","2015","565839"
"24851","2015","565840"
"27346","2015","565841"
"27346","2015","565842"
"27346","2015","565843"
"27346","2015","565844"
"27241","2015","565845"
"26915","2015","565851"
"26915","2015","565852"
"54829","2015","565853"
"54829","2015","565854"
"54829","2015","565855"
"52560","2015","565856"
"52560","2015","565857"
"52560","2015","565858"
"39727","2015","565864"
"39727","2015","565865"
"39727","2015","565866"
"39727","2015","565867"
"39727","2015","565868"
"39727","2015","565869"
"39727","2015","565870"
"39727","2015","565871"
"39727","2015","565872"
"38765","2015","565874"
"38765","2015","565875"
"49887","2015","565876"
"49887","2015","565877"
"49887","2015","565878"
"11549","2015","565879"
"11549","2015","565880"
"36439","2015","565884"
"21957","2015","565885"
"21957","2015","565886"
"35238","2015","565888"
"35238","2015","565889"
"35238","2015","565890"
"35238","2015","565891"
"35238","2015","565892"
"35238","2015","565893"
"46860","2015","565894"
"46860","2015","565895"
"46860","2015","565896"
"46860","2015","565897"
"27289","2015","565906"
"24737","2015","565908"
"39180","2015","565909"
"39180","2015","565910"
"39180","2015","565911"
"39180","2015","565912"
"53717","2015","565917"
"48403","2015","565919"
