"id","staff_type_id","group_id","sanctioned_strength","posts_reserved_for_pwd","count_by_category_id"
"565799","1","3","20","","5408364"
"460994","1","3","10","","4408827"
"494842","2","2","1","","4695748"
"535505","1","1","10","","5091053"
"516191","4","2","5","","4898149"
"495688","1","3","3","","4702884"
"579590","1","3","3","","5529068"
"469426","1","3","8","","4475910"
"497829","1","3","3","","4720468"
"516551","1","1","10","","4901761"
"517245","1","3","312","","4907844"
"579111","1","3","4","","5524929"
"487843","3","2","1","","4638215"
"543521","4","4","3","","5180612"
"522093","1","2","3","","4955620"
"450589","1","2","3","","4329642"
"481032","1","3","5","","4582245"
"503923","1","4","2","","4775401"
"588142","1","4","12","","5612377"
"493770","4","1","1","","4687158"
"451298","3","2","1","","4335330"
"510599","2","4","3","","4840009"
"536935","2","2","2","","5105623"
"507158","2","2","1","","4806733"
"514176","1","4","6","","4877313"
"511816","1","1","8","","4851731"
"524344","1","3","1","","4977097"
"513403","1","2","0","","4870536"
"562407","4","4","0","","5370688"
"587412","1","3","0","","5605809"
"513841","1","1","15","","4874305"
"474965","1","4","8","","4524643"
"575964","4","4","1","","5495451"
"541425","1","2","0","","5157764"
"579505","3","1","1","","5528095"
"563905","3","2","1","","5384283"
"498525","1","1","5","","4725927"
"515547","1","3","2","","4891484"
"514645","2","4","2","","4881319"
"516727","1","3","5","","4903313"
"447168","1","1","11","","4303308"
"509175","2","3","1","","4826364"
"520649","3","3","1","","4941357"
"485004","2","3","1","","4615125"
"488975","1","3","24","","4648404"
"478741","1","2","22","","4560748"
"472603","1","2","5","","4504270"
"499078","4","3","2","","4731573"
"515558","3","3","1","","4891543"
"462507","2","1","1","","4421794"
"477645","1","3","3","","4550896"
"533548","1","4","5","","5073402"
"456232","4","3","4","","4372314"
"588403","1","4","22","","5621613"
"450019","1","3","2","","4325084"
"480017","1","4","48","","4572127"
"537616","2","4","2","","5112791"
"519334","1","4","5","","4928276"
"560154","1","4","5","","5349812"
"573827","2","3","1","","5476630"
"543389","3","4","4","","5179294"
"552131","4","3","1","","5264227"
"539611","2","1","420","","5134452"
"492191","1","3","22","","4674984"
"500894","1","2","19","","4747747"
"584783","4","2","1","","5580097"
"488074","1","1","3","","4640239"
"531152","3","1","2","","5049654"
"473016","2","1","1","","4507552"
"490832","2","1","1","","4663672"
"504213","2","1","1","","4777609"
"525534","1","2","1","","4988620"
"493832","2","1","1","","4687651"
"588140","3","3","1","","5612375"
"569395","2","1","2","","5438182"
"580341","1","3","2","","5535039"
"582857","1","3","6","","5561256"
"514231","1","3","7","","4877686"
"566413","1","4","5","","5413281"
"488670","2","3","1","","4646056"
"496305","1","1","1","","4707645"
"582435","2","3","2","","5557337"
"477983","1","4","3","","4553534"
"524515","2","2","2","","4979001"
"447211","2","3","1","","4303630"
"530825","2","2","0","","5046842"
"542865","3","1","1","","5174149"
"483900","4","3","18","","4606048"
"541914","1","2","20","","5164439"
"478882","1","3","1","","4562092"
"491651","2","4","1","","4670665"
"519327","1","1","11","","4928229"
"518908","2","3","3","","4924027"
"527179","2","3","2","","5009193"
"551678","1","4","3","","5258835"
"558479","2","2","2","","5331096"
"549547","2","1","4","","5240871"
"568232","2","3","6","","5428349"
"448118","2","1","1","","4310423"
"508826","2","3","1","","4822884"
"454475","2","4","1","","4358912"
"573547","1","3","3","","5474006"
"452791","1","3","5","","4346089"
"464935","1","1","1","","4440010"
"558962","3","1","1","","5337526"
"582014","2","3","4","","5552745"
"584340","2","2","2","","5575917"
"466645","1","3","6","","4453040"
"463940","1","3","7","","4432601"
"470962","1","3","3","","4488713"
"583569","2","1","13","","5567765"
"478392","2","3","3","","4557334"
"468576","4","4","7","","4468860"
"447689","1","4","5","","4307364"
"536054","1","4","14","","5096289"
"549217","1","3","10","","5237944"
"525307","1","4","0","","4986428"
"526525","1","3","8","","5001196"
"588532","1","3","4","","5624786"
"509662","1","2","27","","4830970"
"490603","2","3","2","","4661940"
"555770","1","3","24","","5301533"
"559552","1","4","11","","5343878"
"486868","1","4","1","","4629853"
"550114","1","3","8","","5246129"
"505071","1","3","60","","4786113"
"549744","1","1","6","","5242671"
"476902","2","1","1","","4542714"
"543993","1","3","4","","5184941"
"471031","4","1","5","","4489226"
"469779","2","2","1","","4478938"
"454330","1","4","4","","4357850"
"450401","1","4","1","","4328315"
"468116","1","2","5","","4464918"
"484784","2","1","1","","4612953"
"522377","2","3","2","","4958238"
"482545","3","3","1","","4595360"
"492933","4","3","5","","4681202"
"528492","1","4","1","","5023812"
"529210","1","4","15","","5031348"
"565868","2","1","1","","5409028"
"575343","2","2","1","","5490414"
"583177","1","4","16","","5563751"
"586620","2","2","1","","5597727"
"472782","2","3","1","","4505606"
"542947","1","3","1","","5175080"
"546412","1","3","2","","5210793"
"548669","2","3","5","","5232858"
"557395","1","4","2","","5320238"
"461928","2","1","1","","4417031"
"446911","1","4","6","","4301325"
"588799","2","3","1","","5627537"
"559550","1","4","10","","5343850"
"455197","2","3","3","","4364483"
"584952","1","1","9","","5581575"
"540896","1","1","319","","5151070"
"562302","1","4","2","","5370051"
"493769","4","3","1","","4687135"
"577954","3","2","1","","5513665"
"496935","1","1","3","","4713002"
"497620","1","2","6","","4718642"
"494748","4","4","1","","4694903"
"502499","1","3","6","","4761823"
"515601","1","2","105","","4892048"
"462103","1","4","2","","4418615"
"484033","3","2","1","","4607132"
"513544","3","1","1","","4871643"
"467818","3","3","1","","4462464"
"511234","1","3","2","","4846656"
"543082","2","1","1","","5176385"
"586281","1","2","1","","5594492"
"468659","3","4","0","","4469460"
"499722","1","3","0","","4736549"
"587390","1","1","3","","5605546"
"543240","1","2","1","","5177632"
"454041","1","3","4","","4355765"
"568658","1","3","0","","5432117"
"496079","1","3","5","","4705937"
"531112","1","2","3","","5049368"
"537799","1","2","1","","5114412"
"473238","4","4","4","","4509400"
"558994","3","2","1","","5337906"
"450616","1","4","2","","4329887"
"514879","1","3","2623","","4883966"
"546795","1","2","1","","5214426"
"449713","4","3","1","","4322654"
"561335","3","3","0","","5361526"
"439754","2","1","1","","4239981"
"487247","2","3","1","","4632836"
"543144","1","1","0","","5176892"
"578977","1","1","8","","5523135"
"503794","1","1","4","","4774394"
"449430","4","4","2","","4320286"
"478403","1","4","2","","4557443"
"488011","1","3","6","","4639598"
"488489","3","2","1","","4644608"
"556268","1","3","2","","5307360"
"530839","1","1","0","","5046931"
"466252","2","3","4","","4449818"
"548710","2","3","3","","5233320"
"482795","2","2","1","","4597391"
"468459","2","2","2","","4468092"
"581609","2","2","1","","5548115"
"586091","2","1","1","","5592958"
"587263","1","3","3","","5604275"
"511314","1","2","3","","4847376"
"585505","4","4","0","","5587771"
"500282","1","4","10","","4741867"
"513968","2","3","1","","4875621"
"544669","2","3","2","","5191804"
"555932","1","3","5","","5303025"
"515278","1","2","4","","4888959"
"543190","3","2","1","","5177151"
"459137","1","4","4","","4394558"
"577118","2","1","1","","5506249"
"560131","1","3","2","","5349686"
"485765","2","3","5","","4620886"
"539593","4","3","1","","5134138"
"460417","3","3","1","","4404782"
"443775","1","1","5","","4274400"
"449105","2","4","1","","4318027"
"496522","1","2","7","","4709502"
"530971","1","2","8","","5047968"
"513180","1","4","7","","4868211"
"491441","1","3","1","","4668593"
"468661","2","1","1","","4469471"
"525791","1","4","8","","4991076"
"507053","1","3","16","","4805998"
"527299","2","2","1","","5010298"
"526936","1","4","3","","5006806"
"451033","1","4","9","","4333538"
"443295","1","4","5","","4270841"
"579828","1","3","3","","5530754"
"441144","1","4","2","","4252028"
"521934","1","3","1","","4954577"
"545938","3","1","1","","5205811"
"519181","1","1","2","","4926386"
"569926","2","1","1","","5442017"
"584143","1","2","1","","5573136"
"510725","1","3","3","","4841519"
"443025","2","4","6","","4267912"
"508888","1","4","13","","4823486"
"495632","1","1","5","","4702382"
"501494","3","2","1","","4753573"
"463886","1","4","1","","4432201"
"491278","2","2","1","","4667309"
"472001","2","4","6","","4496527"
"472507","2","3","2","","4503522"
"556916","3","2","1","","5315062"
"532078","2","2","1","","5058079"
"495498","2","3","1","","4701352"
"446559","1","1","3","","4298422"
"511346","1","3","6","","4847791"
"458234","1","3","20","","4387531"
"486283","1","4","6","","4625531"
"447529","1","3","3","","4306071"
"487844","2","3","1","","4638216"
"474219","2","3","1","","4517565"
"468836","1","3","2","","4471093"
"585504","4","3","0","","5587770"
"451721","3","2","1","","4338962"
"479659","1","3","15","","4569114"
"531973","1","4","2","","5057133"
"584284","1","3","15","","5575078"
"538638","2","3","1","","5123077"
"490810","1","4","6","","4663536"
"539067","2","3","5","","5127864"
"440444","2","1","3","","4245170"
"466353","4","4","0","","4450571"
"445388","2","3","1","","4288185"
"475901","2","3","1","","4533009"
"526826","3","2","0","","5004330"
"474146","1","3","3","","4516889"
"574828","1","2","3","","5485191"
"474114","1","1","3","","4516543"
"529780","2","4","8","","5037064"
"519216","1","2","4","","4926555"
"470059","1","2","3","","4481089"
"491048","1","4","7","","4665067"
"494784","2","2","1","","4695244"
"573670","1","1","6","","5475077"
"513092","3","1","1","","4867295"
"507168","1","1","1","","4806837"
"512096","2","1","1","","4854658"
"457292","2","3","1","","4379609"
"510981","3","1","1","","4844088"
"458217","1","4","7","","4386886"
"510198","2","3","4","","4836144"
"527636","1","4","25","","5014594"
"541680","1","3","2","","5161784"
"489126","2","1","1","","4649657"
"508210","1","3","2","","4817355"
"482990","2","2","1","","4599035"
"502020","2","1","2","","4758065"
"448728","1","4","10","","4315067"
"466660","1","2","47","","4453128"
"542022","1","2","3","","5165274"
"475066","1","4","5","","4525524"
"484821","4","3","14","","4613464"
"507815","1","3","2","","4813810"
"526989","1","1","46","","5007345"
"504701","1","1","1","","4782305"
"469811","2","2","3","","4479202"
"515794","3","1","2","","4894488"
"476640","2","2","4","","4540157"
"472805","2","2","2","","4505890"
"586977","2","2","2","","5601062"
"545278","2","1","3","","5198744"
"557212","2","1","1","","5318298"
"519474","1","3","44","","4930265"
"527126","2","2","2","","5008577"
"587556","4","2","1","","5606860"
"587577","2","1","1","","5606997"
"444746","2","3","1","","4282645"
"472178","1","3","5","","4497692"
"487749","1","4","7","","4637166"
"497469","2","3","2","","4717460"
"474962","1","2","0","","4524618"
"522545","4","4","0","","4959518"
"561522","2","2","1","","5363005"
"462125","1","4","10","","4418733"
"525990","1","3","4","","4994214"
"541776","1","4","7","","5163155"
"494529","3","1","1","","4693258"
"469696","1","1","0","","4478161"
"537290","1","2","8","","5109591"
"554821","1","4","10","","5291515"
"572386","1","3","12","","5463202"
"534555","1","4","8","","5082633"
"498708","2","3","2","","4727964"
"545338","1","4","2","","5199518"
"499534","1","3","5","","4735009"
"580461","1","3","11","","5536129"
"446067","1","4","0","","4294389"
"461564","2","3","1","","4413582"
"559582","1","3","3","","5344228"
"469261","1","4","3","","4474148"
"558435","3","3","1","","5330293"
"573289","1","3","1","","5472249"
"497901","1","2","5","","4720972"
"546952","1","3","3","","5216138"
"485592","1","3","12","","4619731"
"519108","3","1","1","","4925787"
"511990","2","2","1","","4853402"
"534603","3","1","360","","5083261"
"481330","1","3","26","","4585454"
"464768","1","4","1","","4439006"
"529664","1","4","92","","5035751"
"554030","2","3","2","","5283247"
"516536","1","4","13","","4901670"
"547297","3","3","1","","5219635"
"469490","1","1","3","","4476431"
"552140","1","4","0","","5264321"
"450279","4","4","1","","4326972"
"583675","1","1","5","","5569012"
"518215","2","3","4050","","4917325"
"564322","2","3","2","","5388373"
"565951","1","3","7","","5409671"
"455537","1","3","2","","4366934"
"441472","1","2","3","","4254238"
"557164","2","2","1","","5317954"
"542932","3","4","1","","5174898"
"519583","1","3","100","","4931210"
"478153","2","3","1","","4555277"
"485785","2","2","1","","4621087"
"551175","1","2","0","","5255246"
"479360","1","4","0","","4566547"
"440579","2","1","1","","4246571"
"513324","2","2","3","","4869700"
"465914","1","3","510","","4447207"
"567886","1","3","2","","5425653"
"444277","2","4","1","","4277981"
"484345","1","3","4","","4609720"
"560414","1","4","2","","5352449"
"464979","2","1","1","","4440399"
"562758","1","1","1","","5374168"
"580054","2","4","1","","5532797"
"515963","2","3","1","","4895938"
"583253","1","3","4","","5564294"
"458407","1","3","2","","4388953"
"568597","1","1","8","","5431646"
"489378","1","4","213","","4651867"
"503534","1","2","4","","4772232"
"569555","1","2","2","","5439331"
"546328","2","4","3","","5209758"
"554543","1","4","16","","5288339"
"478879","4","4","35","","4562079"
"484273","1","3","3","","4609082"
"522303","2","2","1","","4957522"
"566762","2","2","6","","5416544"
"550197","1","1","23","","5246782"
"586909","1","4","9","","5600549"
"444999","3","2","2","","4284861"
"484014","1","3","0","","4606987"
"564127","1","4","3","","5386449"
"479122","2","3","4","","4564211"
"509180","1","2","0","","4826432"
"547585","2","4","1","","5222885"
"525762","4","2","5","","4990801"
"563204","2","3","2","","5378306"
"492358","1","3","5","","4676423"
"440292","1","3","9","","4244051"
"530620","1","2","22","","5045472"
"518400","1","3","4","","4919092"
"549814","4","2","3","","5243277"
"452741","1","3","7","","4345611"
"512359","2","2","1","","4857971"
"547224","1","4","3","","5218992"
"442195","1","4","1","","4260082"
"450226","1","4","6","","4326591"
"511127","2","1","1","","4845491"
"457209","2","2","1","","4379124"
"567082","1","1","50","","5419464"
"484841","1","1","2","","4613675"
"516474","1","3","4","","4901269"
"553731","2","3","1","","5280429"
"483346","1","4","2","","4601991"
"566182","4","4","1","","5411218"
"497134","1","4","8","","4714577"
"484074","1","2","1","","4607513"
"446594","1","3","5","","4298647"
"487921","1","1","8","","4638844"
"558085","2","2","1","","5327502"
"540718","1","2","1","","5148688"
"582322","2","4","11","","5556187"
"496416","3","3","2","","4708621"
"531744","1","1","90","","5055285"
"482462","1","1","3","","4594790"
"582264","1","4","46","","5555403"
"585738","1","2","1","","5590034"
"508747","3","4","1","","4821869"
"556944","2","2","1","","5315486"
"512264","1","4","6","","4857109"
"525760","1","4","50","","4990799"
"550219","4","3","0","","5246997"
"570151","1","4","3","","5443473"
"512868","1","3","2","","4864310"
"462444","1","3","9","","4421113"
"525725","2","3","5","","4990409"
"541475","2","2","1","","5158457"
"544230","2","2","1","","5187170"
"567064","1","1","4","","5419390"
"483935","1","4","65","","4606451"
"471691","1","1","1","","4494204"
"482477","2","2","1","","4594884"
"510313","1","3","1","","4837094"
"463970","1","2","4","","4432816"
"439692","2","1","1","","4239397"
"505335","1","1","1","","4788854"
"579156","3","1","1","","5525197"
"543793","2","3","3","","5183188"
