"standalone_institution_id","survey_year","teaching_staff_id"
"3462","2015","989333"
"3462","2015","989334"
"13443","2015","989341"
"13443","2015","989342"
"3235","2015","989388"
"3235","2015","989389"
"3235","2015","989390"
"3235","2015","989392"
"3235","2015","989393"
"3205","2015","989391"
"3205","2015","989394"
"3205","2015","989395"
"3205","2015","989396"
"3205","2015","989397"
"4007","2015","989417"
"4007","2015","989418"
"6364","2015","989441"
"6364","2015","989442"
"13951","2015","989497"
"13951","2015","989498"
"1217","2015","989499"
"1217","2015","989500"
"1217","2015","989501"
"1217","2015","989502"
"1217","2015","989503"
"1217","2015","989504"
"10890","2015","989505"
"10890","2015","989506"
"10890","2015","989507"
"10890","2015","989508"
"10890","2015","989509"
"10890","2015","989510"
"10890","2015","989511"
"3376","2015","989522"
"3376","2015","989523"
"3376","2015","989524"
"3376","2015","989525"
"3376","2015","989526"
"3376","2015","989527"
"3376","2015","989528"
"3376","2015","989529"
"3376","2015","989530"
"3376","2015","989531"
"3376","2015","989532"
"2401","2015","989576"
"2401","2015","989577"
"2401","2015","989578"
"2401","2015","989579"
"2401","2015","989580"
"2401","2015","989581"
"2401","2015","989582"
"7366","2015","989583"
"7366","2015","989584"
"547","2015","989624"
"547","2015","989625"
"547","2015","989626"
"547","2015","989627"
"547","2015","989628"
"1001","2015","989648"
"1001","2015","989649"
"1001","2015","989650"
"1001","2015","989651"
"1001","2015","989652"
"1001","2015","989653"
"9884","2015","989709"
"9884","2015","989710"
"4218","2015","989859"
"4218","2015","989860"
"7375","2015","989892"
"7375","2015","989893"
"3392","2015","989914"
"3392","2015","989915"
"5437","2015","989933"
"5437","2015","989934"
"14748","2015","989955"
"14748","2015","989956"
"1442","2015","990004"
"1442","2015","990005"
"1442","2015","990006"
"1442","2015","990007"
"1442","2015","990008"
"1442","2015","990009"
"1442","2015","990010"
"7847","2015","990014"
"7847","2015","990015"
"12541","2015","990085"
"12541","2015","990086"
"534","2015","990119"
"534","2015","990120"
"9351","2015","990166"
"9351","2015","990167"
"13963","2015","990369"
"13963","2015","990370"
"13963","2015","990371"
"13963","2015","990372"
"13963","2015","990373"
"13963","2015","990374"
"13963","2015","990375"
"13963","2015","990376"
"9186","2015","990453"
"9186","2015","990454"
"12681","2015","990455"
"12681","2015","990456"
"2564","2015","990532"
"2564","2015","990534"
"2564","2015","990536"
"2564","2015","990539"
"2739","2015","990608"
"2739","2015","990609"
"2739","2015","990610"
"2739","2015","990611"
"2739","2015","990612"
"2739","2015","990613"
"2739","2015","990614"
"9189","2015","990724"
"9189","2015","990725"
"7424","2015","990747"
"7424","2015","990748"
"4185","2015","990790"
"4185","2015","990791"
"3422","2015","990804"
"3422","2015","990805"
"3422","2015","990806"
"3422","2015","990807"
"3422","2015","990808"
"3422","2015","990809"
"3422","2015","990810"
"10200","2015","990853"
"1984","2015","990854"
"1984","2015","990855"
"1984","2015","990856"
"1984","2015","990857"
"1984","2015","990858"
"1984","2015","990859"
"12183","2015","990863"
"12183","2015","990864"
"12183","2015","990865"
"12183","2015","990866"
"12183","2015","990867"
"12183","2015","990868"
"12183","2015","990869"
"12183","2015","990870"
"12183","2015","990871"
"12183","2015","990872"
"12152","2015","990917"
"12152","2015","990918"
"4136","2015","990960"
"4495","2015","990992"
"4495","2015","990993"
"11089","2015","991013"
"11089","2015","991014"
"9376","2015","991026"
"9376","2015","991027"
"6661","2015","991107"
"6661","2015","991108"
"8798","2015","991109"
"8798","2015","991110"
"10378","2015","991136"
"10378","2015","991137"
"3106","2015","991145"
"3106","2015","991146"
"3106","2015","991147"
"3106","2015","991148"
"3106","2015","991149"
"3106","2015","991150"
"3106","2015","991151"
"3106","2015","991152"
"4529","2015","991231"
"4529","2015","991232"
"1258","2015","991237"
"2281","2015","991244"
"2281","2015","991245"
"2281","2015","991246"
"2281","2015","991247"
"2281","2015","991248"
"2281","2015","991249"
"2281","2015","991250"
"7594","2015","991259"
"7594","2015","991260"
"9034","2015","991307"
"9034","2015","991308"
"4445","2015","991368"
"12892","2015","991384"
"12892","2015","991385"
"5482","2015","991498"
"5482","2015","991499"
"2845","2015","991517"
"2845","2015","991518"
"2845","2015","991519"
"2845","2015","991520"
"2845","2015","991521"
"2845","2015","991522"
"2845","2015","991523"
"2845","2015","991524"
"7431","2015","991564"
"7431","2015","991565"
"15221","2015","991637"
"15221","2015","991638"
"15221","2015","991639"
"15221","2015","991640"
"15277","2015","991736"
"15277","2015","991737"
"15277","2015","991738"
"3123","2015","991744"
"3123","2015","991745"
"3123","2015","991746"
"3123","2015","991747"
"3123","2015","991748"
"3123","2015","991749"
"3123","2015","991750"
"179","2015","991751"
"179","2015","991752"
"14060","2015","991769"
"14060","2015","991770"
"12674","2015","991791"
"6244","2015","991972"
"6244","2015","991973"
"5224","2015","992115"
"5224","2015","992116"
"3032","2015","992183"
"3032","2015","992184"
"3032","2015","992185"
"3032","2015","992186"
"3032","2015","992187"
"7376","2015","992195"
"7376","2015","992196"
"15307","2015","992312"
"15307","2015","992313"
"15307","2015","992314"
"2463","2015","992317"
"2463","2015","992318"
"2463","2015","992319"
"2463","2015","992320"
"2463","2015","992321"
"2463","2015","992322"
"2463","2015","992323"
"2463","2015","992324"
"2463","2015","992325"
"9794","2015","992332"
"9794","2015","992333"
"9784","2015","992341"
"9784","2015","992342"
"2304","2015","992346"
"2304","2015","992347"
"2304","2015","992348"
"2304","2015","992349"
"2304","2015","992350"
"9710","2015","992367"
"12900","2015","992376"
"12900","2015","992377"
"8445","2015","992449"
"8445","2015","992450"
"7404","2015","992486"
"7404","2015","992487"
"14870","2015","992518"
"14870","2015","992519"
"9240","2015","992535"
"9210","2015","992549"
"9210","2015","992550"
"9290","2015","992553"
"9290","2015","992554"
"6409","2015","992565"
"6409","2015","992566"
"6790","2015","992582"
"6790","2015","992583"
"12100","2015","992591"
"12100","2015","992592"
"12100","2015","992593"
"12100","2015","992594"
"12100","2015","992595"
"12100","2015","992596"
"12100","2015","992597"
"12100","2015","992598"
"12100","2015","992599"
"14505","2015","992633"
"14505","2015","992634"
"12070","2015","992635"
"12070","2015","992636"
"12070","2015","992637"
"15143","2015","992638"
"15143","2015","992639"
"5523","2015","992646"
"5523","2015","992647"
"13839","2015","992769"
"13839","2015","992770"
"13839","2015","992771"
"13839","2015","992772"
"13839","2015","992773"
"13839","2015","992774"
"6958","2015","992780"
"6958","2015","992781"
"2835","2015","992838"
"2835","2015","992839"
"2835","2015","992840"
"2835","2015","992841"
"2835","2015","992842"
"2835","2015","992843"
"2835","2015","992844"
"14437","2015","992922"
"14437","2015","992923"
"14437","2015","992924"
"14437","2015","992925"
"14437","2015","992926"
"14437","2015","992927"
"14437","2015","992928"
"13926","2015","992949"
"13926","2015","992950"
"3320","2015","992974"
"3320","2015","992975"
"3320","2015","992976"
"3320","2015","992977"
"3320","2015","992978"
"3320","2015","992979"
"3320","2015","992980"
"3320","2015","992981"
"3320","2015","992982"
"14520","2015","993138"
"14520","2015","993139"
"14520","2015","993140"
"14520","2015","993141"
"14520","2015","993142"
"14520","2015","993143"
"14520","2015","993144"
"1041","2015","993147"
"1041","2015","993148"
"1041","2015","993149"
"1041","2015","993150"
"1041","2015","993151"
"1041","2015","993152"
"1041","2015","993153"
"1493","2015","993166"
"1493","2015","993167"
"1493","2015","993168"
"1493","2015","993169"
"15214","2015","993211"
"15214","2015","993212"
"15214","2015","993213"
"15214","2015","993214"
"15214","2015","993215"
"15214","2015","993216"
"7415","2015","993239"
"7415","2015","993240"
"5342","2015","993241"
"5342","2015","993242"
"10980","2015","993245"
"10980","2015","993246"
"10980","2015","993247"
"10980","2015","993248"
"10980","2015","993249"
"10980","2015","993250"
"3476","2015","993251"
"3476","2015","993252"
"1488","2015","993260"
"1488","2015","993261"
"1488","2015","993262"
"1488","2015","993263"
"1488","2015","993264"
"1488","2015","993265"
"10217","2015","993323"
"10217","2015","993324"
"10011","2015","993412"
"10011","2015","993413"
"8343","2015","993416"
"8343","2015","993417"
"14059","2015","993466"
"14059","2015","993467"
"74","2015","993494"
"74","2015","993495"
"14848","2015","993496"
"14848","2015","993497"
"14848","2015","993498"
"14848","2015","993499"
"3168","2015","993500"
"3168","2015","993501"
"3168","2015","993502"
"3168","2015","993503"
"3168","2015","993504"
"3168","2015","993505"
"3168","2015","993506"
"4593","2015","993507"
"4593","2015","993508"
"9919","2015","993531"
"9919","2015","993532"
"1063","2015","993533"
"1063","2015","993534"
"1063","2015","993535"
"1063","2015","993536"
"1063","2015","993537"
"1063","2015","993538"
"1899","2015","993593"
"1899","2015","993594"
"1899","2015","993595"
"1899","2015","993596"
"14536","2015","993597"
"5330","2015","993630"
"5330","2015","993631"
"1307","2015","993681"
"14467","2015","993711"
"14467","2015","993712"
"4729","2015","993717"
"4729","2015","993718"
"7846","2015","993721"
"7846","2015","993722"
"9797","2015","993727"
"9797","2015","993728"
"12810","2015","993729"
"12810","2015","993730"
"12810","2015","993731"
"12810","2015","993732"
"12810","2015","993733"
"12810","2015","993734"
"12810","2015","993735"
"2768","2015","993783"
"2768","2015","993784"
"2768","2015","993785"
"2768","2015","993786"
"2768","2015","993787"
"2768","2015","993788"
"6471","2015","993799"
"6471","2015","993800"
"9666","2015","993817"
"9666","2015","993818"
"9759","2015","993819"
"9759","2015","993820"
"9759","2015","993821"
"4336","2015","993906"
"4336","2015","993907"
"10759","2015","993911"
"10759","2015","993912"
"4525","2015","993915"
"4525","2015","993916"
"2600","2015","993955"
"2600","2015","993956"
"13895","2015","993972"
"13895","2015","993973"
"557","2015","994032"
"557","2015","994033"
"557","2015","994034"
"557","2015","994035"
"557","2015","994036"
"557","2015","994037"
"8583","2015","994071"
"8583","2015","994072"
"4029","2015","994129"
"4029","2015","994130"
"13910","2015","994173"
"13910","2015","994174"
"3419","2015","994177"
"3419","2015","994178"
"8553","2015","994198"
"8553","2015","994199"
"2342","2015","994200"
"2342","2015","994201"
"2342","2015","994202"
"2342","2015","994203"
"2342","2015","994204"
"2342","2015","994205"
"5331","2015","994329"
"5331","2015","994330"
"5225","2015","994336"
"5225","2015","994337"
"9268","2015","994392"
"9268","2015","994393"
"2329","2015","994406"
"2329","2015","994407"
"2329","2015","994408"
"2329","2015","994409"
"2329","2015","994410"
"2329","2015","994411"
"2329","2015","994412"
"15256","2015","994535"
"9239","2015","994595"
"9239","2015","994596"
"7369","2015","994607"
"7369","2015","994608"
"132","2015","994702"
"132","2015","994703"
"132","2015","994704"
"132","2015","994705"
"132","2015","994706"
"132","2015","994707"
"10921","2015","994716"
"10921","2015","994717"
"10921","2015","994718"
"10921","2015","994719"
"10921","2015","994720"
"10921","2015","994721"
"10921","2015","994722"
"688","2015","994723"
"688","2015","994724"
"688","2015","994725"
"688","2015","994726"
"688","2015","994727"
"4466","2015","994745"
"4466","2015","994746"
"15009","2015","994764"
"15009","2015","994765"
"10076","2015","994772"
"10076","2015","994773"
"5416","2015","994800"
"5416","2015","994801"
"5416","2015","994802"
"5416","2015","994803"
"5416","2015","994804"
"4870","2015","994805"
"4870","2015","994806"
"4870","2015","994807"
"9962","2015","994873"
"9962","2015","994874"
"4111","2015","994941"
"4111","2015","994942"
"4111","2015","994943"
"12112","2015","994986"
"12112","2015","994987"
"12112","2015","994988"
"12112","2015","994989"
"12112","2015","994990"
"12112","2015","994991"
"7856","2015","995006"
"7856","2015","995007"
"7699","2015","995059"
"7699","2015","995060"
"10983","2015","995064"
"10983","2015","995065"
"10983","2015","995066"
"10983","2015","995067"
"10983","2015","995068"
"10983","2015","995069"
"10983","2015","995070"
"10983","2015","995071"
"2848","2015","995097"
"2848","2015","995098"
"2848","2015","995099"
"2848","2015","995100"
"2848","2015","995101"
"2848","2015","995102"
"2848","2015","995103"
"1395","2015","995115"
"1395","2015","995116"
"1395","2015","995117"
"1395","2015","995118"
"1395","2015","995119"
"1395","2015","995120"
"13950","2015","995155"
"13950","2015","995156"
"13950","2015","995157"
"13950","2015","995158"
"13950","2015","995159"
"5760","2015","995170"
"5760","2015","995171"
"6338","2015","995205"
"6338","2015","995206"
"7194","2015","995216"
"7194","2015","995217"
"9515","2015","995268"
"9515","2015","995269"
"3212","2015","995413"
"3212","2015","995414"
"3212","2015","995415"
"3212","2015","995416"
"3212","2015","995417"
"300","2015","995481"
"300","2015","995482"
"300","2015","995483"
"300","2015","995484"
"300","2015","995485"
"4203","2015","995590"
"4203","2015","995591"
"12688","2015","995592"
"12688","2015","995593"
"2593","2015","995603"
"2593","2015","995604"
"2593","2015","995605"
"2593","2015","995606"
"10033","2015","995617"
"10033","2015","995618"
"4634","2015","995621"
"4634","2015","995622"
"7688","2015","995630"
"7688","2015","995631"
"9732","2015","995632"
"9732","2015","995633"
"12574","2015","995733"
"12574","2015","995734"
"12574","2015","995735"
"12574","2015","995736"
"12574","2015","995737"
"208","2015","995740"
"208","2015","995741"
"14165","2015","995785"
"14165","2015","995786"
"2941","2015","995837"
"2941","2015","995838"
"2941","2015","995839"
"2941","2015","995840"
"2941","2015","995841"
"2941","2015","995842"
"9220","2015","995859"
"9220","2015","995860"
"5311","2015","995891"
"5311","2015","995892"
"15279","2015","995941"
"15279","2015","995942"
"2775","2015","996028"
"2775","2015","996029"
"2775","2015","996030"
"2775","2015","996031"
"2775","2015","996032"
"2775","2015","996033"
"13887","2015","996034"
"13887","2015","996035"
"11082","2015","996036"
"11082","2015","996037"
"5358","2015","996044"
"5358","2015","996045"
"5241","2015","996082"
"5241","2015","996083"
"4887","2015","996086"
"4887","2015","996087"
"12801","2015","996106"
"12801","2015","996107"
"12801","2015","996108"
"12801","2015","996109"
"12801","2015","996110"
"12801","2015","996111"
"15173","2015","996118"
"2379","2015","996190"
"2379","2015","996191"
"2379","2015","996192"
"2379","2015","996193"
"2379","2015","996194"
"2379","2015","996195"
"2379","2015","996196"
"9124","2015","996209"
"9124","2015","996210"
"3084","2015","996240"
"3084","2015","996241"
"3084","2015","996242"
"3084","2015","996243"
"3084","2015","996244"
"3084","2015","996245"
"11198","2015","996252"
"11198","2015","996253"
"8537","2015","996352"
"8537","2015","996353"
"4641","2015","996369"
"4641","2015","996370"
"4641","2015","996371"
"7410","2015","996423"
"7410","2015","996424"
"7370","2015","996445"
"7370","2015","996446"
"12200","2015","996513"
"12200","2015","996514"
"12200","2015","996515"
"9369","2015","996549"
"1137","2015","996595"
"1137","2015","996596"
"1137","2015","996597"
"1137","2015","996598"
"1137","2015","996599"
"1137","2015","996600"
"1137","2015","996601"
