"id","country_id","programme_id","discipline","total","girls","broad_discipline_group_id","level_id"
"58374","51","126","MANAGEMENT","1","1","133","3"
"60281","212","031","NURSING","167","1","072","4"
"52584","73","036","Telecommunication & Information Technology","1","0","185","4"
"55911","20","036","Computer Science & Engineering","4","1","017","4"
"52688","247","176","Arts","1","1","031","4"
"48277","20","030","Fashion","1","0","027","4"
"60504","193","046","Computer Application","1","0","183","4"
"59226","41","043","Business Administration","1","0","133","4"
"53232","150","006","English","1","1","178","4"
"57817","165","126","Management","2","0","133","3"
"56362","216","012","Commerce","3","1","009","4"
"60614","153","043","BBA","1","1","133","4"
"48436","182","133","Engineering & Technology","3","0","185","3"
"61473","160","130","MCA","2","0","183","3"
"53640","113","027","Pharmacy","1","1","076","4"
"49806","244","036","Production Engineering","1","0","026","4"
"53099","102","124","Arts","1","1","041","3"
"54404","244","122","Electronics & Instrumentation","1","0","020","3"
"52959","198","126","Management","1","1","133","3"
"53550","247","012","Commerce","6","1","009","4"
"60552","160","111","Mathematics","3","0","174","3"
"48239","228","046","Computer","1","0","183","4"
"59362","244","008","Agriculture","1","0","001","4"
"53817","193","036","Aerospace","1","1","023","4"
"59097","160","124","Economics (Integrated)","4","0","109","3"
"55013","153","036","MECHANICAL ENGINEERING","13","0","023","4"
"53497","216","129","MBBS","3","1","068","4"
"52144","2","044","Business Management","5","0","055","4"
"53423","113","082","Mechanical engineering","1","0","023","6"
"53872","206","036","IT","1","0","185","4"
"49034","232","049","BDS","2","2","066","4"
"50877","116","051","Textile Design","1","1","028","4"
"50319","178","036","Computer Science and Engineering","1","0","017","4"
"56682","113","050","Mechatronics","2","0","026","4"
"60591","247","030","Geography, Tourism & Travel Management  (Evening)","13","2","171","4"
"47783","193","050","COMPUTER","1","0","017","4"
"48784","235","012","Accounts","3","0","009","4"
"57404","27","006","Journalism","3","1","178","4"
"57391","232","031","NURSING","6","5","072","4"
"55932","160","044","Management","4","1","055","4"
"56289","20","043","COMMERCE","7","1","133","4"
"60919","160","055","Hotel Management","1","1","057","4"
"51653","115","076","English and Indian Culture for International students","1","0","012","7"
"54278","193","009","Architecture","2","1","014","4"
"61097","245","036","COE, ECE, IT, EE, ME, CIVIL, BIOTECH, MECHATRONICS & CSE","2","0","026","4"
"49249","216","093","Commerece","1","1","009","3"
"60412","2","122","Information Security & Cyber Forensics","1","0","185","3"
"52202","153","193","Pharm D (PB)","3","0","076","3"
"57652","82","087","BA LL.B (Honours)","1","0","052","4"
"52554","27","030","Science","3","1","027","4"
"51565","178","031","Anatomy & Physiology, Fundamentals of Nursing, Psychology, Community HealthNursing, Pediatrics, Midwifery and Gynecology, Medical Surgical Nursing, Bio Chemistry, Pharmacology, Nursing Administration","1","1","072","4"
"59616","160","006","Arts","2","1","178","4"
"48131","202","074","Social Work","3","3","117","4"
"50879","232","184","Nursing","1","0","072","6"
"55306","232","036","COMPUTER SCIENCE","2","0","017","4"
"58469","228","126","Business Management","1","0","133","3"
"50652","153","044","Management","1","0","055","4"
"58385","202","050","Civil Engineering","4","0","016","4"
"50999","207","036","CIVIL","2","0","016","4"
"59250","106","016","Textile Design","1","0","180","4"
"49594","12","157","Economics","1","0","109","1"
"53213","178","036","Mechanical Engineering","21","1","023","4"
"49328","83","176","POLITICAL SCIENCE","2","1","012","4"
"51163","117","046","COMPULSORY","1","1","183","4"
"47170","103","027","Pharmacy","49","3","076","4"
"51258","153","184","GNM","1","1","072","6"
"58435","40","050","Computer Science & Engineering","1","0","017","4"
"54309","217","124","Persian","6","2","035","3"
"59887","153","042","Institute","18","11","074","4"
"52854","244","111","Science","1","0","107","3"
"58845","182","124","Development Studies","1","1","116","3"
"56128","15","030","Mic/Bt/Chem","1","1","171","4"
"50933","51","050","CIVIL","2","1","016","4"
"48161","245","012","BCA","1","0","009","4"
"52368","193","093","COMMERCE","1","0","009","3"
"60710","160","012","Accounting & Finance","1","0","009","4"
"47725","51","030","Science","2","0","171","4"
"56490","130","176","English","2","2","031","4"
"48617","2","050","Civil Engineering","4","0","016","4"
"55610","70","157","Electrical Communication","1","0","019","1"
"55364","182","030","Microbiology","1","1","171","4"
"49042","73","046","Computer Science","1","0","183","4"
"58801","122","124","Economics","2","2","109","3"
"49586","20","180","Physics","2","1","104","4"
"50657","160","046","Computers","1","0","183","4"
"52615","165","050","ELECTRICAL AND ELECTRONICS","1","1","019","4"
"60743","139","145","Exercise Physiology","1","1","082","3"
"53840","198","036","ECE","3","1","020","4"
"48257","160","148","Medical","3","0","167","3"
"59040","207","050","Electronics & Communication Engineering (Lateral)","1","0","020","4"
"58733","133","012","Commerce","1","0","009","4"
"60800","102","006","Arts","1","1","178","4"
"52274","153","036","Electronics & Communication Engineering","3","2","020","4"
"53633","103","049","Dental","1","0","066","4"
"58288","216","111","Life Science","1","1","101","3"
"49060","153","050","MECHANICAL ENGINEERING","12","0","023","4"
"57402","23","030","Biotechnology, Biochemistry, Genetics","1","1","171","4"
"54254","101","176","Philosophy","5","0","012","4"
"49671","27","006","Psychology","2","1","178","4"
"53031","153","030","BSc Nursing","7","7","188","4"
"55047","27","030","Catering Science","2","2","038","4"
"50908","244","093","Master of Commerce","1","0","009","3"
"54428","153","176","POL. SCIENCE","1","1","112","4"
"60649","118","124","Arts","1","0","116","3"
"48447","44","027","Pharmaceutical Sciences","1","1","076","4"
"52676","153","043","Business","1","0","133","4"
"55541","206","180","Chemistry","1","1","094","4"
"55512","2","111","Fruit Science","1","0","005","3"
"54794","102","157","Law","1","0","052","1"
"55076","202","050","CIVIL","1","0","016","4"
"60328","239","006","Arts","1","0","178","4"
"60740","139","068","Physical Education","7","0","082","4"
"48486","2","089","Law","2","0","052","3"
"60003","116","039","Law","1","0","052","8"
"53771","165","036","Mechanical","6","1","023","4"
"54729","206","135","Music","1","0","029","3"
"53315","20","010","Chemical Engineering","1","1","015","4"
"60444","160","030","Medical Lab Technology","9","4","188","4"
"53739","160","144","Occupational","1","0","160","3"
"57369","153","043","Bachelors of Business Administration","3","0","133","4"
"50889","153","036","Information Technology","1","0","185","4"
"56190","165","122","Computer Science and Engineering","1","0","026","3"
"58291","207","036","CSE","7","1","017","4"
"60727","106","157","Design","2","0","180","1"
"50813","102","193","Pharm.D","4","3","076","3"
"61505","203","030","B.Sc. (Information Technology)","2","1","185","4"
"60295","61","030","M.P.CS","1","0","171","4"
"60976","206","027","Pharmacy","3","3","076","4"
"47708","244","043","Business Management","2","0","133","4"
"55072","193","036","CHE","1","1","015","4"
"60888","153","122","Electrical Engineering","4","1","019","3"
"48156","68","012","BBA","1","0","009","4"
"59172","207","027","Pharmacy","5","0","076","4"
"49069","207","050","MECHANICAL ENGINEERING","1","0","023","4"
"55129","46","030","Yoga","1","1","171","4"
"58438","103","124","History","2","1","111","3"
"61494","182","030","B.Sc. (Medical Lab. Technology)","2","2","188","4"
"58222","116","006","Arts","3","2","178","4"
"49276","165","012","Commerce","7","6","009","4"
"52180","8","009","Architecture","1","0","014","4"
"49228","206","050","Electronics & Telecommunication","1","1","020","4"
"51229","207","046","Computer Application","1","0","183","4"
"50566","40","193","Pharm D","4","2","076","3"
"57412","51","030","Biotechnology, Biochemistry, Genetics","1","0","171","4"
"48822","245","188","Biotechnology","1","0","146","8"
"51343","153","031","Nursing","2","2","072","4"
"59445","153","122","Computer Science & Engineering","1","0","017","3"
"57125","70","122","Mechanical","2","0","023","3"
"57010","115","043","Tourism and Travel Management","1","1","133","4"
"51908","153","043","Management","25","4","133","4"
"51295","52","043","BBA, B.com,","6","2","133","4"
"49595","180","022","Music","4","2","127","4"
"51266","8","043","BBA, B.com,","6","4","133","4"
"48611","61","126","Master of Business Administration","2","1","133","3"
"52410","244","111","PHYSICS","3","0","104","3"
"47729","153","126","Business Management","5","0","133","3"
"59408","232","036","Civil Engineering","1","0","016","4"
"49076","2","046","Computer Application","1","0","183","4"
"55515","27","180","Forestry","1","0","093","4"
"49285","198","012","Financial Markets","1","0","009","4"
"53717","160","027","Pharmacy","30","13","076","4"
"55080","230","043","Business Administration","1","0","133","4"
"49583","20","122","ELECTRONICS & COMMUNICATION ENGINEERING","1","0","020","3"
"55098","203","006","Arts","2","1","178","4"
"54209","20","036","Mechanical Engineering","2","0","023","4"
"50200","153","027","Pharmachemistry, Pharmacology, Pharmacognosy, Pharmaceutics","1","0","076","4"
"54587","216","124","Sociology","1","0","115","3"
"59032","182","093","Commerce (Integrated)","4","2","009","3"
"50484","232","043","Professional","1","0","133","4"
"50492","217","043","Logistics and Supply Chain","2","0","133","4"
"50469","111","111","MSc in Hospitality with Tourism Management (Dual)","2","0","107","3"
"53838","198","036","Civil","1","0","016","4"
"50446","207","111","INFORMATION TECHNOLOGY","5","1","185","3"
"57411","46","124","Tourism","1","1","116","3"
"59327","27","087","BBA LLB","2","2","052","4"
"53428","153","126","International Business","1","0","133","3"
"60432","153","036","Computer Science","1","0","017","4"
"48561","216","050","Aeronautical Engineering","1","0","122","4"
"61551","216","082","Diploma in Business Administration","17","5","133","6"
"56173","150","036","Computer Science and Engineering","1","0","017","4"
"51250","207","122","M.Tech(Nano Science & Technology) M.Tech(Comp. Science & Engineering) M.Tech (Energy & Environmental Engineering) M.Tech (Power System Engineering) M.Tech (Microwave Technology) M.Tech (Computer Networking) M.Tech (VLSI Technology) M.Tech(Biotech  &Bioinf","1","0","026","3"
"48471","153","082","Computer Engg","4","0","017","6"
"48345","20","176","Arts","2","2","040","4"
"51658","230","012","Computer Application","0","0","009","4"
"54459","2","111","Computer Science","3","1","107","3"
"53794","178","036","EEE","1","0","019","4"
"54646","70","122","Industrial Saf.","3","0","015","3"
"54010","182","111","M.Sc. Biotechnology","2","1","146","3"
"47897","170","043","Management","1","0","133","4"
"51096","153","050","Electronics & Telecommunication Engg.","3","0","020","4"
"56879","52","030","Computer Science, Mathematics ans Statistics","6","0","171","4"
"51816","160","031","B.Sc Nursing","7","7","072","4"
"51704","247","012","HONS.","2","2","009","4"
"48158","2","012","BCA","7","0","009","4"
"49255","206","050","Electronics & Communication","1","0","020","4"
"52928","198","012","Computer Application","1","1","009","4"
"56949","173","124","Philosophy","1","0","088","3"
"56066","20","089","General","2","1","052","3"
"61308","27","030","B.Sc. (Hotel Management)","6","0","171","4"
"56405","102","157","Gandhian & Peace Studies","3","2","036","1"
"51684","228","009","Architecture","1","0","014","4"
"60135","20","036","ELECTRONICS & COMMUNICATIINEERINGON ENG","1","0","020","4"
"55896","102","157","Bio Technology","1","1","146","1"
"56231","193","036","Energy Engineering Specialisation","2","0","023","4"
"60210","181","157","Anthropology","1","0","108","1"
"53724","160","036","Aerospace","3","0","023","4"
"59885","216","076","AVIONICS","1","0","012","7"
"57873","2","030","Medical Technology","4","0","171","4"
"50972","202","030","BBC","1","1","171","4"
"54199","153","046","B. C.A. + B.C.A. (H)","2","0","183","4"
"58061","2","006","ECONOMICS","23","2","178","4"
"61457","160","016","B.Design","1","0","180","4"
"48160","244","012","BCA","1","0","009","4"
"50537","216","049","Dental Surgery","3","0","066","4"
"58976","51","028","Planning","1","0","124","4"
"48588","20","050","Information Science","7","4","017","4"
"52125","15","039","BA LLB (HONS)","1","0","052","8"
"61357","39","111","M.Sc. (Information Technology)","1","0","185","3"
"53966","207","043","B.B.A","6","0","133","4"
"50131","244","133","Civil- Structural Engg","1","0","016","3"
"47878","2","043","Management","4","0","133","4"
"54972","228","012","Commerce","3","0","009","4"
"52696","153","063","B.Sc A&MT","1","0","030","4"
"55146","153","030","Science","1","0","004","4"
"60579","247","006","English","4","3","178","4"
"57617","244","082","Diploma of Proficiency in English and Career Skills","17","0","031","6"
"60513","207","126","Business Administration","1","0","133","3"
"61486","182","027","B.Pharm.","10","8","076","4"
"47711","46","012","Commerce","2","0","009","4"
"48382","113","050","CSE","1","0","017","4"
"57074","139","006","Arts","5","3","178","4"
"54337","244","157","Science","3","2","094","1"
"54966","206","044","Commerce","8","3","055","4"
"57063","150","080","Philosophy","1","0","119","1"
"56170","178","036","Mechanical Engineering","7","1","023","4"
"58314","244","111","M.Sc. Geology","2","0","099","3"
"50322","2","050","Civil","1","0","016","4"
"57430","115","030","Biotechnology, Biochemistry, Genetics","1","1","171","4"
"59989","206","036","Chemical Engineering","1","1","015","4"
"53323","20","176","Economics","1","0","109","4"
"57250","153","180","Honours","1","0","096","4"
"53077","232","036","Computer Science and  Engineering","1","1","017","4"
"57011","247","111","Psychological Counselling","2","1","113","3"
"59911","235","043","Commerce","1","0","133","4"
"57347","193","046","Computer Science","1","0","183","4"
"59937","232","036","Computer Science & Engineering","1","0","017","4"
"54848","168","036","Civil Engineering","1","0","016","4"
"56156","232","130","Computer Application","1","0","183","3"
"59862","20","012","COMMERCE","5","2","009","4"
"51522","216","044","MANAGEMENT","1","0","055","4"
"48733","207","050","ELECTRICAL AND  ELECTRONICS ENGG","1","0","019","4"
"58523","182","027","Pharmacy","1","0","076","4"
"49651","153","044","BBM","2","0","055","4"
"51912","193","054","Hotel Management","1","1","057","4"
"60865","224","006","Economics","3","2","178","4"
"60160","153","036","B.Tech Mechanical Engineering","3","0","023","4"
"49533","64","176","English","1","1","031","4"
"51619","153","046","BCA","1","0","183","4"
"47428","113","043","Commerce","1","0","133","4"
"55172","153","050","Aerospace","1","0","026","4"
"49253","149","050","Chemical","1","1","015","4"
"52727","70","050","BE-CSE","1","0","017","4"
"60405","2","036","Information Technology","3","0","185","4"
"55315","244","157","English","2","0","012","1"
"55145","27","030","Science","1","0","001","4"
"54251","101","124","English","2","2","031","3"
"55588","216","126","Oil & Gas","1","0","133","3"
