"id","name","statecode","survey_year","is_dcf_applicable","type_id","district_code"
"0006","Andhra University, Visakhapatnam","28","2015","true","02","544"
"0009","Dr.B.R.Ambedkar University, Etcherla","28","2015","true","02","542"
"0010","Dravidian University, Kuppam, Chittoor District","28","2015","true","02","554"
"0011","Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam","28","2015","true","06","544"
"0020","Koneru Lakshmaiah Education Foundation,Guntur","28","2015","true","06","548"
"0021","Krishna University, Machhlipattanam","28","2015","true","02","547"
"0030","Rastriya Sanskrit Vidyapeeth, Tirupathi","28","2015","true","04","554"
"0031","Rayalaseema, University Kurnool","28","2015","true","02","552"
"0033","Sri Krishnadevaraya University, Anantapur","28","2015","true","02","553"
"0035","Sri Satya Sai Institute of Higher Learning, Anantpur","28","2015","true","06","553"
"0036","Sri Venkateswara Institute of Medical Sciences, Tirupathi","28","2015","true","08","554"
"0037","Sri Venkateswara University, Tirupathy","28","2015","true","02","554"
"0038","Sri Venkateswara Vedic University, Tirpupathi","28","2015","true","02","554"
"0039","Sri Venkateswara Veterinary University, Tirupathi","28","2015","true","02","554"
"0043","Vignan's Foundation of Science, Technology & Research, Guntur","28","2015","true","06","548"
"0516","Indian Institute of Information Technology, Allahabad","09","2015","true","07","175"
"0047","Rajiv Gandhi University, Itanagar","12","2015","true","01","248"
"0056","Tezpur University, Tezpur","18","2015","true","01","306"
"0104","Indira Gandhi National Open University","07","2015","true","09","098"
"0108","Jamia Millia Islamia University","07","2015","true","01","094"
"0124","Maharaja Krishnakumarsinhji Bhavnagar University","24","2015","true","02","481"
"0158","Central University of Haryana, Mahendergarh","06","2015","true","01","084"
"0167","Maharshi Dayanand University, Rohtak","06","2015","true","02","082"
"0291","Vikram University, Ujjain","23","2015","true","02","435"
"0348","The Global Open University Nagaland, Dimapur","13","2015","true","03","265"
"0501","Bhatkhande Music Institute, Lucknow","09","2015","true","05","157"
"0502","Bundelkhand University,  Jhansi","09","2015","true","02","166"
"0504","Chandra Shekhar Azad University of Agriculture & Technology, Kanpur","09","2015","true","02","164"
"0505","Chatrapati Sahuji Maharaj Kanpur University, Kanpur","09","2015","true","02","164"
"0506","Choudhary Charan Singh University, Meerut","09","2015","true","02","138"
"0508","Deen Dayal Upadhyay Gorakhpur University, Gorakhpur","09","2015","true","02","188"
"0509","Dr. B. R. Ambedkar University, Agra","09","2015","true","02","146"
"0510","Dr. Ram Manohar Lohia  Awadh University, Faizabad","09","2015","true","02","177"
"0511","Dr. Ram Manohar Lohiya National Law University, Lucknow","09","2015","true","02","157"
"0514","Gautam Buddha University, Greater Noida, Gautam Budh Nagar","09","2015","true","02","141"
"0521","Jagadguru Rambhadracharya Handicapped University","09","2015","true","03","171"
"0524","Lucknow University, Lucknow","09","2015","true","02","157"
"0527","Mahatma Gandhi Kashi Vidyapeeth, Varanasi","09","2015","true","02","197"
"0531","Narendra Deo University of Agriculture & Technology, Faizabad","09","2015","true","02","177"
"0537","Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi","09","2015","true","02","197"
"0540","Sardar Vallabh Bhai Patel University of Agriculture & Technology, Meerut","09","2015","true","02","138"
"0547","KHWAJA MOINUDDIN CHISHTI URDU ARABI FARSI UNIVERSITY","09","2015","true","02","157"
"0550","Veer Bahadur Singh Purvanchal University, Jaunpur","09","2015","true","02","194"
"0552","Doon University, Dehradun","05","2015","true","02","060"
"0554","G.B. Pant Universtiy of Agriculture and Technology, Pantnagar","05","2015","true","02","067"
"0559","Himgiri Zee University, Dehradun","05","2015","true","03","060"
"0561","Institute of Chatertered Financial Analysts of India, Dehradun","05","2015","true","03","060"
"0562","Kumaun University, Nainital","05","2015","true","02","066"
"0563","University of Patanjali, Patanjali Yogpeeth, Haridwar","05","2015","true","03","068"
"0565","Uttaranchal Sanskrit University, Hardwar","05","2015","true","02","068"
"0566","Uttrakhand Technical University, Dehradun","05","2015","true","02","060"
"0567","Aliah University, Kolkata","19","2015","true","02","342"
"0568","Bidhan Chandra Krishi Vishwavidyalaya , Nadia","19","2015","true","02","336"
"0569","Burdwan University, Burdwan","19","2015","true","02","335"
"0570","Calcutta University, Kolkata","19","2015","true","02","342"
"0575","Jadavpur University, Kolkata","19","2015","true","02","343"
"0576","Kalyani University, Kalyani","19","2015","true","02","336"
"0579","North Bengal University, Darjeeling","19","2015","true","02","327"
"0580","Presidency University","19","2015","true","02","342"
"0581","Rabindra Bharati University, Kolkata","19","2015","true","02","342"
"0630","KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES","32","2015","true","02","594"
"0601","Azim Premji University, Bangalore","29","2015","true","03","583"
"0633","ITM UNIVERSITY","22","2015","true","03","410"
"0634","CHHATTISGARH KAMDHENU VISHWAVIDALAYA","22","2015","true","02","409"
"0635","ICFAI UNIVERSITY","22","2015","true","03","409"
"0636","BILASPUR VISHWAVIDYALAYA","22","2015","true","02","406"
"0639","UNIVERSITY OF SCIENCE AND TECHNOLOGY","17","2015","true","03","297"
"0640","RAFFLLES UNIVERSITY","08","2015","true","03","104"
"0641","MAHARASHI MARKENDESHWAR UNIVERSITY, SADOPUR-AMBALA","06","2015","true","03","070"
"0643","GALGOTIAS UNIVERSITY","09","2015","true","03","141"
"0644","MONAD UNIVERSITY","09","2015","true","03","140"
"0646","NIILM UNIVERSITY","06","2015","true","03","073"
"0647","R K University, Rajkot","24","2015","true","03","476"
"0648","ITM UNIVERSITY, GWALIOR","23","2015","true","03","421"
"0649","SRI SRI UNIVERSITY","21","2015","true","03","381"
"0650","AKS UNIVERSITY, SATNA","23","2015","true","03","429"
"0652","RKDF UNIVERSITY","23","2015","true","03","444"
"0653","GURU KASHI UNIVERSITY","03","2015","true","03","046"
"0113","National School of Drama, New Delhi","07","2015","true","04","095"
"0005","Adikavi Nannaya University, Rajahmundry, East Godawari","28","2015","true","02","545"
"0015","Jawaharlal Nehru Technological University, Kakinada","28","2015","true","02","545"
"0016","Jawaharlal Nehru Technological University, Anantapur","28","2015","true","02","553"
"0044","Vikram Simhapuri University, Nellore","28","2015","true","02","550"
"0045","Yogi Vemana University, Kadapa","28","2015","true","02","551"
"0048","Assam Agricultural University, Jorhat","18","2015","true","02","312"
"0051","Dibrugarh University, Dibrugarh","18","2015","true","02","310"
"0052","Gauhati University, Guwahati","18","2015","true","02","321"
"0053","Indian Institute of Technology, Guwahati","18","2015","true","07","321"
"0054","Krishna Kanta Hanidiqui State Open University, Guwahati","18","2015","true","10","321"
"0055","National Institute of Technology, Silchar","18","2015","true","07","316"
"0057","Aryabhatta Knoweledge University , Patna","10","2015","true","02","230"
"0059","Bhupendra Narayan Mandal University, Madhepura","10","2015","true","02","213"
"0060","Bihar Agriculture University, Sabour","10","2015","true","02","224"
"0063","Chankaya National Law University, Patna","10","2015","true","02","230"
"0064","Indian Institute of Technology, Patna","10","2015","true","07","230"
"0065","Indira Gandhi Institute of Medical Sciences, Patna","10","2015","true","08","230"
"0066","Jai Prakash Vishwavidyalaya, Chapra","10","2015","true","02","219"
"0067","Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga","10","2015","true","02","215"
"0068","Lalit Narayan Mithila University, Darbhanga","10","2015","true","02","215"
"0069","Magadh University, Bodh Gaya","10","2015","true","02","236"
"0071","Nalanda Open University, Patna","10","2015","true","10","230"
"0072","National Institute of Technology, Patna","10","2015","true","07","230"
"0073","Nava Nalanda Mahavihara, Nalanda","10","2015","true","04","229"
"0074","Patna University, Patna","10","2015","true","02","230"
"0062","Central University of South Bihar, Patna","10","2015","true","01","230"
"0631","CENTRAL UNIVERSITY OF JAMMU","01","2015","true","01","022"
"0075","Rajendra Agricultural University, Samastipur","10","2015","true","02","221"
"0076","T.M. Bhagalpur University, Bhagalpur","10","2015","true","02","224"
"0077","Veer Kunwar Singh University, Arrah","10","2015","true","02","231"
"0082","Bastar Vishwavidyalaya, Bastar","22","2015","true","02","414"
"0083","Chhattisgarh Swami Vivekanand Technical University, Bhilai","22","2015","true","02","409"
"0084","Dr. C. V. Raman University, Kota Bilaspur","22","2015","true","03","406"
"0086","Hidayatullah National Law University, Raipur","22","2015","true","02","410"
"0087","Indira Gandhi Krishi Vishwavidyalaya, Raipur","22","2015","true","02","410"
"0089","Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur","22","2015","true","02","410"
"0090","Maharishi University of Management and Technology,  Bilaspur","22","2015","true","03","406"
"0091","MATS University, Raipur","22","2015","true","03","410"
"0092","National Institute of Technology, Raipur","22","2015","true","07","410"
"0093","Pt. Ravishankar Shukla University, Raipur","22","2015","true","02","410"
"0094","Pt. Sundarlal Sharma (Open) University, Bilaspur","22","2015","true","10","406"
"0095","Sarguja University, Ambikapur","22","2015","true","02","401"
"0096","All India Institute of Medical Sciences","07","2015","true","07","098"
"0098","Delhi Technological University","07","2015","true","02","090"
"0099","Guru Gobind Singh Indraprastha University","07","2015","true","02","096"
"0102","Indian Institute of Foreign Trade, Delhi","07","2015","true","04","094"
"0106","Institute of Liver and Bilary Sciences, New Delhi","07","2015","true","04","098"
"0103","Indian Law Institute, Bhagwandas Road, New Delhi","07","2015","true","05","094"
"0107","Jamia Hamdard","07","2015","true","05","098"
"0109","Jawahar Lal Nehru University","07","2015","true","01","098"
"0110","National Institute of Fashion Technology, Hauz Khas","07","2015","true","19","098"
"0119","TERI School of Advanced Studies, New Delhi","07","2015","true","06","098"
"0115","Rashtriya Sanskrit Sansthan, New Delhi","07","2015","true","04","096"
"0120","University of Delhi","07","2015","true","01","091"
"0121","Goa University, Goa","30","2015","true","02","585"
"0122","Ahmedabad University","24","2015","true","03","474"
"0123","Anand Agricultural University, Anand","24","2015","true","02","482"
"0125","Carlox Teacher's University, Ahmedabad","24","2015","true","03","474"
"0126","Central Univeristy of Gujarat, Gandhinagar","24","2015","true","01","473"
"0129","Dharmsinh Desai univeristy, Nadiad","24","2015","true","02","483"
"0130","Dhirubhai Ambani Institute of Information & Communication Technology, Gandhi Nagar","24","2015","true","03","473"
"0131","Dr. Babasaheb Ambedkar Open University, Ahmedabad","24","2015","true","10","474"
"0133","Gujarat Ayurveda University, Jamnagar","24","2015","true","02","477"
"0134","Gujarat National Law University, Gandhinagar","24","2015","true","02","473"
"0135","Gujarat Technological University, Ahmedbabd","24","2015","true","02","474"
"0136","Gujarat University, Ahmedabad","24","2015","true","02","474"
"0137","Gujarat Vidyapith, Ahmedabad","24","2015","true","05","474"
"0138","Hemchandracharya North Gujart University, Patan","24","2015","true","02","470"
"0139","Indian Institute of Technology, Gandhinagar","24","2015","true","07","474"
"0140","Junagadh Agricultural University","24","2015","true","02","479"
"0141","Kadi Sarva Vishwavidyalaya, Gandihnagar","24","2015","true","03","473"
"0170","National Brain Research Centre, Gurgaon","06","2015","true","04","086"
"0171","National Dairy  Research Institute, Karnal","06","2015","true","04","074"
"0178","Central University of Himachal Pradesh, Dharmshala, Kangra","02","2015","true","01","024"
"0193","Central University of Kashmir, Srinagar","01","2015","true","01","010"
"0204","Central University of Jharkhand, Ranchi","20","2015","true","01","364"
"0205","Indian School of Mines, Dhanbad","20","2015","true","04","354"
"0216","Central University of Karnataka, Gulbarga","29","2015","true","01","579"
"0220","Indian Institute of Science, Bangalore","29","2015","true","04","572"
"0224","Jawaharlal Nehru Centre for Advanced Scientific Research, Banaglore","29","2015","true","04","572"
"0202","Birla Institute of Technology, Ranchi","20","2015","true","06","364"
"0100","Indian Institute of Technology, Delhi","07","2015","true","07","098"
"0143","Maharaja Sayajirao University of Baroda, Vadodara","24","2015","true","02","486"
"0145","Navsari Agricultural University","24","2015","true","02","490"
"0147","Pandit Deendayal Petroleum University,  Gandhi Nagar","24","2015","true","03","473"
"0148","Sardar Patel University, Vallabh Vidyanagar","24","2015","true","02","482"
"0149","Sardar Vallabhbhai National Institute of Technology, Surat","24","2015","true","07","492"
"0150","Sardarkrushinagar Dantiwada Agricultural University, Banaskantha","24","2015","true","02","469"
"0151","Saurashtra University, Rajkot","24","2015","true","02","476"
"0152","Shree Somnath Sanskrit University, Junagarh","24","2015","true","02","479"
"0155","Amity University Haryana, Gurgaon","06","2015","true","03","086"
"0156","Apeejay  Stya University, Sohna","06","2015","true","03","086"
"0159","Chaudhary Charan Singh Haryana Agricultural University, Hisar","06","2015","true","02","080"
"0160","Ch. Devi Lal University, Sirsa","06","2015","true","02","079"
"0161","Deenbandhu Chhotu Ram University of Science & Technology, Murthal(Sonepat)","06","2015","true","02","076"
"0162","Guru  Jambheshwar University of Science and Technology, Hissar","06","2015","true","02","080"
"0164","Kurukshetra University, Kurukshetra","06","2015","true","02","072"
"0165","Lala lajpat Rai University of Veterinary and Animal Sciences","06","2015","true","02","080"
"0166","Lingaya's University, Faridabad","06","2015","true","06","088"
"0168","Maharishi Markandeshwar University, Mullana-Ambala","06","2015","true","06","070"
"0169","Manav Rachna International University, Faridabad","06","2015","true","06","088"
"0172","National Institute of Technology, Kurukshetra","06","2015","true","07","072"
"0173","O. P. Jindal Global University, Sonipat","06","2015","true","03","076"
"0175","YMCA University of Science & Technology","06","2015","true","02","088"
"0176","Arni University, Katgarh (Indora), Kangra","02","2015","true","03","024"
"0179","Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur","02","2015","true","02","024"
"0180","Chitkara University, Kalu Jhanda (Barotiwala), Solan","02","2015","true","03","031"
"0182","Eternal University, Baru Sahib Sirmour","02","2015","true","03","032"
"0183","Himachal Pradesh University , Shimla","02","2015","true","02","033"
"0184","Indian Institute of Technology, Mandi","02","2015","true","07","027"
"0185","Indus International University, Bathu, Una","02","2015","true","03","029"
"0186","Jaypee University of Information Technology, Waknaghat, Solan","02","2015","true","03","031"
"0187","Maharashi Markandeshwar University, Solan","02","2015","true","03","031"
"0188","Manav Bharti University, Sultanpur, Solan","02","2015","true","03","031"
"0189","National Institute of Technology, Hamirpur","02","2015","true","07","028"
"0191","Baba Ghulam Shah Badshah University,  Jammu","01","2015","true","02","006"
"0194","Islamic University of Science & Technology, Pulwama","01","2015","true","02","012"
"0197","National Institute of Technology, Srinagar","01","2015","true","07","010"
"0198","Sher-e-Kashmir Institute of Medical Sciences, Srinagar","01","2015","true","08","010"
"0199","Sher-e-Kashmir University of Agricultural Science & Technology of Jammu, Jammu","01","2015","true","02","021"
"0201","Shri Mata Vaishno Devi University, Jammu","01","2015","true","02","020"
"0203","Birsa Agricultural University, Ranchi","20","2015","true","02","364"
"0206","Kolhan University,  West Singhbhum","20","2015","true","02","368"
"0207","National Institute of Technology, Jamshedpur","20","2015","true","07","369"
"0208","Nilamber-Pitamber University, Palamu","20","2015","true","02","358"
"0209","Ranchi University, Ranchi","20","2015","true","02","364"
"0210","Sido Kanhu Murmu University, Dumka","20","2015","true","02","362"
"0212","Vinoba Bhave University, Hazaribagh","20","2015","true","02","360"
"0213","Alliance University. Bangalore","29","2015","true","03","572"
"0214","B.L.D.E. University,  Bijapur","29","2015","true","06","557"
"0215","Bangalore University, Bangalore","29","2015","true","02","572"
"0217","Christ University, Bangalore","29","2015","true","06","572"
"0218","Davangere University, Davangere","29","2015","true","02","567"
"0219","Gulbarga University, Gulbarga","29","2015","true","02","579"
"0222","Jagadguru Sri Shivarathreeswara University, Mysore","29","2015","true","06","577"
"0223","Jain university,Bangalore","29","2015","true","06","584"
"0225","K.L.E. Academy of Higher Education and Research, Belgaum","29","2015","true","06","555"
"0226","Kannada University, Hampi, Kamalapura","29","2015","true","02","565"
"0227","Karnataka State Law University, Hubli","29","2015","true","02","562"
"0234","Manipal Academy of Higher Education, Manipal","29","2015","true","06","569"
"0239","NITTE Unversity, Mangalore","29","2015","true","06","575"
"0242","Sri Siddharatha Acedemy of Higher Education","29","2015","true","06","571"
"0243","Swami Vivekananda Yoga Anusandhana Samsthan, Bangalore","29","2015","true","06","583"
"0250","Yenepoya University, Mangalore","29","2015","true","06","575"
"0255","Indian Institute of Space Science and Technology, Thiruvananthapuram","32","2015","true","04","601"
"0258","Kerala Kalamandalam, Thrissur","32","2015","true","04","594"
"0271","Dr. Harisingh Gaur  Vishwavidyalaya, Sagar","23","2015","true","01","427"
"0277","Lakshmibai National Institute of Physical Education, Gwalior","23","2015","true","04","421"
"0292","Bharati Vidyapeeth, Pune","27","2015","true","06","521"
"0293","Central Institute of Fisheries Education, Fishries University, Mumbai","27","2015","true","04","519"
"0154","Sumandeep Vidyapeeth, Vadodara","24","2015","true","06","486"
"0294","D.Y. Patil Educational Society , Kolhapur","27","2015","true","06","530"
"0295","Datta Meghe Institute of Medical Sciences, Nagpur","27","2015","true","06","505"
"0297","Defence Institute of Advanced Technology, Girinagar, Pune","27","2015","true","04","521"
"0304","Homi Bhabha Natioanal Institute Knowledge Management Group, Mumbai","27","2015","true","04","519"
"0307","Indira Gandhi Institute of Development Research, Mumbai","27","2015","true","04","519"
"0308","Institute of Chemical Technology, Mumbai","27","2015","true","04","519"
"0309","International Institute for Population Sciences, Mumbai","27","2015","true","04","519"
"0331","Tata Institute of Social Sciences, Mumbai","27","2015","true","05","519"
"0342","Techno Global University, Shillong","17","2015","true","03","298"
"0195","University of Jammu, Jammu Tawi","01","2015","true","02","021"
"0196","University of Kashmir, Srinagar","01","2015","true","02","010"
"0228","Karnataka State Open University, Mysore","29","2015","true","10","577"
"0230","Karnataka University, Dharwad","29","2015","true","02","562"
"0231","Karnataka Vetrinary, Animal & Fisheries Science University, Nandinagar","29","2015","true","02","558"
"0232","Kuvempu University, Shankaraghatta, Shimoga","29","2015","true","02","568"
"0233","Mangalore University, Mangalore","29","2015","true","02","575"
"0235","Mysore University, Mysore","29","2015","true","02","577"
"0237","National Institute of Technology, Karnataka","29","2015","true","07","575"
"0240","Rajiv Gandhi University of Health Sciences, Bangalore","29","2015","true","02","572"
"0244","Tumkur University, Tumkur","29","2015","true","02","571"
"0246","University  of Agricultural Sciences, Dharwad","29","2015","true","02","562"
"0247","University  of Agricultural Sciences, Raichur","29","2015","true","02","559"
"0248","University of Agricultural Sciences, Bangalore","29","2015","true","02","572"
"0249","Vesveswaraiah Technological University, Belgaum","29","2015","true","02","555"
"0251","Calicut University, Thenhipalem, Malapuram","32","2015","true","02","592"
"0253","Cochin University of Science & Technology, Kochi","32","2015","true","02","595"
"0256","Kannur University, Kannur","32","2015","true","02","589"
"0257","Kerala Agricultural University, Thrissur","32","2015","true","02","594"
"0260","Kerala University, Thiruvananthapuram","32","2015","true","02","601"
"0261","Kerala Veterinary & Animal Science University, Wayanad","32","2015","true","02","590"
"0262","Mahatma Gandhi University, Kottayam","32","2015","true","02","597"
"0263","National Institute of Technology, Calicut","32","2015","true","07","591"
"0264","National University of Advanced Legal Studies, Kochi","32","2015","true","02","595"
"0266","Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram","32","2015","true","07","601"
"0268","Awadesh Pratap Singh University, Rewa","23","2015","true","02","430"
"0269","Barkatullah University, Bhopal","23","2015","true","02","444"
"0270","Devi Ahilya Vishwavidyalaya, Indore","23","2015","true","02","439"
"0272","Indian Institute of Science Education & Research (IISER), Bhopal","23","2015","true","07","444"
"0273","Indian Institute of Technology, Indore","23","2015","true","07","439"
"0274","Jawaharlal Nehru Krishi Vishwavidyalaya, Jabalpur","23","2015","true","02","451"
"0275","Jaypee University of Engeenering & Technology, Guna","23","2015","true","03","458"
"0276","Jiwaji University, Gwalior","23","2015","true","02","421"
"0278","M.P. Bhoj (Open) University, Bhopal","23","2015","true","10","444"
"0280","Maharishi  Mahesh Yogi Vedic Vishwavidyalaya, Jabalpur","23","2015","true","02","451"
"0281","Maharishi Panini Sanskrit Vishwavidyalaya, Ujjain","23","2015","true","02","435"
"0284","Maulana Azad National Institute of Technology, Bhopal","23","2015","true","07","444"
"0285","National Law Institute University, Bhopal","23","2015","true","02","444"
"0287","Rajiv Gandhi Prodoyogiki Vishwavidyalaya, Bhopal","23","2015","true","02","444"
"0288","Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya, Gwalior","23","2015","true","02","421"
"0289","Rani Durgavati Vishwavidyalaya, Jabalpur","23","2015","true","02","451"
"0296","Deccan College Postgraduate & Research Institute, Pune","27","2015","true","06","521"
"0298","Dr. Babasaheb Ambedkar Marathwada University, Aurangabad","27","2015","true","02","515"
"0299","Dr. Babasaheb Ambedkar Technological University, Lonere","27","2015","true","02","520"
"0301","Dr. D.Y.Patil Vidyapeeth, Pune","27","2015","true","06","521"
"0302","Dr. Punjarao Deshmukh Krishi Vidyapeeth, Akola","27","2015","true","02","501"
"0303","Gokhale Institute of Politics & Economics, Pune","27","2015","true","05","521"
"0306","Indian Institute of Technology, Mumbai","27","2015","true","07","519"
"0310","Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya, Ramtek","27","2015","true","02","505"
"0312","Maharashtra Animal & Fishery Sciences University, Nagpur","27","2015","true","02","505"
"0317","MGM Institute of Health Sciences, Navi  Mumbai","27","2015","true","06","520"
"0319","Narsee Monjee Institute of Management Studies, Mumbai","27","2015","true","06","519"
"0321","Padmashree Dr. D. Y. Patil Vidyapeeth, , Mumbai","27","2015","true","06","517"
"0322","Pravara Institute of Medical Sciences, Ahmednagar","27","2015","true","06","522"
"0329","SYMBIOSIS International University, Pune","27","2015","true","06","521"
"0330","Tata Institute of Fundamental Research, Mumbai","27","2015","true","04","519"
