"id","course_id","enrolled_foreign_student_count_id"
"69902","1051764","58463"
"69912","1051687","58456"
"69918","1009929","58501"
"69919","1009820","58392"
"69924","1051687","58441"
"69936","1009865","58455"
"69944","1051764","58502"
"69946","1051784","58466"
"69950","1009907","58426"
"69951","1009820","58488"
"69955","1051764","58477"
"69969","1051719","58404"
"69973","1051764","58461"
"69974","1009907","58505"
"70045","1052749","57989"
"70046","1052602","58006"
"70051","1052749","57999"
"70057","1052602","57981"
"70061","1052587","58002"
"70066","1052749","58004"
"70101","1054856","60351"
"70108","1055008","60358"
"70109","1055008","60359"
"70131","1055243","60381"
"70133","1055243","60383"
"70134","1055240","60384"
"70136","1055255","60386"
"70157","1055556","60407"
"70164","1055545","60414"
"70200","1055556","60450"
"70210","1055556","60460"
"70216","1055559","60466"
"70226","1055619","60476"
"70230","1055559","60480"
"70237","1055619","60487"
"70259","1055947","60509"
"70260","1055947","60510"
"70294","1057057","60540"
"70324","1057515","60551"
"70325","1057482","60552"
"70328","1057502","60555"
"70329","1057502","60556"
"70337","1057495","60564"
"70338","1057495","60565"
"70344","1057482","60571"
"70345","1057535","60572"
"70348","1057514","60575"
"70349","1057514","60576"
"70352","1057509","60579"
"70357","1057493","60584"
"70358","1057514","60585"
"70359","1057514","60586"
"70360","1057514","60587"
"70361","1057537","60588"
"70362","1057537","60589"
"70369","1057493","60596"
"70370","1057493","60597"
"70371","1057514","60598"
"70372","1057514","60599"
"70389","1057946","60616"
"70397","1058448","60621"
"70428","1058491","60652"
"70436","1058456","60660"
"70438","1058380","60662"
"70464","1058659","60688"
"70465","1058659","60689"
"70466","1058659","60690"
"70491","1059275","60711"
"70495","1059275","60715"
"70523","1059498","60743"
"70681","1059907","54599"
"70694","1059907","54588"
"70703","1059771","54533"
"70706","1059846","54498"
"70715","1059892","54497"
"70727","1059846","54560"
"70735","1059846","54478"
"70750","1059910","54492"
"70754","1059891","54499"
"70757","953340","54598"
"70765","1059846","54596"
"70791","1059853","54510"
"70806","1059771","54464"
"70814","1059835","54593"
"70816","1059771","54587"
"70830","1059951","60750"
"70831","1059951","60751"
"70832","1059951","60752"
"70833","1059951","60753"
"70834","1059951","60754"
"70836","1059952","60756"
"70842","1060040","60762"
"70865","1060531","60782"
"70869","1060531","60786"
"70872","1060799","60789"
"70879","1060995","60796"
"71003","1062369","60869"
"71004","1062369","60870"
"71005","1062369","60871"
"71007","1062474","60873"
"71010","1062474","60876"
"71012","1062457","60878"
"71013","1062457","60879"
"71025","1062994","60891"
"71027","1063115","60893"
"71030","1063097","60896"
"71033","1063099","60899"
"71068","1064362","60721"
"71084","814987","47545"
"71088","1065014","60921"
"71091","1065030","60924"
"71098","1065014","60931"
"71100","1065030","60933"
"71103","1065014","60936"
"71114","1065034","60947"
"71115","819969","47696"
"71117","819969","47686"
"71118","819969","47692"
"71119","819969","47689"
"71120","819969","47693"
"71121","819969","47688"
"71122","819975","47698"
"71123","819969","47700"
"71125","819969","47697"
"71129","819969","47691"
"71131","819969","47695"
"71132","819969","47685"
"71139","1065602","60953"
"71144","1065673","60958"
"71152","1065602","60966"
"71158","1065602","60972"
"71167","1065673","60981"
"71173","1066139","60987"
"71174","1066111","60988"
"71185","1066559","60999"
"71186","1066557","61000"
"71187","1066557","61001"
"71189","1066559","61003"
"71190","1066559","61004"
"71191","831629","48253"
"71214","1068013","61012"
"71222","1068102","61017"
"71228","1068102","61016"
"71243","1068590","61034"
"71244","1068590","61035"
"71245","1068590","61036"
"71246","1068590","61037"
"71247","1068590","61038"
"71253","1068696","61044"
"71260","1068872","61050"
"71261","1068872","61051"
"71284","1069098","61073"
"71285","1069098","61071"
"71298","1069561","60279"
"71299","1051233","60280"
"71317","1069880","59632"
"71320","1069930","59653"
"71323","1069930","59637"
"71329","1030257","59626"
"71330","1069880","59635"
"71337","1030257","59659"
"71342","1069923","59663"
"71352","1030272","59661"
"71360","1030267","59665"
"71364","1070032","61088"
"71380","1070040","61104"
"71381","1070040","61105"
"71382","1070041","61106"
"71383","1070040","61107"
"71384","1070040","61108"
"71385","1070040","61109"
"71386","1070040","61110"
"71387","1070040","61111"
"71389","1070111","61113"
"71397","1070068","61121"
"71399","1070068","61123"
"71402","1070068","61126"
"71403","1070068","61127"
"71405","1070068","61129"
"71407","1070068","61131"
"71415","1070068","61139"
"71440","1070054","61164"
"71441","1070054","61165"
"71443","1070054","61167"
"71445","1070054","61169"
"71446","1070054","61170"
"71447","1070054","61171"
"71448","1070054","61172"
"71449","1070054","61173"
"71455","1013740","61179"
"71496","1071016","55392"
"71499","1071311","61217"
"71502","1071462","61220"
"71503","1071462","61221"
"71504","1071462","61222"
"71505","1071462","61223"
"71506","1071462","61224"
"71507","1071462","61225"
"71508","1071462","61226"
"71509","1071462","61227"
"71510","1071462","61228"
"71515","1071924","61233"
"71965","1073960","61659"
"71966","1073960","61660"
"71967","1073960","61661"
"71535","962810","55020"
"71539","1072202","55017"
"71545","1072480","61245"
"71554","1072315","61254"
"71560","1072480","61260"
"71563","1072459","61263"
"71568","1072439","61268"
"71590","1072480","61290"
"71593","1072459","61293"
"71601","1072439","61301"
"71603","1072329","61303"
"71631","1072367","61331"
"71632","1072366","61332"
"71635","1072439","61335"
"71648","1072439","61348"
"71661","1072459","61361"
"71663","1072480","61363"
"71666","1072439","61366"
"71667","1072480","61367"
"71668","1072439","61368"
"71696","1072329","61396"
"71702","1072480","61402"
"71704","1072459","61404"
"71713","1072439","61413"
"71714","1072329","61414"
"71728","1072315","61428"
"71754","1072439","61454"
"71769","1072506","61469"
"71787","1072439","61487"
"71797","1072315","61497"
"71807","1072480","61507"
"71828","1072315","61528"
"71864","1072480","61564"
"71867","1072459","61567"
"71874","1072439","61574"
"71886","1072315","61586"
"71896","1072367","61596"
"71904","1072366","61604"
"71906","1072366","61606"
"71920","1072924","61614"
"71932","1073068","61626"
"71933","1073068","61627"
"71942","1073258","61636"
"71943","1073258","61637"
"71947","1073299","61641"
"71948","1073299","61642"
"71954","1073316","61648"
"71955","1073316","61649"
"55070","807040","47133"
"55071","807040","47134"
"55073","807040","47136"
"55082","807220","47145"
"55147","808016","47201"
"55148","808016","47202"
"55404","812408","47429"
"55417","807486","47149"
"55418","807486","47152"
"55419","807486","47156"
"55420","807486","47151"
"55421","807486","47154"
"55422","807486","47153"
"55423","807486","47155"
"55424","807486","47150"
"55677","814152","47527"
"55678","814152","47528"
"55679","814152","47529"
"55680","814152","47530"
"55681","814152","47531"
"55682","814152","47532"
"55683","814152","47533"
"55687","814506","47537"
"55688","814506","47538"
"55696","807692","47184"
"55697","807687","47189"
"55753","816564","47589"
"55771","817245","47607"
"55842","818791","47661"
"55852","819111","47671"
"55853","819111","47672"
"55854","819111","47673"
"55855","819111","47674"
"55946","820673","47756"
"55958","820673","47768"
"55962","820673","47772"
"55998","821360","47807"
"56001","821699","47810"
"56002","821699","47811"
"56010","821823","47819"
"56022","821890","47831"
"56032","822689","47841"
"56073","823363","47882"
"56075","823363","47884"
"56083","823363","47892"
"56096","823363","47905"
"56114","823442","47923"
"56115","823442","47924"
"56116","823442","47925"
"56162","824689","47971"
"56164","824691","47973"
"56166","824684","47975"
"56185","825297","47994"
"56284","827217","48093"
"56309","828427","48118"
"56314","828460","48123"
"56315","828457","48124"
"56316","828457","48125"
"56337","828951","48145"
"56338","828951","48146"
"56339","828951","48147"
"56340","828951","48148"
"56341","828951","48149"
"56342","828951","48150"
"56343","828951","48151"
"56357","828951","48165"
"56358","828978","48166"
"56360","829004","48168"
"56389","829993","48197"
"56391","829989","48199"
"56392","829989","48200"
"56394","829989","48202"
"56406","830482","48214"
"56416","830755","48224"
"56417","830746","48225"
"56418","830755","48226"
"56419","830755","48227"
"56421","830914","48229"
"56422","830914","48230"
"56423","830914","48231"
"56426","830914","48234"
"56429","830914","48237"
"56443","831473","48251"
"56453","831910","48261"
"56454","831910","48262"
"56455","831908","48263"
"56456","831908","48264"
"56459","832134","48267"
"56460","832162","48268"
"56470","832359","48278"
"56471","832359","48279"
"56475","832600","48283"
"56479","832682","48287"
"56517","833460","48323"
"56585","837378","48373"
"56588","837758","48375"
"56590","838000","48377"
"56591","838116","48378"
"56630","839026","48417"
"56631","839026","48418"
"56632","839662","48419"
"56636","839689","48423"
"56669","841783","48456"
"56674","842048","48461"
"56680","842091","48467"
"56684","842431","48471"
"56696","843236","48483"
"56697","843236","48484"
"56698","843236","48485"
"56701","843236","48488"
"56702","843236","48489"
"56709","844077","48496"
"56710","844077","48497"
"56722","844405","48509"
"56731","844645","48517"
"56740","844645","48526"
"56763","845592","48549"
"56813","846272","48599"
"56814","846272","48600"
"56815","846272","48601"
"56833","846413","48619"
"56836","846413","48622"
"56867","848194","48676"
"56868","848194","48677"
"56874","848384","48678"
"56877","848447","48681"
"56900","848969","48704"
"56901","848969","48705"
"56902","848969","48706"
"56903","848969","48707"
"56904","848964","48708"
"56908","849001","48712"
"56909","849001","48713"
"56910","849001","48714"
"56911","849001","48715"
"56912","849001","48716"
"56913","849001","48717"
"56914","849001","48718"
"56915","849001","48719"
"56916","849001","48720"
"56941","850009","48744"
"56942","850009","48745"
"56989","851295","48792"
"56990","851295","48793"
"56991","851295","48794"
"56996","851295","48799"
"57000","851355","48803"
"57001","851381","48804"
"57246","854692","49042"
"57247","854740","49043"
"57268","855497","49058"
"57272","855497","49062"
"57274","855497","49064"
"57276","855497","49066"
"57277","855497","49067"
"57280","855620","49070"
"57282","855620","49072"
"57288","855912","49078"
"57289","855912","49079"
"57295","856430","49085"
"57305","857379","49095"
"57413","858466","49203"
"57415","858526","49204"
"57423","858896","49210"
"57426","858896","49213"
"57429","858896","49216"
"57431","858896","49218"
"57435","858896","49222"
"57436","858903","49223"
"57442","858896","49229"
"57445","858896","49232"
"57447","858903","49234"
"57454","858967","49241"
"57522","860428","49305"
"57532","861523","49315"
"57534","861484","49317"
"57755","863411","49527"
"57761","863975","49532"
"57762","864234","49533"
"57812","865342","49583"
"57820","865757","49591"
"57825","865691","49596"
"57828","865696","49599"
"57833","865691","49604"
"57836","865757","49607"
"57837","865757","49608"
"57865","866260","49636"
"57872","866261","49643"
"57874","866260","49645"
"57880","866260","49651"
"57885","866264","49656"
"57888","866260","49659"
"57889","866261","49660"
"57892","866261","49663"
"57894","866260","49665"
"57897","866260","49668"
"57898","866260","49669"
"57901","866260","49672"
"57905","866264","49676"
"57906","866261","49677"
"57910","866260","49681"
"57912","866261","49683"
"57922","866260","49693"
"57925","866261","49696"
"57927","866260","49698"
"57933","866260","49704"
"57934","866260","49705"
"57936","866260","49707"
"57941","866260","49712"
"57945","866260","49716"
"57946","866260","49717"
"57947","866260","49718"
"57979","867310","49750"
"57984","867630","49755"
"58055","868588","49825"
"58061","868838","49831"
"58062","868838","49832"
"58063","868838","49833"
"58314","869704","50084"
"58315","869704","50085"
"58332","869943","50102"
"58345","833327","48317"
"58348","833327","48312"
"58355","870301","50114"
"58361","870695","50120"
"58370","871182","50126"
"58377","871615","50133"
"58378","871615","50134"
"58379","871615","50135"
"58380","871615","50136"
"58381","871615","50137"
"58382","871615","50138"
"58481","875001","50203"
"58489","875110","50210"
"58491","875107","50212"
"58519","876513","50234"
"58539","877041","50248"
"58540","877041","50249"
"58553","877989","50273"
"58568","878846","50324"
"58604","879577","50350"
"58663","880088","50370"
"58664","880086","50369"
"58667","880088","50373"
"58676","880480","50378"
"58677","880475","50379"
"58678","880480","50380"
"58679","880480","50381"
"58680","880475","50382"
"58686","880822","50387"
"58689","880915","50389"
"58695","880915","50395"
"58715","881606","50414"
"58729","882203","50426"
"58741","882343","50438"
"58742","882343","50439"
"58744","882951","50441"
"58760","883791","50456"
"58805","884019","50501"
"58806","884019","50502"
"58807","884019","50503"
"58808","884019","50504"
"58809","884019","50505"
"58810","884019","50506"
"58811","884019","50507"
"58812","884019","50508"
"58813","884019","50509"
"58814","884019","50510"
"58815","884019","50511"
"58816","884019","50512"
"58821","884317","50517"
"58822","884317","50518"
"58823","884317","50519"
"58824","884317","50520"
"58825","884317","50521"
"58826","884317","50522"
"58882","884507","50578"
"58891","884761","50587"
"58892","884761","50588"
"58893","884761","50589"
"58894","884761","50590"
"58903","884770","50599"
"58904","884770","50600"
"58911","885163","50607"
"58916","886061","50612"
"58918","886066","50614"
"58921","886059","50617"
"58925","886180","50621"
"58934","886484","50629"
