"standalone_institution_id","department_id","survey_year"
"1260","812527","2015"
"1260","812528","2015"
"1260","812529","2015"
"3438","812533","2015"
"3438","812534","2015"
"3438","812535","2015"
"3438","812536","2015"
"3438","812537","2015"
"3438","812538","2015"
"3438","812539","2015"
"3438","812540","2015"
"3438","812541","2015"
"12189","812570","2015"
"7844","812571","2015"
"8452","812575","2015"
"8542","812579","2015"
"3798","812652","2015"
"3798","812653","2015"
"3798","812654","2015"
"3798","812655","2015"
"3798","812656","2015"
"3324","812677","2015"
"2440","812678","2015"
"2440","812679","2015"
"2440","812680","2015"
"2440","812681","2015"
"2440","812682","2015"
"15247","812683","2015"
"15247","812684","2015"
"15247","812685","2015"
"5464","812716","2015"
"5464","812717","2015"
"10932","812766","2015"
"10932","812767","2015"
"10932","812768","2015"
"9386","812883","2015"
"15099","812893","2015"
"3359","812926","2015"
"3359","812927","2015"
"3359","812928","2015"
"3359","812929","2015"
"3359","812930","2015"
"3359","812931","2015"
"3236","813033","2015"
"3236","813034","2015"
"3236","813035","2015"
"3236","813036","2015"
"3236","813037","2015"
"8078","813043","2015"
"5528","813064","2015"
"5528","813065","2015"
"9024","813094","2015"
"15114","813102","2015"
"6347","813103","2015"
"12766","813104","2015"
"12766","813105","2015"
"12766","813106","2015"
"12766","813107","2015"
"12766","813108","2015"
"2232","813278","2015"
"2232","813279","2015"
"2232","813280","2015"
"8783","813327","2015"
"3148","813520","2015"
"13754","813579","2015"
"4349","813593","2015"
"4349","813594","2015"
"5409","813598","2015"
"4131","813599","2015"
"2497","813608","2015"
"2497","813609","2015"
"2497","813610","2015"
"2497","813611","2015"
"2497","813612","2015"
"2497","813613","2015"
"15172","813614","2015"
"12504","813639","2015"
"4820","813653","2015"
"4820","813654","2015"
"7655","813656","2015"
"4332","813664","2015"
"9037","813665","2015"
"14138","813666","2015"
"2958","813670","2015"
"2958","813671","2015"
"2958","813672","2015"
"2958","813673","2015"
"2958","813674","2015"
"9293","813705","2015"
"3242","813730","2015"
"3242","813731","2015"
"3242","813732","2015"
"3242","813733","2015"
"3242","813734","2015"
"2487","813735","2015"
"1860","813771","2015"
"1860","813772","2015"
"1860","813773","2015"
"1860","813774","2015"
"1860","813775","2015"
"13308","813823","2015"
"2031","813833","2015"
"12300","813857","2015"
"1385","813862","2015"
"1385","813863","2015"
"1385","813864","2015"
"1385","813865","2015"
"1385","813866","2015"
"1385","813867","2015"
"1385","813868","2015"
"1385","813869","2015"
"1385","813870","2015"
"1928","813871","2015"
"1928","813872","2015"
"1928","813873","2015"
"1928","813874","2015"
"1928","813875","2015"
"1928","813876","2015"
"1928","813877","2015"
"1928","813878","2015"
"1928","813879","2015"
"1928","813880","2015"
"4613","813937","2015"
"2839","814103","2015"
"2839","814104","2015"
"2839","814105","2015"
"2839","814106","2015"
"2839","814107","2015"
"2839","814108","2015"
"4557","814116","2015"
"14171","814150","2015"
"14171","814151","2015"
"3293","814152","2015"
"2506","814165","2015"
"9395","814208","2015"
"1021","814209","2015"
"1021","814210","2015"
"1021","814211","2015"
"1021","814212","2015"
"1021","814213","2015"
"1021","814214","2015"
"12673","814281","2015"
"4709","814285","2015"
"1191","814311","2015"
"1191","814312","2015"
"1191","814313","2015"
"1191","814314","2015"
"1191","814315","2015"
"1191","814316","2015"
"567","814337","2015"
"15239","814343","2015"
"2442","814368","2015"
"2442","814369","2015"
"2442","814370","2015"
"2442","814371","2015"
"2442","814372","2015"
"2442","814373","2015"
"2442","814374","2015"
"2442","814375","2015"
"13438","814433","2015"
"3754","814434","2015"
"4595","814458","2015"
"8895","814466","2015"
"10257","814621","2015"
"2489","814677","2015"
"1002","814682","2015"
"1002","814683","2015"
"1002","814684","2015"
"1002","814685","2015"
"1002","814686","2015"
"9162","814739","2015"
"3797","814801","2015"
"3002","814946","2015"
"3002","814947","2015"
"3002","814948","2015"
"3002","814949","2015"
"3002","814950","2015"
"2601","815000","2015"
"2601","815001","2015"
"2601","815002","2015"
"3163","815016","2015"
"3163","815017","2015"
"3163","815018","2015"
"3163","815019","2015"
"3163","815020","2015"
"3163","815021","2015"
"14601","815064","2015"
"14460","815122","2015"
"14460","815123","2015"
"15281","815219","2015"
"2509","815226","2015"
"2509","815227","2015"
"2509","815228","2015"
"2509","815229","2015"
"2509","815230","2015"
"2509","815231","2015"
"2509","815232","2015"
"3864","815249","2015"
"15261","815252","2015"
"2858","815334","2015"
"2858","815335","2015"
"2858","815336","2015"
"2858","815337","2015"
"2858","815338","2015"
"2858","815339","2015"
"2858","815340","2015"
"2595","815355","2015"
"2595","815356","2015"
"2595","815357","2015"
"2595","815358","2015"
"8929","815425","2015"
"1176","815456","2015"
"1176","815457","2015"
"1176","815458","2015"
"4511","815461","2015"
"9985","815472","2015"
"3985","815478","2015"
"14919","815498","2015"
"14919","815499","2015"
"3200","815502","2015"
"3200","815503","2015"
"3200","815504","2015"
"3200","815505","2015"
"3200","815506","2015"
"3200","815507","2015"
"3200","815508","2015"
"3200","815509","2015"
"3200","815510","2015"
"3200","815511","2015"
"3200","815512","2015"
"10934","815524","2015"
"10934","815525","2015"
"10934","815526","2015"
"9407","815557","2015"
"3866","815576","2015"
"3866","815577","2015"
"15081","815580","2015"
"15081","815581","2015"
"9696","815596","2015"
"9085","815635","2015"
"3209","815672","2015"
"3209","815673","2015"
"3209","815674","2015"
"3209","815675","2015"
"12194","815692","2015"
"75","815721","2015"
"75","815722","2015"
"994","815782","2015"
"994","815783","2015"
"994","815784","2015"
"994","815785","2015"
"994","815786","2015"
"994","815787","2015"
"13916","815792","2015"
"792","815794","2015"
"9521","815823","2015"
"9197","815917","2015"
"13884","815923","2015"
"13884","815924","2015"
"13884","815925","2015"
"13884","815926","2015"
"13884","815927","2015"
"13884","815928","2015"
"10187","815931","2015"
"8829","815945","2015"
"5981","815957","2015"
"15105","816007","2015"
"15105","816008","2015"
"1487","816009","2015"
"1487","816010","2015"
"1487","816011","2015"
"1199","816052","2015"
"1199","816053","2015"
"1199","816054","2015"
"1199","816055","2015"
"1199","816056","2015"
"1199","816057","2015"
"1199","816058","2015"
"6038","816156","2015"
"15006","816157","2015"
"12644","816159","2015"
"13753","816229","2015"
"9773","816264","2015"
"9335","816342","2015"
"9715","816381","2015"
"9599","816424","2015"
"13801","816429","2015"
"545","816430","2015"
"545","816431","2015"
"950","816435","2015"
"950","816436","2015"
"950","816437","2015"
"950","816438","2015"
"950","816439","2015"
"7419","816531","2015"
"2757","816572","2015"
"2757","816573","2015"
"2757","816574","2015"
"2757","816575","2015"
"2757","816576","2015"
"2757","816577","2015"
"2757","816578","2015"
"2757","816579","2015"
"4008","816634","2015"
"3085","816664","2015"
"3085","816665","2015"
"3085","816666","2015"
"3085","816667","2015"
"3085","816668","2015"
"3085","816669","2015"
"3085","816670","2015"
"13976","816675","2015"
"2881","816737","2015"
"2881","816738","2015"
"2881","816739","2015"
"2881","816740","2015"
"2881","816741","2015"
"2881","816742","2015"
"2881","816743","2015"
"15250","816785","2015"
"15250","816786","2015"
"12308","816852","2015"
"3240","816883","2015"
"3240","816884","2015"
"3240","816885","2015"
"3240","816886","2015"
"5251","816940","2015"
"248","817041","2015"
"1529","817081","2015"
"1529","817082","2015"
"1529","817083","2015"
"1529","817084","2015"
"1529","817085","2015"
"7919","817114","2015"
"4425","817129","2015"
"1390","817134","2015"
"1390","817135","2015"
"1390","817136","2015"
"14525","817185","2015"
"14525","817186","2015"
"12868","817187","2015"
"10218","817188","2015"
"15076","817209","2015"
"15076","817210","2015"
"5261","817212","2015"
"3319","817262","2015"
"1817","817270","2015"
"1817","817271","2015"
"1817","817272","2015"
"1817","817273","2015"
"1817","817274","2015"
"1817","817275","2015"
"1817","817276","2015"
"9779","817332","2015"
"15200","817336","2015"
"4497","817365","2015"
"4497","817366","2015"
"9068","817448","2015"
"9289","817545","2015"
"7902","817700","2015"
"3957","817729","2015"
"2462","817746","2015"
"2462","817747","2015"
"2462","817748","2015"
"2462","817749","2015"
"2462","817750","2015"
"1236","817754","2015"
"1236","817755","2015"
"1236","817756","2015"
"1236","817757","2015"
"1236","817758","2015"
"1236","817759","2015"
"1236","817760","2015"
"624","817764","2015"
"624","817765","2015"
"624","817766","2015"
"624","817767","2015"
"5481","817822","2015"
"5481","817823","2015"
"5481","817824","2015"
"5368","817833","2015"
"7425","817857","2015"
"3009","817881","2015"
"3009","817882","2015"
"3009","817883","2015"
"3009","817884","2015"
"3009","817885","2015"
"13899","817941","2015"
"5247","817955","2015"
"1305","817958","2015"
"1305","817959","2015"
"1305","817960","2015"
"1305","817961","2015"
"1305","817962","2015"
"10453","817971","2015"
"3025","818029","2015"
"3025","818030","2015"
"3025","818031","2015"
"3025","818032","2015"
"3025","818033","2015"
"3025","818034","2015"
"3025","818035","2015"
"3954","818112","2015"
"15018","818120","2015"
"15018","818121","2015"
"9361","818129","2015"
"14567","818145","2015"
"15112","818167","2015"
"15112","818168","2015"
"2460","818233","2015"
"2460","818234","2015"
"2460","818235","2015"
"2460","818236","2015"
"2460","818237","2015"
"2460","818238","2015"
"2460","818239","2015"
"9200","818276","2015"
"10344","818314","2015"
"14659","818334","2015"
"13936","818355","2015"
"13936","818356","2015"
"2745","818359","2015"
"2745","818360","2015"
"2745","818361","2015"
"2745","818362","2015"
"2745","818363","2015"
"2745","818364","2015"
"2745","818365","2015"
"15167","818392","2015"
"15167","818393","2015"
"15167","818394","2015"
"13467","818401","2015"
"1135","818422","2015"
"1135","818423","2015"
"1135","818424","2015"
"1135","818425","2015"
"1135","818426","2015"
"1135","818427","2015"
"1135","818428","2015"
"1135","818429","2015"
"6456","818430","2015"
"1308","818502","2015"
"1308","818503","2015"
"1308","818504","2015"
"1308","818505","2015"
"1308","818506","2015"
"1308","818507","2015"
"1308","818508","2015"
"1308","818509","2015"
"13324","818576","2015"
"1118","818601","2015"
"1118","818602","2015"
"1118","818603","2015"
"1118","818604","2015"
"1118","818605","2015"
"1118","818606","2015"
"1118","818607","2015"
"10945","818608","2015"
"10945","818609","2015"
"10945","818610","2015"
"10945","818611","2015"
"12196","818669","2015"
"14149","818670","2015"
"14149","818671","2015"
"1436","818694","2015"
"1436","818695","2015"
"1436","818696","2015"
"2363","818749","2015"
"2363","818750","2015"
"2363","818751","2015"
"2363","818752","2015"
"10907","818769","2015"
"10907","818770","2015"
"10907","818771","2015"
"5387","818789","2015"
"5387","818790","2015"
"9460","818808","2015"
"9406","818873","2015"
"4193","818874","2015"
"15207","818919","2015"
"15207","818920","2015"
"9705","818922","2015"
"10799","818962","2015"
"8775","819016","2015"
"6105","819020","2015"
"681","819032","2015"
"681","819033","2015"
"681","819034","2015"
"681","819035","2015"
"681","819036","2015"
"8777","819041","2015"
"14909","819050","2015"
"14909","819051","2015"
"14443","819052","2015"
"14443","819053","2015"
"14443","819054","2015"
"14443","819055","2015"
"14443","819056","2015"
"6098","819091","2015"
"12935","819118","2015"
"9331","819125","2015"
"14962","819187","2015"
"543","819233","2015"
"543","819234","2015"
"543","819235","2015"
"543","819236","2015"
"5220","819265","2015"
"689","819376","2015"
"689","819377","2015"
"689","819378","2015"
"689","819379","2015"
"689","819380","2015"
"689","819381","2015"
"689","819382","2015"
"689","819383","2015"
"689","819384","2015"
"689","819385","2015"
"689","819386","2015"
"689","819387","2015"
"689","819388","2015"
"5714","819389","2015"
"2913","819417","2015"
"2913","819418","2015"
"2913","819419","2015"
"2913","819420","2015"
"2913","819421","2015"
"2913","819422","2015"
"2913","819423","2015"
"2913","819424","2015"
"2913","819425","2015"
"2913","819426","2015"
"15218","819531","2015"
"15218","819532","2015"
"12836","819598","2015"
"12836","819599","2015"
"12836","819600","2015"
"12836","819601","2015"
"6505","819602","2015"
"7371","819603","2015"
"14752","819635","2015"
"14752","819636","2015"
"14752","819637","2015"
"3122","819660","2015"
"3122","819661","2015"
"3122","819662","2015"
"3122","819663","2015"
"9762","819680","2015"
"1290","819681","2015"
"1290","819682","2015"
"1290","819683","2015"
"1290","819684","2015"
"1290","819685","2015"
"4507","819697","2015"
"2446","819732","2015"
"2446","819733","2015"
"2446","819734","2015"
"2446","819735","2015"
"2446","819736","2015"
"2446","819737","2015"
"2446","819738","2015"
"1100","819797","2015"
"1100","819798","2015"
"1100","819799","2015"
"1100","819800","2015"
"1100","819801","2015"
"9563","819820","2015"
"15243","819918","2015"
"15243","819919","2015"
"10974","819930","2015"
"10974","819931","2015"
"10974","819932","2015"
"10974","819933","2015"
"10974","819934","2015"
"978","820036","2015"
"978","820037","2015"
"978","820038","2015"
"978","820039","2015"
"978","820040","2015"
"978","820041","2015"
"978","820042","2015"
"978","820043","2015"
"978","820044","2015"
"6858","820045","2015"
"1748","820066","2015"
"5278","820067","2015"
"1250","820108","2015"
"1250","820109","2015"
"1250","820110","2015"
"1250","820111","2015"
"1250","820112","2015"
"12737","820118","2015"
"12737","820119","2015"
"12737","820120","2015"
"12737","820121","2015"
"12737","820122","2015"
"12737","820123","2015"
"12737","820124","2015"
"8253","820125","2015"
"5531","820211","2015"
"14924","820264","2015"
"14924","820265","2015"
"14924","820266","2015"
"4526","820267","2015"
"1533","820328","2015"
"1533","820329","2015"
"1533","820330","2015"
"3213","820338","2015"
"3213","820339","2015"
"3213","820340","2015"
"3213","820341","2015"
"3869","820342","2015"
"1230","820392","2015"
"1230","820393","2015"
"1230","820394","2015"
"1230","820395","2015"
"1230","820396","2015"
"1230","820397","2015"
"533","820423","2015"
"533","820424","2015"
"1112","820446","2015"
"1112","820447","2015"
"1112","820448","2015"
"12692","820470","2015"
"9404","820515","2015"
"5436","820565","2015"
"9870","820582","2015"
"3676","820586","2015"
"3676","820587","2015"
"3676","820588","2015"
"3676","820589","2015"
"3676","820590","2015"
"3676","820591","2015"
"4629","820614","2015"
"4541","820631","2015"
"10926","820636","2015"
"10926","820637","2015"
"10926","820638","2015"
"3288","820640","2015"
"3288","820641","2015"
"3288","820642","2015"
"3288","820643","2015"
"3288","820644","2015"
"3288","820645","2015"
"3288","820646","2015"
"3288","820647","2015"
"3432","820651","2015"
"3432","820652","2015"
"3432","820653","2015"
"3432","820654","2015"
"3432","820655","2015"
"2861","820656","2015"
"2861","820657","2015"
"2861","820658","2015"
"2861","820659","2015"
"2861","820660","2015"
"2861","820661","2015"
"9922","820695","2015"
"9922","820696","2015"
"9922","820697","2015"
"4612","820749","2015"
"8351","820751","2015"
"1405","820838","2015"
"4551","820880","2015"
"2071","820902","2015"
"4691","820924","2015"
