"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"5524","2015","623388"
"5529","2015","623389"
"5529","2015","623390"
"5529","2015","623391"
"5529","2015","623392"
"5529","2015","623393"
"5530","2015","623394"
"5530","2015","623395"
"5530","2015","623396"
"5530","2015","623397"
"5530","2015","623398"
"5534","2015","623412"
"5534","2015","623413"
"5534","2015","623414"
"5534","2015","623415"
"5534","2015","623416"
"5532","2015","623425"
"5532","2015","623426"
"5532","2015","623427"
"5532","2015","623428"
"14859","2015","623433"
"14859","2015","623434"
"14859","2015","623435"
"8810","2015","623467"
"8810","2015","623468"
"8810","2015","623469"
"8810","2015","623470"
"5548","2015","623471"
"5548","2015","623472"
"5548","2015","623473"
"5548","2015","623474"
"14946","2015","623478"
"14946","2015","623479"
"14946","2015","623480"
"14946","2015","623481"
"8824","2015","623484"
"8824","2015","623485"
"8824","2015","623486"
"8824","2015","623487"
"12028","2015","623494"
"12028","2015","623495"
"12028","2015","623496"
"12028","2015","623497"
"15253","2015","623498"
"15253","2015","623499"
"15253","2015","623500"
"15253","2015","623501"
"10080","2015","623502"
"10080","2015","623503"
"10080","2015","623504"
"15282","2015","623535"
"15282","2015","623536"
"15282","2015","623537"
"15293","2015","623538"
"15293","2015","623539"
"15293","2015","623540"
"8844","2015","623551"
"8844","2015","623552"
"8844","2015","623553"
"8844","2015","623554"
"8843","2015","623555"
"8843","2015","623556"
"8843","2015","623557"
"8843","2015","623558"
"1409","2015","623559"
"1409","2015","623560"
"1409","2015","623561"
"1409","2015","623562"
"5536","2015","623589"
"5536","2015","623590"
"5536","2015","623591"
"5536","2015","623592"
"5536","2015","623593"
"5537","2015","623594"
"5537","2015","623595"
"5537","2015","623596"
"5537","2015","623597"
"5537","2015","623598"
"3028","2015","623599"
"3028","2015","623600"
"3028","2015","623601"
"3028","2015","623602"
"3028","2015","623603"
"3028","2015","623604"
"14602","2015","623620"
"14602","2015","623621"
"14602","2015","623622"
"1294","2015","623623"
"1294","2015","623624"
"1294","2015","623625"
"2837","2015","623665"
"2837","2015","623666"
"2837","2015","623667"
"2904","2015","623675"
"2904","2015","623676"
"2904","2015","623677"
"2904","2015","623678"
"2904","2015","623679"
"2904","2015","623680"
"2927","2015","623684"
"2927","2015","623685"
"2927","2015","623686"
"2927","2015","623687"
"2927","2015","623688"
"2927","2015","623689"
"13789","2015","623737"
"13789","2015","623738"
"13789","2015","623739"
"13789","2015","623740"
"13789","2015","623741"
"13964","2015","623773"
"13964","2015","623774"
"13964","2015","623775"
"3428","2015","623787"
"3428","2015","623788"
"3428","2015","623789"
"3428","2015","623790"
"3428","2015","623791"
"3428","2015","623792"
"8597","2015","623807"
"8597","2015","623808"
"8597","2015","623809"
"2365","2015","623837"
"2365","2015","623838"
"2365","2015","623839"
"2365","2015","623840"
"7859","2015","623842"
"7859","2015","623843"
"7859","2015","623844"
"7859","2015","623845"
"14493","2015","623867"
"14493","2015","623868"
"14493","2015","623869"
"13840","2015","623890"
"13840","2015","623891"
"13840","2015","623892"
"7820","2015","623941"
"7820","2015","623942"
"7820","2015","623943"
"7777","2015","623969"
"7777","2015","623970"
"7777","2015","623971"
"8694","2015","623972"
"8694","2015","623973"
"8694","2015","623974"
"7530","2015","624005"
"7530","2015","624006"
"7530","2015","624007"
"7530","2015","624008"
"2494","2015","624049"
"2494","2015","624050"
"2494","2015","624051"
"2494","2015","624052"
"2494","2015","624053"
"2675","2015","624106"
"2675","2015","624107"
"2675","2015","624108"
"5202","2015","624141"
"5202","2015","624142"
"5202","2015","624143"
"14151","2015","624170"
"14151","2015","624171"
"14151","2015","624172"
"10899","2015","624210"
"10899","2015","624211"
"10899","2015","624212"
"7807","2015","624306"
"7807","2015","624307"
"7807","2015","624308"
"8359","2015","624309"
"8359","2015","624310"
"8359","2015","624311"
"1438","2015","624312"
"1438","2015","624313"
"1438","2015","624314"
"2586","2015","624322"
"2586","2015","624323"
"2586","2015","624324"
"2586","2015","624325"
"2586","2015","624326"
"5501","2015","624371"
"5501","2015","624372"
"5501","2015","624373"
"5501","2015","624374"
"8246","2015","624383"
"8246","2015","624384"
"8246","2015","624385"
"9571","2015","624388"
"9571","2015","624389"
"9571","2015","624390"
"1262","2015","624399"
"1262","2015","624400"
"1262","2015","624401"
"1262","2015","624402"
"9503","2015","624478"
"9503","2015","624479"
"9503","2015","624480"
"1269","2015","624487"
"1269","2015","624488"
"1269","2015","624489"
"1269","2015","624490"
"1269","2015","624491"
"5500","2015","624553"
"5500","2015","624554"
"5500","2015","624555"
"5500","2015","624556"
"4217","2015","624562"
"4217","2015","624563"
"4217","2015","624564"
"4217","2015","624565"
"2337","2015","624588"
"2337","2015","624589"
"2337","2015","624590"
"2337","2015","624591"
"2354","2015","624598"
"2354","2015","624599"
"2354","2015","624600"
"2354","2015","624601"
"5492","2015","624623"
"5492","2015","624624"
"5492","2015","624625"
"5492","2015","624626"
"14763","2015","624627"
"14763","2015","624628"
"14763","2015","624629"
"11199","2015","624634"
"11199","2015","624635"
"11199","2015","624636"
"4133","2015","624643"
"4133","2015","624644"
"4133","2015","624645"
"4133","2015","624646"
"4476","2015","624657"
"4476","2015","624658"
"1266","2015","624688"
"1266","2015","624689"
"1266","2015","624690"
"12508","2015","624711"
"12508","2015","624712"
"12508","2015","624713"
"4141","2015","624714"
"4141","2015","624715"
"4141","2015","624716"
"4141","2015","624717"
"10002","2015","624718"
"10002","2015","624719"
"10002","2015","624720"
"9426","2015","624789"
"9426","2015","624790"
"9426","2015","624791"
"13311","2015","624823"
"13311","2015","624824"
"13311","2015","624825"
"8211","2015","624841"
"8211","2015","624842"
"8211","2015","624843"
"8357","2015","624844"
"8357","2015","624845"
"8357","2015","624846"
"4544","2015","624847"
"4544","2015","624848"
"4544","2015","624849"
"4544","2015","624850"
"4544","2015","624851"
"14543","2015","624884"
"14543","2015","624885"
"14543","2015","624886"
"1264","2015","624939"
"1264","2015","624940"
"1264","2015","624941"
"1264","2015","624942"
"1296","2015","624984"
"1296","2015","624985"
"1296","2015","624986"
"1296","2015","624987"
"1296","2015","624988"
"2493","2015","625020"
"2493","2015","625021"
"2493","2015","625022"
"15275","2015","625037"
"15275","2015","625038"
"15275","2015","625039"
"10804","2015","625043"
"10804","2015","625044"
"10804","2015","625045"
"4151","2015","625046"
"4151","2015","625047"
"4151","2015","625048"
"4327","2015","625109"
"4327","2015","625110"
"4327","2015","625111"
"4327","2015","625112"
"6097","2015","625116"
"6097","2015","625117"
"6097","2015","625118"
"3925","2015","625119"
"3925","2015","625120"
"3925","2015","625121"
"2577","2015","625178"
"2577","2015","625179"
"2577","2015","625180"
"1279","2015","625209"
"1279","2015","625210"
"1279","2015","625211"
"1279","2015","625212"
"1279","2015","625213"
"1291","2015","625221"
"1291","2015","625222"
"1291","2015","625223"
"1291","2015","625224"
"1198","2015","625293"
"1198","2015","625294"
"1198","2015","625295"
"1198","2015","625296"
"1198","2015","625297"
"1198","2015","625298"
"1212","2015","625302"
"1212","2015","625303"
"1212","2015","625304"
"1212","2015","625305"
"10904","2015","625412"
"10904","2015","625413"
"10904","2015","625414"
"10904","2015","625415"
"10904","2015","625416"
"10904","2015","625417"
"12170","2015","625418"
"12170","2015","625419"
"12170","2015","625420"
"12170","2015","625421"
"12170","2015","625422"
"9248","2015","625514"
"9248","2015","625515"
"9248","2015","625516"
"1194","2015","625517"
"1194","2015","625518"
"1194","2015","625519"
"1194","2015","625520"
"1194","2015","625521"
"2434","2015","625522"
"2434","2015","625523"
"2434","2015","625524"
"2434","2015","625525"
"2434","2015","625526"
"2434","2015","625527"
"4731","2015","625548"
"4731","2015","625549"
"4731","2015","625550"
"4731","2015","625551"
"4731","2015","625552"
"5504","2015","625582"
"5504","2015","625583"
"5504","2015","625584"
"9489","2015","625595"
"9489","2015","625596"
"9489","2015","625597"
"4455","2015","625634"
"4455","2015","625635"
"4455","2015","625636"
"4921","2015","625640"
"4921","2015","625641"
"4921","2015","625642"
"4921","2015","625643"
"8320","2015","625702"
"8320","2015","625703"
"8320","2015","625704"
"9766","2015","625705"
"9766","2015","625706"
"9766","2015","625707"
"9766","2015","625708"
"2542","2015","625723"
"2542","2015","625724"
"2542","2015","625725"
"2542","2015","625726"
"2542","2015","625727"
"2542","2015","625728"
"4669","2015","625745"
"4669","2015","625746"
"4669","2015","625747"
"9707","2015","625748"
"9707","2015","625749"
"12901","2015","625750"
"12901","2015","625751"
"12901","2015","625752"
"12901","2015","625753"
"4122","2015","625774"
"4122","2015","625775"
"4122","2015","625776"
"2341","2015","625828"
"2341","2015","625829"
"2341","2015","625830"
"6608","2015","625889"
"6608","2015","625890"
"6608","2015","625891"
"4051","2015","625892"
"4051","2015","625893"
"4051","2015","625894"
"4051","2015","625895"
"4051","2015","625896"
"8524","2015","625900"
"8524","2015","625901"
"8524","2015","625902"
"15251","2015","625903"
"15251","2015","625904"
"15251","2015","625905"
"15251","2015","625906"
"15251","2015","625907"
"8059","2015","625932"
"8059","2015","625933"
"8059","2015","625934"
"5117","2015","625983"
"5117","2015","625984"
"5117","2015","625985"
"5117","2015","625986"
"2620","2015","625994"
"2620","2015","625995"
"2620","2015","625996"
"5410","2015","626049"
"5410","2015","626050"
"5410","2015","626051"
"5467","2015","626058"
"5467","2015","626059"
"5467","2015","626060"
"1346","2015","626066"
"1346","2015","626067"
"1346","2015","626068"
"1204","2015","626077"
"1204","2015","626078"
"1204","2015","626079"
"1204","2015","626080"
"1273","2015","626081"
"1273","2015","626082"
"1273","2015","626083"
"1273","2015","626084"
"10100","2015","626098"
"10100","2015","626099"
"10100","2015","626100"
"14783","2015","626141"
"14783","2015","626142"
"14783","2015","626143"
"9288","2015","626152"
"9288","2015","626153"
"9288","2015","626154"
"9288","2015","626155"
"10034","2015","626207"
"10034","2015","626208"
"10034","2015","626209"
"14988","2015","626222"
"14988","2015","626223"
"14988","2015","626224"
"14988","2015","626225"
"5474","2015","626219"
"5474","2015","626220"
"5474","2015","626221"
"4635","2015","626226"
"4635","2015","626227"
"4635","2015","626228"
"4635","2015","626229"
"4635","2015","626230"
"4635","2015","626231"
"4635","2015","626232"
"4635","2015","626233"
"1357","2015","626268"
"1357","2015","626269"
"1357","2015","626270"
"1357","2015","626271"
"1357","2015","626272"
"9854","2015","626273"
"9854","2015","626274"
"9854","2015","626275"
"1534","2015","626324"
"1534","2015","626325"
"1534","2015","626326"
"1534","2015","626327"
"1534","2015","626328"
"1534","2015","626329"
"1534","2015","626330"
"8387","2015","626359"
"8387","2015","626360"
"8387","2015","626361"
"6650","2015","626381"
"6650","2015","626382"
"6650","2015","626383"
"14076","2015","626412"
"14076","2015","626413"
"14076","2015","626414"
"14076","2015","626415"
"3878","2015","626442"
"3878","2015","626443"
"3878","2015","626444"
"3878","2015","626445"
"3878","2015","626446"
"8249","2015","626462"
"8249","2015","626463"
"8249","2015","626464"
"1336","2015","626485"
"1336","2015","626486"
"1336","2015","626487"
"14798","2015","626523"
"14798","2015","626524"
"14798","2015","626525"
"3220","2015","626531"
"3220","2015","626532"
"3220","2015","626533"
"3220","2015","626534"
"15346","2015","626549"
"15346","2015","626550"
"15346","2015","626551"
"1267","2015","626562"
"1267","2015","626563"
"1267","2015","626564"
"1248","2015","626565"
"1248","2015","626566"
"1248","2015","626567"
"1248","2015","626568"
"14754","2015","626593"
"14754","2015","626594"
"14754","2015","626595"
"14754","2015","626596"
"14754","2015","626597"
"5404","2015","626618"
"5404","2015","626619"
"5404","2015","626620"
"14881","2015","626625"
"14881","2015","626626"
"14881","2015","626627"
"14881","2015","626628"
"14881","2015","626629"
"14881","2015","626630"
"14881","2015","626631"
"14881","2015","626632"
"14881","2015","626633"
"1905","2015","626641"
"1905","2015","626642"
"1905","2015","626643"
"1905","2015","626644"
"10015","2015","626683"
"10015","2015","626684"
"10015","2015","626685"
"7887","2015","626703"
"7887","2015","626704"
"7887","2015","626705"
"2740","2015","626770"
"2740","2015","626771"
"2740","2015","626772"
"5465","2015","626745"
"5465","2015","626746"
"5465","2015","626748"
"1913","2015","626804"
"1913","2015","626805"
"1913","2015","626806"
"1913","2015","626807"
"1913","2015","626808"
"1913","2015","626809"
"1913","2015","626810"
"1439","2015","626820"
"1439","2015","626821"
"1439","2015","626822"
"1439","2015","626823"
"4972","2015","626833"
"4972","2015","626835"
"4972","2015","626837"
"12704","2015","626834"
"12704","2015","626836"
"12704","2015","626838"
"4915","2015","626843"
"4915","2015","626844"
"4915","2015","626845"
"4915","2015","626846"
"12287","2015","626839"
"12287","2015","626840"
"12287","2015","626841"
"12287","2015","626842"
"2386","2015","626866"
"2386","2015","626867"
"2386","2015","626868"
"2386","2015","626869"
"2386","2015","626870"
"2386","2015","626871"
"2386","2015","626872"
"1358","2015","626884"
"1358","2015","626885"
"7832","2015","626906"
"7832","2015","626907"
"7832","2015","626908"
"4668","2015","626898"
"4668","2015","626899"
"4668","2015","626900"
"4668","2015","626901"
"4668","2015","626902"
"5727","2015","626923"
"5727","2015","626924"
"5727","2015","626925"
"5727","2015","626926"
"5727","2015","626927"
"1326","2015","626928"
"1326","2015","626929"
"1326","2015","626930"
"7855","2015","626974"
"7855","2015","626975"
"7855","2015","626976"
"8082","2015","626977"
"8082","2015","626978"
"8082","2015","626979"
"6340","2015","627003"
"6340","2015","627004"
"6340","2015","627005"
"6340","2015","627006"
"6340","2015","627007"
"796","2015","627023"
"796","2015","627024"
"796","2015","627025"
"796","2015","627026"
"796","2015","627027"
"796","2015","627028"
"796","2015","627029"
"8827","2015","627039"
"8827","2015","627040"
"8827","2015","627041"
"7984","2015","627042"
"7984","2015","627043"
"7984","2015","627044"
"14461","2015","627045"
"14461","2015","627046"
"14461","2015","627047"
"14461","2015","627048"
"14461","2015","627049"
"14461","2015","627050"
"5748","2015","627072"
"5748","2015","627073"
"5748","2015","627074"
"5748","2015","627075"
"5748","2015","627076"
"1232","2015","627086"
"1232","2015","627087"
"1232","2015","627088"
"1232","2015","627089"
"1232","2015","627090"
"9474","2015","627091"
"9474","2015","627092"
"9474","2015","627093"
"2191","2015","627113"
"2191","2015","627114"
"2191","2015","627115"
"2627","2015","627119"
"2627","2015","627120"
"2627","2015","627121"
"1986","2015","627127"
"1986","2015","627128"
"1986","2015","627129"
"9560","2015","627130"
"9560","2015","627131"
"9560","2015","627132"
"14554","2015","627153"
"14554","2015","627154"
"14554","2015","627155"
"14554","2015","627156"
"14554","2015","627157"
"14554","2015","627158"
"14554","2015","627159"
"2846","2015","627164"
"2846","2015","627165"
"2846","2015","627166"
"10234","2015","627210"
