"college_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"6593","2015","604494"
"6593","2015","604495"
"32611","2015","604496"
"32611","2015","604497"
"32611","2015","604498"
"32611","2015","604499"
"8299","2015","604505"
"8299","2015","604506"
"8299","2015","604507"
"8299","2015","604508"
"46429","2015","604514"
"46429","2015","604515"
"46429","2015","604516"
"46429","2015","604517"
"24659","2015","604518"
"24659","2015","604519"
"24659","2015","604520"
"7516","2015","604524"
"7516","2015","604525"
"7516","2015","604526"
"7516","2015","604527"
"40441","2015","604528"
"40441","2015","604529"
"40441","2015","604530"
"40441","2015","604531"
"40441","2015","604532"
"34709","2015","604533"
"34709","2015","604534"
"34709","2015","604535"
"14721","2015","604536"
"14721","2015","604537"
"14721","2015","604538"
"49454","2015","604543"
"49454","2015","604544"
"49454","2015","604545"
"19069","2015","604561"
"19069","2015","604562"
"19069","2015","604563"
"19069","2015","604564"
"19069","2015","604565"
"19069","2015","604566"
"19069","2015","604567"
"9807","2015","604570"
"9807","2015","604571"
"9807","2015","604572"
"9807","2015","604573"
"40151","2015","604574"
"40151","2015","604575"
"40151","2015","604576"
"40151","2015","604577"
"40151","2015","604578"
"36198","2015","604587"
"36198","2015","604588"
"36198","2015","604589"
"34463","2015","604590"
"34463","2015","604591"
"34463","2015","604592"
"39203","2015","604593"
"39203","2015","604594"
"7327","2015","604595"
"7327","2015","604596"
"7327","2015","604597"
"7327","2015","604598"
"7327","2015","604599"
"7327","2015","604600"
"7327","2015","604601"
"18700","2015","604602"
"18700","2015","604603"
"18700","2015","604604"
"17486","2015","604609"
"17486","2015","604610"
"17486","2015","604611"
"17486","2015","604612"
"18061","2015","604613"
"18061","2015","604614"
"18061","2015","604615"
"18061","2015","604616"
"18061","2015","604617"
"35280","2015","604618"
"35280","2015","604619"
"35280","2015","604620"
"47613","2015","604621"
"47613","2015","604622"
"47613","2015","604623"
"9009","2015","604624"
"9009","2015","604625"
"9009","2015","604626"
"9009","2015","604627"
"50709","2015","604628"
"50709","2015","604629"
"50709","2015","604630"
"50709","2015","604631"
"16672","2015","604632"
"16672","2015","604633"
"16672","2015","604634"
"16672","2015","604635"
"16672","2015","604636"
"15627","2015","604637"
"15627","2015","604638"
"15627","2015","604639"
"15627","2015","604640"
"15627","2015","604641"
"15627","2015","604642"
"15627","2015","604643"
"52259","2015","604644"
"52259","2015","604645"
"52259","2015","604646"
"11910","2015","604647"
"11910","2015","604648"
"11910","2015","604649"
"18951","2015","604650"
"18951","2015","604651"
"18951","2015","604652"
"18951","2015","604653"
"18951","2015","604654"
"50410","2015","604655"
"50410","2015","604656"
"50410","2015","604657"
"50410","2015","604658"
"50410","2015","604659"
"14490","2015","604667"
"14490","2015","604668"
"14490","2015","604669"
"30278","2015","604670"
"30278","2015","604671"
"40599","2015","604672"
"40599","2015","604673"
"40599","2015","604674"
"40599","2015","604675"
"40599","2015","604676"
"40599","2015","604677"
"40599","2015","604678"
"49578","2015","604682"
"49578","2015","604683"
"49578","2015","604684"
"49578","2015","604685"
"44021","2015","604689"
"44021","2015","604690"
"44021","2015","604691"
"44021","2015","604692"
"44021","2015","604693"
"16840","2015","604694"
"16840","2015","604695"
"39319","2015","604699"
"39319","2015","604700"
"39319","2015","604701"
"39319","2015","604702"
"39319","2015","604703"
"38958","2015","604704"
"38958","2015","604705"
"38958","2015","604706"
"38958","2015","604707"
"38958","2015","604708"
"38958","2015","604709"
"36382","2015","604710"
"36382","2015","604711"
"36382","2015","604712"
"36382","2015","604713"
"36382","2015","604714"
"36382","2015","604715"
"36382","2015","604716"
"36382","2015","604717"
"14613","2015","604721"
"14613","2015","604722"
"14613","2015","604723"
"13084","2015","604724"
"13084","2015","604725"
"13084","2015","604726"
"11531","2015","604727"
"11531","2015","604728"
"11531","2015","604729"
"11531","2015","604730"
"11531","2015","604731"
"19562","2015","604732"
"19562","2015","604733"
"19562","2015","604734"
"19562","2015","604735"
"19562","2015","604736"
"19562","2015","604737"
"47403","2015","604738"
"47403","2015","604739"
"47403","2015","604740"
"47403","2015","604741"
"47403","2015","604742"
"8470","2015","604743"
"8470","2015","604744"
"8470","2015","604745"
"8470","2015","604746"
"14690","2015","604747"
"14690","2015","604748"
"14690","2015","604749"
"11922","2015","604755"
"11922","2015","604756"
"11922","2015","604757"
"11922","2015","604758"
"11922","2015","604759"
"14361","2015","604766"
"14361","2015","604767"
"36562","2015","604770"
"36562","2015","604771"
"36562","2015","604772"
"36562","2015","604773"
"53437","2015","604774"
"53437","2015","604775"
"53437","2015","604776"
"53437","2015","604777"
"16898","2015","604781"
"16898","2015","604782"
"16898","2015","604783"
"12471","2015","604784"
"12471","2015","604785"
"46379","2015","604789"
"46379","2015","604790"
"46379","2015","604791"
"46379","2015","604792"
"46379","2015","604793"
"46379","2015","604794"
"46379","2015","604795"
"40087","2015","604796"
"40087","2015","604797"
"40087","2015","604798"
"40087","2015","604799"
"40087","2015","604800"
"40087","2015","604801"
"27482","2015","604802"
"27482","2015","604803"
"27482","2015","604804"
"27482","2015","604805"
"53507","2015","604806"
"53507","2015","604807"
"51164","2015","604808"
"51164","2015","604809"
"52947","2015","604810"
"52947","2015","604811"
"52947","2015","604812"
"52947","2015","604813"
"53626","2015","604814"
"53626","2015","604815"
"53626","2015","604816"
"53626","2015","604817"
"42422","2015","604818"
"42422","2015","604819"
"42422","2015","604820"
"14296","2015","604828"
"14296","2015","604829"
"14296","2015","604830"
"33862","2015","604847"
"33862","2015","604848"
"33862","2015","604849"
"33811","2015","604850"
"33811","2015","604851"
"33811","2015","604852"
"33811","2015","604853"
"33811","2015","604854"
"35180","2015","604855"
"35180","2015","604856"
"35180","2015","604857"
"8979","2015","604858"
"8979","2015","604859"
"8979","2015","604860"
"8979","2015","604861"
"8979","2015","604862"
"10324","2015","604863"
"10324","2015","604864"
"10324","2015","604865"
"10324","2015","604866"
"10324","2015","604867"
"41064","2015","604868"
"41064","2015","604869"
"41064","2015","604870"
"41064","2015","604871"
"41064","2015","604872"
"21223","2015","604876"
"21223","2015","604877"
"21223","2015","604878"
"21223","2015","604879"
"21223","2015","604880"
"50030","2015","604881"
"50030","2015","604882"
"50030","2015","604883"
"50030","2015","604884"
"50030","2015","604885"
"9823","2015","604886"
"9823","2015","604887"
"9823","2015","604888"
"9823","2015","604889"
"53471","2015","604890"
"53471","2015","604891"
"53471","2015","604892"
"12087","2015","604893"
"12087","2015","604894"
"12087","2015","604895"
"12087","2015","604896"
"12087","2015","604897"
"12087","2015","604898"
"12087","2015","604899"
"30868","2015","604906"
"30868","2015","604907"
"30868","2015","604908"
"27047","2015","604909"
"27047","2015","604910"
"27047","2015","604911"
"53473","2015","604912"
"53473","2015","604913"
"53473","2015","604914"
"53473","2015","604915"
"14947","2015","604916"
"14947","2015","604917"
"14947","2015","604918"
"7245","2015","604919"
"7245","2015","604920"
"7245","2015","604921"
"7245","2015","604922"
"7245","2015","604923"
"7245","2015","604924"
"29009","2015","604925"
"29009","2015","604926"
"29009","2015","604927"
"18150","2015","604928"
"18150","2015","604929"
"18150","2015","604930"
"18150","2015","604931"
"18150","2015","604932"
"13367","2015","604933"
"13367","2015","604934"
"13367","2015","604935"
"13367","2015","604936"
"13367","2015","604937"
"11375","2015","604941"
"11375","2015","604942"
"11375","2015","604943"
"11375","2015","604944"
"44896","2015","604952"
"44896","2015","604953"
"44896","2015","604954"
"44896","2015","604955"
"40336","2015","604956"
"40336","2015","604957"
"40336","2015","604958"
"40336","2015","604959"
"40336","2015","604960"
"36438","2015","604970"
"36438","2015","604971"
"36438","2015","604972"
"36438","2015","604973"
"12243","2015","604974"
"12243","2015","604975"
"12243","2015","604976"
"12243","2015","604977"
"12243","2015","604978"
"28997","2015","604979"
"28997","2015","604980"
"28997","2015","604981"
"28997","2015","604982"
"18596","2015","604983"
"18596","2015","604984"
"18596","2015","604985"
"18596","2015","604986"
"18596","2015","604987"
"33839","2015","604988"
"33839","2015","604989"
"33839","2015","604990"
"16859","2015","604994"
"16859","2015","604995"
"16859","2015","604996"
"16859","2015","604997"
"16859","2015","604998"
"16859","2015","604999"
"16859","2015","605000"
"47862","2015","605004"
"47862","2015","605005"
"47862","2015","605006"
"47862","2015","605007"
"47862","2015","605008"
"47862","2015","605009"
"34699","2015","605010"
"34699","2015","605011"
"34699","2015","605012"
"52914","2015","605013"
"52914","2015","605014"
"52914","2015","605015"
"18205","2015","605020"
"18205","2015","605021"
"18205","2015","605022"
"18205","2015","605023"
"18205","2015","605024"
"28594","2015","605025"
"28594","2015","605026"
"28594","2015","605027"
"44921","2015","605038"
"44921","2015","605039"
"44921","2015","605040"
"44921","2015","605041"
"16666","2015","605042"
"16666","2015","605043"
"16666","2015","605044"
"16666","2015","605045"
"16666","2015","605046"
"16670","2015","605047"
"16670","2015","605048"
"16670","2015","605049"
"16670","2015","605050"
"16670","2015","605051"
"21701","2015","605058"
"21701","2015","605059"
"21701","2015","605060"
"21701","2015","605061"
"21701","2015","605062"
"27276","2015","605063"
"27276","2015","605064"
"40583","2015","605065"
"40583","2015","605066"
"40583","2015","605067"
"40583","2015","605068"
"40583","2015","605069"
"40583","2015","605070"
"40583","2015","605071"
"40583","2015","605072"
"21319","2015","605073"
"21319","2015","605074"
"21319","2015","605075"
"12092","2015","605076"
"12092","2015","605077"
"12092","2015","605078"
"12092","2015","605079"
"12092","2015","605080"
"12092","2015","605081"
"50483","2015","605082"
"50483","2015","605083"
"50483","2015","605084"
"50483","2015","605085"
"50483","2015","605086"
"32887","2015","605087"
"32887","2015","605088"
"32887","2015","605089"
"32887","2015","605090"
"32887","2015","605091"
"33929","2015","605092"
"33929","2015","605093"
"22851","2015","605094"
"22851","2015","605095"
"22851","2015","605096"
"22851","2015","605097"
"22851","2015","605098"
"22851","2015","605099"
"22851","2015","605100"
"50072","2015","605101"
"50072","2015","605102"
"50072","2015","605103"
"44020","2015","605104"
"44020","2015","605105"
"44020","2015","605106"
"44020","2015","605107"
"44020","2015","605108"
"44020","2015","605109"
"36548","2015","605110"
"36548","2015","605111"
"36548","2015","605112"
"36548","2015","605113"
"36548","2015","605114"
"8410","2015","605115"
"8410","2015","605116"
"8410","2015","605117"
"8410","2015","605118"
"8410","2015","605119"
"8410","2015","605120"
"35940","2015","605121"
"35940","2015","605122"
"35940","2015","605123"
"35940","2015","605124"
"35940","2015","605125"
"21551","2015","605126"
"21551","2015","605128"
"21551","2015","605129"
"44994","2015","605134"
"44994","2015","605135"
"44994","2015","605136"
"44994","2015","605137"
"44994","2015","605138"
"34167","2015","605139"
"34167","2015","605140"
"34167","2015","605141"
"34167","2015","605142"
"34167","2015","605143"
"47924","2015","605147"
"47924","2015","605148"
"47924","2015","605149"
"47924","2015","605150"
"28573","2015","605151"
"28573","2015","605152"
"28573","2015","605153"
"28573","2015","605154"
"47506","2015","605155"
"47506","2015","605156"
"47506","2015","605157"
"28562","2015","605165"
"28562","2015","605166"
"28562","2015","605167"
"28562","2015","605168"
"28562","2015","605169"
"29701","2015","605173"
"29701","2015","605174"
"29701","2015","605175"
"29701","2015","605176"
"29701","2015","605177"
"29701","2015","605178"
"35680","2015","605179"
"35680","2015","605180"
"35680","2015","605181"
"35680","2015","605182"
"35680","2015","605183"
"35680","2015","605184"
"40473","2015","605185"
"40473","2015","605186"
"40473","2015","605187"
"40473","2015","605188"
"40473","2015","605189"
"35594","2015","605206"
"35594","2015","605207"
"35594","2015","605208"
"35594","2015","605209"
"35594","2015","605210"
"49415","2015","605211"
"49415","2015","605212"
"49415","2015","605213"
"36584","2015","605214"
"36584","2015","605215"
"36584","2015","605216"
"36584","2015","605217"
"40158","2015","605218"
"40158","2015","605219"
"40158","2015","605220"
"40158","2015","605221"
"40158","2015","605222"
"40158","2015","605223"
"41923","2015","605224"
"41923","2015","605225"
"41923","2015","605226"
"28830","2015","605231"
"28830","2015","605232"
"28830","2015","605233"
"18546","2015","605234"
"18546","2015","605235"
"18546","2015","605236"
"18546","2015","605237"
"16976","2015","605243"
"16976","2015","605244"
"16976","2015","605245"
"16976","2015","605246"
"16976","2015","605247"
"16976","2015","605248"
"28614","2015","605252"
"28614","2015","605253"
"28614","2015","605254"
"13008","2015","605258"
"13008","2015","605259"
"13008","2015","605260"
"40374","2015","605281"
"40374","2015","605282"
"40374","2015","605283"
"40374","2015","605284"
"40374","2015","605285"
"40374","2015","605286"
"32781","2015","605287"
"32781","2015","605288"
"32781","2015","605289"
"12392","2015","605290"
"12392","2015","605291"
"12392","2015","605292"
"17772","2015","605293"
"17772","2015","605294"
"17772","2015","605295"
"17772","2015","605296"
"17772","2015","605297"
"17772","2015","605298"
"40454","2015","605299"
"40454","2015","605300"
"40454","2015","605301"
"40454","2015","605302"
"40454","2015","605303"
"40454","2015","605304"
"40454","2015","605305"
"40454","2015","605306"
"35055","2015","605307"
"35055","2015","605308"
"35055","2015","605309"
"35548","2015","605310"
"35548","2015","605311"
"35548","2015","605312"
"35548","2015","605313"
"27492","2015","605314"
"27492","2015","605315"
"27492","2015","605316"
"40472","2015","605317"
"40472","2015","605318"
"40472","2015","605319"
"40472","2015","605320"
"40472","2015","605321"
"40472","2015","605322"
"46375","2015","605323"
"46375","2015","605324"
"46375","2015","605325"
"11782","2015","605326"
"11782","2015","605327"
"11782","2015","605328"
"11782","2015","605329"
"49429","2015","605335"
"49429","2015","605336"
"49429","2015","605337"
"40120","2015","605338"
"40120","2015","605339"
"40120","2015","605340"
"40120","2015","605341"
