"standalone_institution_id","student_hostel_id","survey_year"
"2353","174720","2015"
"2353","174721","2015"
"2466","174763","2015"
"2466","174764","2015"
"13962","174775","2015"
"5471","174785","2015"
"5471","174786","2015"
"1424","174792","2015"
"1424","174793","2015"
"4437","174808","2015"
"5448","174854","2015"
"5448","174855","2015"
"570","174915","2015"
"10062","175006","2015"
"4539","175009","2015"
"4880","175047","2015"
"1319","175068","2015"
"1319","175069","2015"
"1484","175072","2015"
"15317","175096","2015"
"15294","175101","2015"
"15294","175102","2015"
"3424","175104","2015"
"4947","175107","2015"
"597","175119","2015"
"597","175120","2015"
"10913","175129","2015"
"2585","175149","2015"
"1810","175154","2015"
"1810","175155","2015"
"1810","175156","2015"
"12446","175179","2015"
"12446","175180","2015"
"8776","175184","2015"
"8776","175185","2015"
"8784","175186","2015"
"8784","175187","2015"
"8787","175188","2015"
"15544","194154","2015"
"8792","175190","2015"
"8792","175191","2015"
"8795","175193","2015"
"8795","175194","2015"
"8814","175195","2015"
"8814","175196","2015"
"8816","175197","2015"
"8816","175198","2015"
"14466","175210","2015"
"14466","175211","2015"
"14570","175215","2015"
"14570","175216","2015"
"12110","175225","2015"
"3404","175227","2015"
"1388","175231","2015"
"8648","175245","2015"
"8648","175246","2015"
"10960","175250","2015"
"10960","175251","2015"
"3984","175261","2015"
"3984","175262","2015"
"14902","175343","2015"
"14902","175344","2015"
"3179","175349","2015"
"3872","175350","2015"
"3872","175351","2015"
"4421","175375","2015"
"1372","175381","2015"
"3983","175417","2015"
"3983","175418","2015"
"6815","175424","2015"
"2198","175446","2015"
"4086","175464","2015"
"1818","175494","2015"
"1818","175495","2015"
"12677","175505","2015"
"1261","175552","2015"
"14109","175553","2015"
"14109","175554","2015"
"2377","175576","2015"
"2377","175577","2015"
"2377","175578","2015"
"3051","175579","2015"
"3051","175580","2015"
"4302","175584","2015"
"4302","175585","2015"
"6426","175608","2015"
"6426","175609","2015"
"12719","175615","2015"
"1741","175620","2015"
"3740","175636","2015"
"4552","175647","2015"
"8558","175648","2015"
"1953","175651","2015"
"2181","175656","2015"
"4528","175659","2015"
"4528","175660","2015"
"2795","175667","2015"
"2795","175668","2015"
"1306","175673","2015"
"14545","175684","2015"
"14545","175685","2015"
"7525","175688","2015"
"4001","175693","2015"
"4001","175694","2015"
"4546","175704","2015"
"3638","175733","2015"
"5354","175753","2015"
"12790","175763","2015"
"4754","175859","2015"
"2328","175889","2015"
"2328","175890","2015"
"234","175915","2015"
"234","175916","2015"
"1816","175920","2015"
"1816","175921","2015"
"1816","175922","2015"
"7862","175924","2015"
"7862","175925","2015"
"10896","175936","2015"
"10896","175937","2015"
"2728","175940","2015"
"2728","175941","2015"
"1770","175948","2015"
"10812","175959","2015"
"10812","175960","2015"
"12163","175961","2015"
"3421","175983","2015"
"3421","175984","2015"
"2928","176008","2015"
"2928","176009","2015"
"2250","176012","2015"
"2378","176038","2015"
"2378","176039","2015"
"220","176092","2015"
"12865","176093","2015"
"2105","176096","2015"
"1521","176132","2015"
"4326","176133","2015"
"4326","176134","2015"
"6983","176164","2015"
"6983","176165","2015"
"12491","176176","2015"
"13981","176190","2015"
"2286","176201","2015"
"2286","176202","2015"
"4475","176204","2015"
"2581","176216","2015"
"12769","176225","2015"
"5002","176264","2015"
"8508","176294","2015"
"12023","176298","2015"
"3968","176300","2015"
"3968","176301","2015"
"6486","176305","2015"
"6486","176306","2015"
"4005","176307","2015"
"4005","176308","2015"
"4200","176318","2015"
"4200","176319","2015"
"8368","176327","2015"
"8368","176328","2015"
"3478","176333","2015"
"4044","176353","2015"
"10407","176372","2015"
"10407","176373","2015"
"1923","176374","2015"
"1923","176375","2015"
"4191","176378","2015"
"10949","176386","2015"
"10949","176387","2015"
"10949","176388","2015"
"10949","176389","2015"
"10949","176390","2015"
"1481","176394","2015"
"5459","176404","2015"
"5459","176405","2015"
"7835","176408","2015"
"7835","176409","2015"
"4377","176418","2015"
"2912","176428","2015"
"2912","176429","2015"
"1814","176434","2015"
"1814","176435","2015"
"530","176436","2015"
"12054","176469","2015"
"4470","176478","2015"
"9915","176481","2015"
"9915","176482","2015"
"2271","176501","2015"
"2271","176502","2015"
"6334","176503","2015"
"6334","176504","2015"
"1884","176508","2015"
"1884","176509","2015"
"2546","176510","2015"
"14587","176523","2015"
"14587","176524","2015"
"6377","176531","2015"
"14160","176568","2015"
"2588","176576","2015"
"4407","176594","2015"
"4407","176595","2015"
"4407","176596","2015"
"3017","176602","2015"
"3906","176606","2015"
"3906","176607","2015"
"145","176623","2015"
"145","176624","2015"
"195","176633","2015"
"3100","176634","2015"
"3100","176635","2015"
"2727","176638","2015"
"2727","176639","2015"
"12468","176646","2015"
"6215","176676","2015"
"2816","176685","2015"
"8355","176689","2015"
"5067","176706","2015"
"1859","176745","2015"
"165","176759","2015"
"165","176760","2015"
"2382","176778","2015"
"3108","176779","2015"
"3108","176780","2015"
"1105","176824","2015"
"1105","176825","2015"
"2323","176833","2015"
"2323","176834","2015"
"2415","176836","2015"
"4705","176842","2015"
"4017","176857","2015"
"14509","176882","2015"
"14509","176883","2015"
"7865","176935","2015"
"7865","176936","2015"
"4078","176958","2015"
"8918","176962","2015"
"8918","176963","2015"
"8918","176964","2015"
"8918","176965","2015"
"8918","176966","2015"
"8918","176967","2015"
"8918","176968","2015"
"8918","176969","2015"
"8918","176970","2015"
"8918","176971","2015"
"8918","176972","2015"
"8918","176973","2015"
"8918","176974","2015"
"8918","176975","2015"
"8918","176976","2015"
"8918","176977","2015"
"8918","176978","2015"
"8918","176979","2015"
"8918","176980","2015"
"8918","176981","2015"
"8918","176982","2015"
"4510","176987","2015"
"1942","176988","2015"
"1942","176989","2015"
"9727","177014","2015"
"5286","177023","2015"
"5286","177024","2015"
"8656","177031","2015"
"4154","177032","2015"
"12854","177058","2015"
"12854","177059","2015"
"12854","177060","2015"
"4384","177064","2015"
"4384","177065","2015"
"2732","177070","2015"
"2732","177071","2015"
"5046","177118","2015"
"5046","177119","2015"
"5046","177120","2015"
"5046","177121","2015"
"5046","177122","2015"
"5046","177123","2015"
"5046","177124","2015"
"5046","177125","2015"
"5046","177126","2015"
"5046","177127","2015"
"7152","177133","2015"
"3903","177141","2015"
"3903","177142","2015"
"4204","177170","2015"
"4204","177171","2015"
"4325","177175","2015"
"12689","177198","2015"
"12689","177199","2015"
"2280","177227","2015"
"2280","177228","2015"
"2280","177229","2015"
"2280","177230","2015"
"8967","177245","2015"
"8967","177246","2015"
"8967","177247","2015"
"8967","177248","2015"
"14992","177253","2015"
"3021","177256","2015"
"3021","177257","2015"
"5509","177259","2015"
"8462","177275","2015"
"13290","177294","2015"
"3593","177300","2015"
"13250","177303","2015"
"15272","177304","2015"
"12059","177308","2015"
"4875","177309","2015"
"4875","177310","2015"
"4875","177311","2015"
"15127","177315","2015"
"3668","177325","2015"
"3668","177326","2015"
"712","177327","2015"
"13282","177332","2015"
"3036","177379","2015"
"3036","177380","2015"
"3092","177381","2015"
"13059","177429","2015"
"4214","177432","2015"
"9269","177441","2015"
"13900","177443","2015"
"8942","177446","2015"
"8942","177447","2015"
"8942","177448","2015"
"8942","177449","2015"
"517","177458","2015"
"2319","177461","2015"
"2319","177462","2015"
"15358","177513","2015"
"1915","177518","2015"
"1915","177519","2015"
"1524","177523","2015"
"4004","177555","2015"
"3660","177574","2015"
"1117","177579","2015"
"12729","177603","2015"
"2411","177613","2015"
"2411","177614","2015"
"2339","177618","2015"
"2339","177619","2015"
"4105","177623","2015"
"4105","177624","2015"
"11013","177646","2015"
"3010","177648","2015"
"3010","177649","2015"
"3089","177650","2015"
"5429","177677","2015"
"5429","177678","2015"
"3107","177681","2015"
"3107","177682","2015"
"2364","177693","2015"
"2364","177694","2015"
"2364","177695","2015"
"3006","177708","2015"
"3006","177709","2015"
"2374","177733","2015"
"2374","177734","2015"
"15042","177744","2015"
"15042","177745","2015"
"14882","177749","2015"
"14882","177750","2015"
"6427","177772","2015"
"528","177773","2015"
"2754","177782","2015"
"2754","177783","2015"
"7908","177784","2015"
"15287","177791","2015"
"555","177797","2015"
"15013","177802","2015"
"15013","177803","2015"
"8702","177821","2015"
"2299","177838","2015"
"2299","177839","2015"
"10880","177840","2015"
"10880","177841","2015"
"2438","177873","2015"
"1854","177923","2015"
"1854","177924","2015"
"3081","177925","2015"
"14740","177927","2015"
"12822","177932","2015"
"1800","177942","2015"
"1800","177943","2015"
"12830","177948","2015"
"12830","177949","2015"
"2781","177952","2015"
"2781","177953","2015"
"10451","177957","2015"
"10451","177958","2015"
"2710","177959","2015"
"2710","177960","2015"
"2819","177968","2015"
"2750","177969","2015"
"2750","177970","2015"
"14756","178025","2015"
"9287","178030","2015"
"4266","178031","2015"
"4266","178032","2015"
"3456","178033","2015"
"2023","178038","2015"
"2023","178039","2015"
"12671","178059","2015"
"12671","178060","2015"
"13955","178061","2015"
"12838","178064","2015"
"2817","178066","2015"
"3665","178076","2015"
"529","178086","2015"
"2752","178139","2015"
"2979","178148","2015"
"5763","178172","2015"
"5445","178180","2015"
"5445","178181","2015"
"1781","178184","2015"
"1781","178185","2015"
"3087","178230","2015"
"3087","178231","2015"
"14739","178247","2015"
"1673","178248","2015"
"1673","178249","2015"
"2297","178262","2015"
"2297","178263","2015"
"5816","178269","2015"
"3096","178270","2015"
"3096","178271","2015"
"9171","178313","2015"
"9171","178314","2015"
"5268","178336","2015"
"6214","178337","2015"
"12506","178344","2015"
"2205","178362","2015"
"2974","178401","2015"
"2974","178402","2015"
"1708","178459","2015"
"4079","178469","2015"
"5365","178475","2015"
"3856","178478","2015"
"5274","178482","2015"
"5274","178483","2015"
"13190","178518","2015"
"10942","178519","2015"
"10942","178520","2015"
"15146","178521","2015"
"15146","178522","2015"
"1155","178526","2015"
"15298","178535","2015"
"3586","178541","2015"
"3498","178559","2015"
"10766","178562","2015"
"10766","178563","2015"
"354","178566","2015"
"354","178567","2015"
"677","178617","2015"
"677","178618","2015"
"677","178619","2015"
"677","178620","2015"
"3948","178632","2015"
"3948","178633","2015"
"13076","178634","2015"
"5864","178642","2015"
"12261","178643","2015"
"12261","178644","2015"
"4413","178645","2015"
"549","178684","2015"
"14482","178692","2015"
"1506","178708","2015"
"2720","178737","2015"
"2720","178738","2015"
"4863","178745","2015"
"4863","178746","2015"
"12726","178747","2015"
"12726","178748","2015"
"10805","178767","2015"
"3633","178779","2015"
"1815","178883","2015"
"1815","178884","2015"
"1815","178885","2015"
"1518","178889","2015"
"1167","178903","2015"
"1167","178904","2015"
"795","178924","2015"
"6847","178932","2015"
"6847","178933","2015"
"10955","178936","2015"
"10955","178937","2015"
"12877","178942","2015"
"12877","178943","2015"
"4317","178956","2015"
"4317","178957","2015"
"2535","178964","2015"
"2535","178965","2015"
"2543","178982","2015"
"2543","178983","2015"
"14765","178994","2015"
"14765","178995","2015"
"14765","178996","2015"
"14765","178997","2015"
"7822","179033","2015"
"7822","179034","2015"
"14874","179091","2015"
"14874","179092","2015"
"14874","179093","2015"
"7397","179096","2015"
"3555","179109","2015"
"3621","179131","2015"
"14573","179133","2015"
"14573","179134","2015"
"1536","179318","2015"
"14772","179341","2015"
"6748","179368","2015"
"6748","179369","2015"
"2282","179432","2015"
"2282","179433","2015"
"7901","179448","2015"
"15252","179484","2015"
"12911","179485","2015"
"4617","179498","2015"
"704","179507","2015"
"709","179512","2015"
"709","179513","2015"
"5554","179516","2015"
"5554","179517","2015"
"5542","179525","2015"
"5542","179526","2015"
"12072","179529","2015"
"1295","179552","2015"
"12472","179567","2015"
"12472","179568","2015"
"12472","179569","2015"
"5535","179583","2015"
"5535","179584","2015"
"5550","179585","2015"
"5550","179586","2015"
"5551","179587","2015"
"5551","179588","2015"
"5557","179589","2015"
"5557","179590","2015"
"5010","179607","2015"
"5010","179608","2015"
"1134","179612","2015"
"1134","179613","2015"
"1868","179614","2015"
"2788","179615","2015"
"14565","179636","2015"
"14565","179637","2015"
"14565","179638","2015"
"14565","179639","2015"
"14565","179640","2015"
"14565","179641","2015"
"14565","179642","2015"
"14565","179643","2015"
"14565","179644","2015"
"14565","179645","2015"
"14565","179646","2015"
"14565","179647","2015"
"14565","179648","2015"
"14565","179649","2015"
"14565","179650","2015"
"14565","179651","2015"
"14565","179652","2015"
"14565","179653","2015"
"14565","179654","2015"
"14565","179655","2015"
"14565","179656","2015"
"14565","179657","2015"
"14565","179658","2015"
"14565","179659","2015"
"14565","179660","2015"
"14565","179661","2015"
"14565","179662","2015"
"14565","179663","2015"
"14565","179664","2015"
"14565","179665","2015"
"14557","179670","2015"
"14557","179671","2015"
"1750","179703","2015"
"1750","179704","2015"
"2321","179708","2015"
"2321","179709","2015"
"1108","179769","2015"
"7134","179794","2015"
"2495","179834","2015"
"2495","179835","2015"
"6227","179840","2015"
"6227","179841","2015"
"2640","179842","2015"
"4693","179867","2015"
"4693","179868","2015"
"14875","179918","2015"
"14875","179919","2015"
"14875","179920","2015"
"14875","179921","2015"
"14875","179922","2015"
"14875","179923","2015"
"14875","179924","2015"
"14875","179925","2015"
"14875","179926","2015"
"14875","179927","2015"
"1718","179931","2015"
"1718","179932","2015"
"1570","179936","2015"
"1570","179937","2015"
"12886","179940","2015"
"4417","179983","2015"
"4417","179984","2015"
"3875","179991","2015"
"13017","179999","2015"
"6344","180078","2015"
"5931","180083","2015"
"5931","180084","2015"
"13026","180085","2015"
"2251","180099","2015"
"2251","180100","2015"
"2251","180101","2015"
"3687","180127","2015"
"3536","180189","2015"
"3280","180190","2015"
"3280","180191","2015"
"3540","180192","2015"
"1784","180210","2015"
"2351","180216","2015"
"2351","180217","2015"
"2351","180218","2015"
"2351","180219","2015"
"2351","180220","2015"
"2351","180221","2015"
"2351","180222","2015"
"799","180288","2015"
"6576","180290","2015"
"6576","180291","2015"
"6220","180299","2015"
"2019","180347","2015"
"2019","180348","2015"
"35","180352","2015"
"35","180353","2015"
"15056","180389","2015"
"15056","180390","2015"
"334","180454","2015"
"334","180455","2015"
"8834","180470","2015"
"8834","180471","2015"
"13917","180475","2015"
"13917","180476","2015"
"4248","180497","2015"
"942","180512","2015"
"2421","180534","2015"
"2755","180539","2015"
"2755","180540","2015"
"2669","180585","2015"
"10347","180587","2015"
"10347","180588","2015"
"3180","180628","2015"
"4891","180633","2015"
"4891","180634","2015"
"4891","180635","2015"
"1477","180642","2015"
"13048","180664","2015"
"2430","180678","2015"
"4287","180780","2015"
"4287","180781","2015"
"1497","180793","2015"
"2197","180794","2015"
"10895","180797","2015"
"10895","180798","2015"
"522","180810","2015"
"12309","180811","2015"
"797","180833","2015"
"797","180834","2015"
"12703","180841","2015"
"1116","180844","2015"
"1116","180845","2015"
"1116","180846","2015"
"2584","180849","2015"
"4101","180855","2015"
"4101","180856","2015"
"566","180870","2015"
"566","180871","2015"
"8937","180873","2015"
"8937","180874","2015"
"8937","180875","2015"
"8937","180876","2015"
"4934","180880","2015"
"15245","180881","2015"
"15245","180882","2015"
"15158","180886","2015"
"10919","180887","2015"
"10919","180888","2015"
"10919","180889","2015"
"10919","180890","2015"
"2403","180892","2015"
"2403","180893","2015"
"4948","180910","2015"
"13227","180936","2015"
"1058","180955","2015"
"1058","180956","2015"
"1058","180957","2015"
"1058","180958","2015"
"13913","180963","2015"
"2513","180981","2015"
"2513","180982","2015"
"2160","180984","2015"
"3110","180991","2015"
"4741","180992","2015"
"1749","181001","2015"
"1749","181002","2015"
"13428","181010","2015"
"5018","181013","2015"
"14787","181023","2015"
"7853","181068","2015"
"7853","181069","2015"
"1926","181093","2015"
"1926","181094","2015"
"15092","181095","2015"
"15092","181096","2015"
"587","181100","2015"
"587","181101","2015"
"587","181102","2015"
"4238","181119","2015"
"4238","181120","2015"
"1106","181136","2015"
"1106","181137","2015"
"15091","181150","2015"
"15091","181151","2015"
"14673","181152","2015"
"14673","181153","2015"
"3567","181154","2015"
"3587","181155","2015"
"1475","181156","2015"
"1475","181157","2015"
"2970","181159","2015"
"2970","181160","2015"
"14955","181191","2015"
"14955","181192","2015"
"3135","181204","2015"
"3135","181205","2015"
"14169","181222","2015"
"14169","181223","2015"
"3361","181224","2015"
"633","181225","2015"
"633","181226","2015"
"3492","181262","2015"
"3492","181263","2015"
"12366","181266","2015"
"12366","181267","2015"
"2275","181294","2015"
"2275","181295","2015"
"3590","181312","2015"
"7349","181314","2015"
"7349","181315","2015"
"2428","181321","2015"
"2428","181322","2015"
"14491","181333","2015"
"14491","181334","2015"
"13073","181359","2015"
"12709","181362","2015"
"1974","181373","2015"
"1974","181374","2015"
"9893","181385","2015"
"1704","181426","2015"
"7079","181431","2015"
"7079","181432","2015"
"2274","181447","2015"
"2274","181448","2015"
"7353","181451","2015"
"7353","181452","2015"
"7353","181453","2015"
"3458","181458","2015"
"3507","181494","2015"
"14747","181540","2015"
"9484","181541","2015"
"4315","181542","2015"
"4315","181543","2015"
"6307","181544","2015"
"6307","181545","2015"
"618","181550","2015"
"618","181551","2015"
"4712","181558","2015"
"1766","181562","2015"
"1766","181563","2015"
"558","181613","2015"
"558","181614","2015"
"1791","181630","2015"
"1791","181631","2015"
"2804","181644","2015"
"10265","181659","2015"
"10265","181660","2015"
"1799","181690","2015"
"1799","181691","2015"
"1825","181737","2015"
"1825","181738","2015"
"3614","181804","2015"
"9043","181806","2015"
"15392","181857","2015"
"3244","181860","2015"
"3639","181865","2015"
"13070","181884","2015"
"4371","181908","2015"
"4371","181909","2015"
"8782","181910","2015"
"8782","181911","2015"
"8781","181912","2015"
"8781","181913","2015"
"8781","181914","2015"
"8781","181915","2015"
"8781","181916","2015"
"8781","181917","2015"
"5520","181918","2015"
"8786","181919","2015"
"8786","181920","2015"
"8794","181922","2015"
"8794","181923","2015"
"8794","181924","2015"
"8794","181925","2015"
"8794","181926","2015"
"8794","181927","2015"
"8800","181928","2015"
"8800","181929","2015"
"8804","181932","2015"
"8804","181933","2015"
"4404","181934","2015"
"4404","181935","2015"
"8808","181936","2015"
"8808","181937","2015"
"12625","181955","2015"
"12625","181956","2015"
"15384","181962","2015"
"15384","181963","2015"
"4857","181967","2015"
"15356","181974","2015"
"4962","182015","2015"
"15340","182021","2015"
"15340","182022","2015"
"4981","182034","2015"
"7354","182042","2015"
"7354","182043","2015"
"2874","182044","2015"
"13304","182055","2015"
"1124","182059","2015"
"1124","182060","2015"
"6376","182065","2015"
"3623","182074","2015"
"2929","182084","2015"
"2929","182085","2015"
"7068","182089","2015"
"13885","182100","2015"
"4502","182105","2015"
"4959","182106","2015"
"4959","182107","2015"
"5022","182112","2015"
"3902","182122","2015"
"3902","182123","2015"
"3902","182124","2015"
"1998","182143","2015"
"10175","182145","2015"
"13239","182164","2015"
"12405","182181","2015"
"12405","182182","2015"
"3509","182188","2015"
"3509","182189","2015"
"1504","182209","2015"
"1665","182224","2015"
"1665","182225","2015"
"13050","182226","2015"
"15530","194159","2015"
"12702","194390","2015"
"1156","182244","2015"
"3944","182265","2015"
"3944","182266","2015"
"3944","182267","2015"
"3372","182275","2015"
"3372","182276","2015"
"5217","182281","2015"
"3625","182300","2015"
"8113","182322","2015"
"15223","182323","2015"
"15223","182324","2015"
"15223","182325","2015"
"1304","182348","2015"
"1304","182349","2015"
"1304","182350","2015"
"4355","182362","2015"
"36","182367","2015"
"36","182368","2015"
"3991","182369","2015"
"3991","182370","2015"
"1115","182373","2015"
"1115","182374","2015"
"4064","182399","2015"
"4943","182407","2015"
"4933","182416","2015"
"4097","182441","2015"
"2589","182448","2015"
"12129","182450","2015"
"12129","182451","2015"
"14905","182454","2015"
"14905","182455","2015"
"4043","182467","2015"
"4043","182468","2015"
"4553","182469","2015"
"5513","182481","2015"
"5513","182482","2015"
"3448","182487","2015"
"3448","182488","2015"
"1830","182491","2015"
"1830","182492","2015"
"4942","182494","2015"
"3992","182504","2015"
"3992","182505","2015"
"4331","182506","2015"
"4331","182507","2015"
"87","182553","2015"
"87","182554","2015"
"87","182555","2015"
"87","182556","2015"
"87","182557","2015"
"87","182558","2015"
"5011","182575","2015"
"15362","182604","2015"
"6218","182618","2015"
"4779","182628","2015"
"4779","182629","2015"
"6949","182632","2015"
"6949","182633","2015"
"10881","182648","2015"
"2688","182658","2015"
"3342","182677","2015"
"12314","182724","2015"
"12314","182725","2015"
"8705","182742","2015"
"4129","182760","2015"
"4129","182761","2015"
"3843","182775","2015"
"15534","182793","2015"
"15409","182794","2015"
"15409","182795","2015"
"1890","182806","2015"
"1890","182807","2015"
"1510","182808","2015"
"548","182818","2015"
"12870","182821","2015"
"12870","182822","2015"
"630","182824","2015"
"630","182825","2015"
"5007","182843","2015"
"7536","182848","2015"
"15447","182850","2015"
"1531","182854","2015"
"13248","182857","2015"
"3475","182944","2015"
"15416","182949","2015"
"15416","182950","2015"
"1114","182982","2015"
"12862","182986","2015"
"14663","182987","2015"
"4945","183024","2015"
"4499","183054","2015"
"705","183083","2015"
"3858","183084","2015"
"13051","183100","2015"
"12473","183111","2015"
"3876","183112","2015"
"1601","183123","2015"
"5024","183125","2015"
"5024","183126","2015"
"4561","183133","2015"
"9246","183135","2015"
"9246","183136","2015"
"10958","183139","2015"
"10958","183140","2015"
"2098","183164","2015"
"2098","183165","2015"
"3545","183168","2015"
"4363","183201","2015"
"15461","183215","2015"
"588","183216","2015"
"12580","183227","2015"
"12580","183228","2015"
"620","183234","2015"
"620","183235","2015"
"4002","183236","2015"
"4002","183237","2015"
"15457","183262","2015"
"15457","183263","2015"
"1173","183264","2015"
"595","183269","2015"
"7191","183279","2015"
"14586","183284","2015"
"14586","183285","2015"
"4926","183346","2015"
"12939","183374","2015"
"15465","183380","2015"
"15465","183381","2015"
"15465","183382","2015"
"15465","183383","2015"
"15408","183390","2015"
"15408","183391","2015"
"2597","183396","2015"
"4957","183421","2015"
"4957","183422","2015"
"15357","183427","2015"
"2110","183482","2015"
"4380","183510","2015"
"4380","183511","2015"
"156","183519","2015"
"156","183520","2015"
"156","183521","2015"
"156","183522","2015"
"156","183523","2015"
"9447","183547","2015"
"7539","183596","2015"
"7539","183597","2015"
"10795","183610","2015"
"10795","183611","2015"
"10940","183612","2015"
"13032","183616","2015"
"12383","183617","2015"
"12383","183618","2015"
"10962","183641","2015"
"4564","183658","2015"
"3306","183659","2015"
"3306","183660","2015"
"4399","183661","2015"
"4399","183662","2015"
"3662","183675","2015"
"8837","183677","2015"
"8837","183678","2015"
"3467","183679","2015"
"3952","183702","2015"
"3952","183703","2015"
"12976","183708","2015"
"12961","183710","2015"
"5592","183721","2015"
"5592","183722","2015"
"4939","183727","2015"
"1600","183752","2015"
"4231","183771","2015"
"4231","183772","2015"
"6714","183776","2015"
"6714","183777","2015"
"10941","183788","2015"
"10941","183789","2015"
"13256","183800","2015"
"4716","183839","2015"
"4716","183840","2015"
"150","183841","2015"
"3572","183846","2015"
"10929","183849","2015"
"10929","183850","2015"
"15386","183875","2015"
"15386","183876","2015"
"15533","183885","2015"
"4387","183886","2015"
"4387","183887","2015"
"15514","183891","2015"
"15460","183911","2015"
"8868","183912","2015"
"8868","183913","2015"
"8847","183919","2015"
"8847","183920","2015"
"10872","183939","2015"
"4082","183955","2015"
"4082","183956","2015"
"8851","183958","2015"
"8851","183959","2015"
"4031","183960","2015"
"4031","183961","2015"
"1526","183969","2015"
"4120","183970","2015"
"4120","183971","2015"
"6448","183975","2015"
"12715","184020","2015"
"14469","184050","2015"
"12705","184051","2015"
"3737","184061","2015"
"3737","184062","2015"
"10891","184077","2015"
"10891","184078","2015"
"15363","184084","2015"
"15363","184085","2015"
"1498","184119","2015"
"1498","184120","2015"
"2361","184121","2015"
"2361","184122","2015"
"6599","184123","2015"
"6599","184124","2015"
"6461","184151","2015"
"6461","184152","2015"
"12668","184198","2015"
"3582","184207","2015"
"3450","184212","2015"
"3450","184213","2015"
"3549","184219","2015"
"3549","184220","2015"
"4000","184221","2015"
"4000","184222","2015"
"5003","184235","2015"
"3714","184239","2015"
"13942","184270","2015"
"13942","184271","2015"
"3461","184272","2015"
"3461","184273","2015"
"3561","184274","2015"
"1969","184282","2015"
"1969","184283","2015"
"3982","184285","2015"
"3982","184286","2015"
"3657","184291","2015"
"4301","184305","2015"
"4301","184306","2015"
"15424","184308","2015"
"15424","184309","2015"
"4267","184318","2015"
"4267","184319","2015"
"4306","184320","2015"
"4306","184321","2015"
"2336","184322","2015"
"2336","184323","2015"
"3543","184326","2015"
"15303","184327","2015"
"5321","184328","2015"
"14542","184334","2015"
"14542","184335","2015"
"10928","184345","2015"
"10928","184346","2015"
"10928","184347","2015"
"4799","184348","2015"
"4799","184349","2015"
"15528","184352","2015"
"648","184360","2015"
"8680","184363","2015"
"8680","184364","2015"
"3938","184368","2015"
"3938","184369","2015"
"4968","184373","2015"
"4968","184374","2015"
"4406","184386","2015"
"4406","184387","2015"
"3680","184388","2015"
"4941","184409","2015"
"2220","184430","2015"
"2220","184431","2015"
"13173","184433","2015"
"4724","184474","2015"
"3070","184484","2015"
"3070","184485","2015"
"15496","184531","2015"
"6838","184537","2015"
"6838","184538","2015"
"536","184539","2015"
"536","184540","2015"
"6888","184553","2015"
"4263","184567","2015"
"4263","184568","2015"
"5258","184584","2015"
"4519","184586","2015"
"4519","184587","2015"
"3720","184590","2015"
"3720","184591","2015"
"14129","184609","2015"
"14129","184610","2015"
"4192","184616","2015"
"4192","184617","2015"
"13068","184625","2015"
"4237","184633","2015"
"4237","184634","2015"
"1572","184689","2015"
"1572","184690","2015"
"2426","184719","2015"
"2426","184720","2015"
"2426","184721","2015"
"12965","184723","2015"
"13312","184738","2015"
"15464","184739","2015"
"15464","184740","2015"
"13303","184763","2015"
"4269","184764","2015"
"4473","184768","2015"
"12971","184855","2015"
"7825","184864","2015"
"4918","184873","2015"
"15506","184896","2015"
"15506","184897","2015"
"4919","184988","2015"
"6297","185018","2015"
"10814","185019","2015"
"1047","185023","2015"
"3231","185024","2015"
"3231","185025","2015"
"3231","185026","2015"
"3231","185027","2015"
"3231","185028","2015"
"3231","185029","2015"
"4556","185032","2015"
"1869","185033","2015"
"3649","185043","2015"
"639","185061","2015"
"3959","185070","2015"
"3959","185071","2015"
"1492","185078","2015"
"2522","185097","2015"
"2522","185098","2015"
"3515","185109","2015"
"4123","185125","2015"
"4123","185126","2015"
"166","185129","2015"
"166","185130","2015"
"166","185131","2015"
"166","185132","2015"
"2692","185140","2015"
"15043","185157","2015"
"4310","185161","2015"
"4310","185162","2015"
"13792","185173","2015"
"13792","185174","2015"
"13892","185218","2015"
"14825","185228","2015"
"14825","185229","2015"
"1398","185235","2015"
"1398","185236","2015"
"3412","185246","2015"
"4694","185267","2015"
"4694","185268","2015"
"4300","185312","2015"
"4300","185313","2015"
"5719","185346","2015"
"1072","185347","2015"
"1882","185349","2015"
"1882","185350","2015"
"3345","185351","2015"
"6489","185367","2015"
"6489","185368","2015"
"8194","185370","2015"
"8194","185371","2015"
"8383","185388","2015"
"1973","185394","2015"
"15527","185397","2015"
"15527","185398","2015"
"5493","185414","2015"
"3839","185423","2015"
"3839","185424","2015"
"3839","185425","2015"
"3839","185426","2015"
"15563","185427","2015"
"2243","185430","2015"
"10894","185444","2015"
"7542","185447","2015"
"2122","185460","2015"
"2122","185461","2015"
"4309","185490","2015"
"4309","185491","2015"
"1807","185506","2015"
"2988","185510","2015"
"14132","185514","2015"
"14132","185515","2015"
"14134","185519","2015"
"14134","185520","2015"
"4868","185538","2015"
"15365","185544","2015"
"15365","185545","2015"
"2942","185582","2015"
"2942","185583","2015"
"14949","185613","2015"
"2248","185632","2015"
"13033","185634","2015"
"13033","185635","2015"
"186","185654","2015"
"186","185655","2015"
"10964","185664","2015"
"10964","185665","2015"
"2860","185667","2015"
"2860","185668","2015"
"1927","185732","2015"
"1927","185733","2015"
"8666","185734","2015"
"3502","185753","2015"
