"standalone_institution_id","survey_year","non_teaching_staff_count_id"
"2414","2015","452592"
"2414","2015","452593"
"2414","2015","452594"
"2414","2015","452595"
"2414","2015","452596"
"2414","2015","452597"
"2414","2015","452598"
"2414","2015","452599"
"2414","2015","452600"
"2414","2015","452601"
"2414","2015","452602"
"2414","2015","452603"
"2414","2015","452604"
"2414","2015","452605"
"2414","2015","452606"
"10116","2015","452629"
"9818","2015","452678"
"8704","2015","452690"
"8704","2015","452691"
"4568","2015","452702"
"2452","2015","452703"
"2452","2015","452704"
"2452","2015","452705"
"2452","2015","452706"
"2228","2015","452727"
"2228","2015","452728"
"2228","2015","452729"
"2195","2015","452764"
"2195","2015","452765"
"2195","2015","452766"
"2195","2015","452767"
"2195","2015","452768"
"2195","2015","452769"
"3233","2015","452790"
"3233","2015","452791"
"3233","2015","452792"
"3233","2015","452793"
"9054","2015","452805"
"9572","2015","452823"
"9572","2015","452824"
"9547","2015","452836"
"9729","2015","452844"
"9374","2015","452937"
"9374","2015","452938"
"9374","2015","452939"
"9815","2015","452962"
"9190","2015","453016"
"9190","2015","453017"
"9190","2015","453018"
"3316","2015","453108"
"9535","2015","453113"
"2591","2015","453147"
"15431","2015","588331"
"10237","2015","453290"
"10237","2015","453291"
"1339","2015","453300"
"8669","2015","453306"
"8669","2015","453307"
"10055","2015","453311"
"10055","2015","453312"
"10055","2015","453313"
"10055","2015","453314"
"10118","2015","453323"
"10118","2015","453324"
"10118","2015","453325"
"9807","2015","453363"
"9807","2015","453364"
"9807","2015","453365"
"12379","2015","453388"
"15040","2015","453392"
"15040","2015","453393"
"1389","2015","453401"
"1389","2015","453402"
"1389","2015","453403"
"12210","2015","453413"
"12210","2015","453414"
"12649","2015","453415"
"12649","2015","453416"
"3763","2015","453417"
"3763","2015","453418"
"6403","2015","453423"
"6403","2015","453424"
"6403","2015","453425"
"6403","2015","453426"
"9010","2015","453508"
"9010","2015","453509"
"9010","2015","453510"
"9693","2015","453537"
"9693","2015","453538"
"9693","2015","453539"
"9067","2015","453577"
"1239","2015","453584"
"14575","2015","453599"
"14575","2015","453600"
"9651","2015","453603"
"9651","2015","453604"
"9651","2015","453605"
"14600","2015","453644"
"14600","2015","453645"
"9093","2015","453671"
"9093","2015","453672"
"9093","2015","453673"
"5496","2015","453679"
"6511","2015","453680"
"6511","2015","453681"
"6511","2015","453682"
"6511","2015","453683"
"5469","2015","453699"
"5469","2015","453700"
"5469","2015","453701"
"5522","2015","453720"
"5522","2015","453721"
"9838","2015","453722"
"9838","2015","453723"
"9644","2015","453724"
"14966","2015","453766"
"14966","2015","453767"
"9438","2015","453768"
"8993","2015","453771"
"8993","2015","453772"
"8993","2015","453773"
"8653","2015","453817"
"8653","2015","453818"
"9653","2015","453839"
"9653","2015","453840"
"9653","2015","453841"
"9625","2015","453855"
"1798","2015","453868"
"1798","2015","453869"
"1798","2015","453870"
"9312","2015","453901"
"9619","2015","453942"
"9619","2015","453943"
"9619","2015","453944"
"14175","2015","454015"
"9597","2015","454035"
"9597","2015","454036"
"9624","2015","454043"
"9624","2015","454044"
"9832","2015","454118"
"4569","2015","454123"
"14159","2015","454124"
"9737","2015","454141"
"12767","2015","454156"
"12767","2015","454157"
"9440","2015","454186"
"9440","2015","454187"
"9412","2015","454303"
"9412","2015","454304"
"9392","2015","454336"
"9392","2015","454337"
"8604","2015","454356"
"9468","2015","454359"
"14762","2015","454404"
"1355","2015","454468"
"1355","2015","454469"
"1355","2015","454470"
"7501","2015","454500"
"7501","2015","454501"
"14000","2015","454572"
"14000","2015","454573"
"15431","2015","588332"
"15662","2015","588463"
"15662","2015","588464"
"15625","2015","588469"
"15592","2015","588475"
"15592","2015","588476"
"1643","2015","588479"
"1643","2015","588480"
"1643","2015","588481"
"1643","2015","588482"
"14038","2015","588488"
"14038","2015","588489"
"14038","2015","588490"
"15657","2015","588494"
"14558","2015","588501"
"15441","2015","588505"
"15441","2015","588506"
"2075","2015","588538"
"2075","2015","588539"
"2075","2015","588540"
"2075","2015","588541"
"2075","2015","588542"
"2075","2015","588543"
"15440","2015","588549"
"15440","2015","588550"
"3945","2015","588556"
"10388","2015","588557"
"2238","2015","588569"
"2238","2015","588570"
"1796","2015","588586"
"1796","2015","588587"
"1796","2015","588588"
"1796","2015","588589"
"1796","2015","588590"
"4873","2015","588595"
"4873","2015","588596"
"15727","2015","588665"
"15727","2015","588666"
"15727","2015","588667"
"1874","2015","588698"
"1874","2015","588699"
"1874","2015","588700"
"1874","2015","588701"
"4862","2015","588721"
"4862","2015","588722"
"4862","2015","588723"
"15541","2015","588724"
"15598","2015","588729"
"15598","2015","588730"
"15598","2015","588731"
"15598","2015","588732"
"14043","2015","588738"
"14043","2015","588739"
"14043","2015","588740"
"3310","2015","588757"
"15681","2015","588764"
"15681","2015","588765"
"15681","2015","588766"
"15681","2015","588767"
"1692","2015","588785"
"13082","2015","588793"
"6663","2015","588797"
"4789","2015","588802"
"4789","2015","588803"
"4789","2015","588804"
"15948","2015","588825"
"15948","2015","588826"
"15948","2015","588827"
"1793","2015","588828"
"1793","2015","588829"
"454","2015","588872"
"454","2015","588873"
"15667","2015","588881"
"15667","2015","588882"
"4252","2015","588887"
"4252","2015","588888"
"4252","2015","588889"
"4252","2015","588890"
"5718","2015","588902"
"5718","2015","588903"
"12853","2015","588910"
"12853","2015","588911"
"5720","2015","588914"
"4748","2015","588932"
"15947","2015","588938"
"15947","2015","588939"
"15947","2015","588940"
"4764","2015","588941"
"4764","2015","588942"
"9685","2015","588953"
"9685","2015","588954"
"675","2015","588959"
"675","2015","588960"
"675","2015","588961"
"675","2015","588962"
"675","2015","588963"
"675","2015","588964"
"10399","2015","588965"
"9842","2015","454574"
"14746","2015","454636"
"8451","2015","454650"
"10089","2015","454656"
"10089","2015","454657"
"3773","2015","454680"
"3773","2015","454681"
"5486","2015","454682"
"5486","2015","454683"
"5486","2015","454684"
"5486","2015","454685"
"13997","2015","454694"
"13997","2015","454695"
"13997","2015","454696"
"1289","2015","454697"
"1289","2015","454698"
"1289","2015","454699"
"1289","2015","454700"
"1101","2015","454701"
"1101","2015","454702"
"1101","2015","454703"
"1101","2015","454704"
"1101","2015","454705"
"2287","2015","454706"
"2287","2015","454707"
"2287","2015","454708"
"2287","2015","454709"
"1463","2015","454770"
"1463","2015","454771"
"7493","2015","454783"
"7493","2015","454784"
"7493","2015","454785"
"2512","2015","454786"
"2512","2015","454787"
"2512","2015","454788"
"10993","2015","454801"
"6481","2015","454826"
"6481","2015","454827"
"6481","2015","454828"
"6481","2015","454829"
"8997","2015","454848"
"9206","2015","454854"
"12201","2015","454878"
"12201","2015","454879"
"12201","2015","454880"
"15155","2015","454905"
"15155","2015","454906"
"15155","2015","454907"
"9811","2015","454917"
"6036","2015","454923"
"9432","2015","454946"
"9432","2015","454947"
"8576","2015","454959"
"9206","2015","454972"
"9569","2015","454981"
"9569","2015","454982"
"9569","2015","454983"
"9749","2015","454987"
"12720","2015","588336"
"9065","2015","455001"
"7496","2015","455002"
"7496","2015","455003"
"7496","2015","455004"
"2945","2015","455005"
"2945","2015","455006"
"2945","2015","455007"
"4099","2015","455034"
"4099","2015","455035"
"4099","2015","455036"
"14430","2015","455048"
"9757","2015","455055"
"3746","2015","455100"
"3746","2015","455101"
"3746","2015","455102"
"3247","2015","455103"
"3247","2015","455104"
"3247","2015","455105"
"3247","2015","455106"
"13787","2015","455112"
"13787","2015","455113"
"4113","2015","455139"
"4113","2015","455140"
"9454","2015","455156"
"9454","2015","455157"
"9454","2015","455158"
"7850","2015","455161"
"7850","2015","455162"
"7850","2015","455163"
"7850","2015","455164"
"6336","2015","455165"
"6862","2015","455166"
"6862","2015","455167"
"8658","2015","455196"
"8658","2015","455197"
"7502","2015","455227"
"7502","2015","455228"
"7502","2015","455229"
"9548","2015","455268"
"9548","2015","455269"
"9284","2015","455294"
"10052","2015","455321"
"10052","2015","455322"
"7490","2015","455336"
"7490","2015","455337"
"7490","2015","455338"
"7490","2015","455339"
"5881","2015","455346"
"9400","2015","455385"
"9816","2015","455387"
"9736","2015","455401"
"14589","2015","455407"
"1203","2015","455408"
"1203","2015","455409"
"1203","2015","455410"
"1203","2015","455411"
"4540","2015","455424"
"4540","2015","455425"
"9635","2015","455426"
"5427","2015","455433"
"5427","2015","455434"
"5427","2015","455435"
"5427","2015","455436"
"5427","2015","455437"
"1301","2015","455457"
"1301","2015","455458"
"1301","2015","455459"
"3381","2015","455491"
"3381","2015","455492"
"600","2015","455521"
"9746","2015","455528"
"14574","2015","455534"
"14574","2015","455535"
"14526","2015","455536"
"2599","2015","455553"
"2599","2015","455554"
"2599","2015","455555"
"2599","2015","455556"
"2599","2015","455557"
"2599","2015","455558"
"6902","2015","455568"
"6902","2015","455569"
"5514","2015","455570"
"5514","2015","455571"
"14968","2015","455579"
"1421","2015","455605"
"12421","2015","455606"
"12421","2015","455607"
"12421","2015","455608"
"10261","2015","455659"
"9014","2015","455684"
"2435","2015","455705"
"2435","2015","455706"
"2435","2015","455707"
"2435","2015","455708"
"12884","2015","455723"
"14530","2015","455767"
"14530","2015","455768"
"14530","2015","455769"
"14530","2015","455770"
"14530","2015","455771"
"14530","2015","455772"
"14877","2015","455797"
"9449","2015","455824"
"14006","2015","455880"
"5871","2015","455883"
"5871","2015","455884"
"9325","2015","455889"
"3137","2015","455898"
"4876","2015","455902"
"4876","2015","455903"
"4876","2015","455904"
"4876","2015","455905"
"12024","2015","455922"
"12024","2015","455923"
"9654","2015","455924"
"9661","2015","455936"
"9173","2015","455951"
"8252","2015","455997"
"9077","2015","456012"
"9077","2015","456013"
"3836","2015","456029"
"7500","2015","456039"
"7500","2015","456040"
"7500","2015","456041"
"7500","2015","456042"
"4361","2015","456046"
"9015","2015","456070"
"9015","2015","456071"
"2257","2015","456074"
"2257","2015","456075"
"2257","2015","456076"
"2257","2015","456077"
"2257","2015","456078"
"2257","2015","456079"
"3082","2015","456086"
"3082","2015","456087"
"3082","2015","456088"
"3082","2015","456089"
"3082","2015","456090"
"14456","2015","456096"
"14456","2015","456097"
"14456","2015","456098"
"14456","2015","456099"
"10082","2015","456100"
"10082","2015","456101"
"10082","2015","456102"
"9131","2015","456115"
"1315","2015","456143"
"1315","2015","456144"
"1315","2015","456145"
"1315","2015","456146"
"6500","2015","456171"
"3803","2015","456199"
"3803","2015","456200"
"6314","2015","456211"
"6314","2015","456212"
"6314","2015","456213"
"6314","2015","456214"
"10214","2015","456230"
"10214","2015","456231"
"8788","2015","456233"
"8788","2015","456234"
"9185","2015","456267"
"9185","2015","456268"
"9185","2015","456269"
"9185","2015","456270"
"7866","2015","456328"
"7866","2015","456329"
"7866","2015","456330"
"9582","2015","456348"
"9582","2015","456349"
"10056","2015","456371"
"10056","2015","456372"
"9716","2015","456382"
"9716","2015","456383"
"9716","2015","456384"
"9327","2015","456385"
"9326","2015","456388"
"9623","2015","456451"
"9882","2015","456452"
"9777","2015","456468"
"9777","2015","456469"
"9777","2015","456470"
"9183","2015","456473"
"9183","2015","456474"
"9183","2015","456475"
"10137","2015","456477"
"10236","2015","456478"
"10236","2015","456479"
"4341","2015","456480"
"4341","2015","456481"
"4341","2015","456482"
"9718","2015","456487"
"9294","2015","456499"
"15120","2015","456512"
"15120","2015","456513"
"3784","2015","456611"
"9000","2015","456628"
"9000","2015","456629"
"9000","2015","456630"
"14081","2015","456660"
"14081","2015","456661"
"8148","2015","456673"
"15187","2015","456688"
"15187","2015","456689"
"15187","2015","456690"
"13875","2015","456691"
"13875","2015","456692"
"2647","2015","456736"
"2647","2015","456737"
"2647","2015","456738"
"2647","2015","456739"
"1377","2015","456805"
"1377","2015","456806"
"1377","2015","456807"
"1377","2015","456808"
"14869","2015","456854"
"14869","2015","456855"
"14465","2015","456862"
"14465","2015","456863"
"13974","2015","456884"
"9423","2015","456902"
"9423","2015","456903"
"14084","2015","456908"
"14084","2015","456909"
"14084","2015","456910"
"14084","2015","456911"
"3443","2015","456923"
"3241","2015","456931"
"3208","2015","456953"
"3208","2015","456954"
"5546","2015","456958"
"9974","2015","457030"
"9974","2015","457031"
"9272","2015","457046"
"9272","2015","457047"
"2596","2015","457063"
"2596","2015","457064"
"1278","2015","457091"
"1278","2015","457092"
"1278","2015","457093"
"5392","2015","457094"
"10372","2015","457102"
"7499","2015","457115"
"2908","2015","457126"
"2908","2015","457127"
"2908","2015","457128"
"2908","2015","457129"
"2908","2015","457130"
"5414","2015","457131"
"10884","2015","457143"
"10884","2015","457144"
"10884","2015","457145"
"10884","2015","457146"
"3062","2015","457176"
"3062","2015","457177"
"3062","2015","457178"
"14758","2015","457188"
"14758","2015","457189"
"14758","2015","457190"
"1466","2015","457230"
"14750","2015","457237"
"14750","2015","457238"
"1362","2015","457271"
"1362","2015","457272"
"1362","2015","457273"
"1362","2015","457274"
"3796","2015","457281"
"3796","2015","457282"
"3796","2015","457283"
"7928","2015","457288"
"7928","2015","457289"
"7928","2015","457290"
"6754","2015","457291"
"6754","2015","457292"
"6754","2015","457293"
"10007","2015","457315"
"10069","2015","457330"
"8998","2015","457370"
"3335","2015","457374"
"3335","2015","457375"
"9251","2015","457422"
"10134","2015","457431"
"10134","2015","457432"
"3116","2015","457449"
"3116","2015","457450"
"3116","2015","457451"
"9791","2015","457465"
"9791","2015","457466"
"9791","2015","457467"
"9954","2015","457489"
"1195","2015","457493"
"1195","2015","457494"
"1195","2015","457495"
"15124","2015","457518"
"3211","2015","457528"
"3211","2015","457529"
"2419","2015","457538"
"2419","2015","457539"
"2419","2015","457540"
"12099","2015","457545"
"9999","2015","457553"
"9999","2015","457554"
"7494","2015","457562"
"7494","2015","457563"
"7494","2015","457564"
"14610","2015","457597"
"14610","2015","457598"
"14610","2015","457599"
"9167","2015","457642"
"9167","2015","457643"
"9799","2015","457649"
"9992","2015","457664"
"9992","2015","457665"
"10229","2015","457667"
"10229","2015","457668"
"10162","2015","457675"
"10162","2015","457676"
"9398","2015","457679"
"3780","2015","457756"
"3780","2015","457757"
"14021","2015","457770"
"9311","2015","457786"
"9311","2015","457787"
"9281","2015","457795"
"9281","2015","457796"
"7495","2015","457822"
"7495","2015","457823"
"14625","2015","457844"
"14625","2015","457845"
"14625","2015","457846"
"14625","2015","457847"
"7715","2015","457860"
"9418","2015","457867"
"9418","2015","457868"
"9418","2015","457869"
"9418","2015","457870"
"1382","2015","457897"
"1382","2015","457898"
"1382","2015","457899"
"9410","2015","457902"
"9410","2015","457903"
"2429","2015","458037"
"2429","2015","458038"
"2429","2015","458039"
"2429","2015","458040"
"4488","2015","458046"
"4488","2015","458047"
