"college_institution_id","student_hostel_id","survey_year"
"938","150881","2015"
"938","150882","2015"
"1154","150883","2015"
"1154","150884","2015"
"11084","150887","2015"
"11084","150888","2015"
"45122","150889","2015"
"48660","150900","2015"
"48660","150901","2015"
"14549","150902","2015"
"17872","150903","2015"
"1133","150904","2015"
"14059","150905","2015"
"41246","150909","2015"
"41246","150910","2015"
"1112","150911","2015"
"47553","150917","2015"
"47553","150918","2015"
"666","150919","2015"
"40363","150922","2015"
"40363","150923","2015"
"48641","150924","2015"
"48641","150925","2015"
"11893","150926","2015"
"42552","150927","2015"
"1107","150928","2015"
"130","150929","2015"
"130","150930","2015"
"130","150931","2015"
"130","150932","2015"
"130","150933","2015"
"130","150934","2015"
"33","150935","2015"
"33","150936","2015"
"33","150937","2015"
"33","150938","2015"
"33","150939","2015"
"33","150940","2015"
"33","150941","2015"
"6045","150944","2015"
"6045","150945","2015"
"1126","150951","2015"
"42551","150952","2015"
"42551","150953","2015"
"1128","150958","2015"
"1103","150959","2015"
"52462","150962","2015"
"52462","150963","2015"
"13580","150967","2015"
"13580","150968","2015"
"9667","150974","2015"
"9667","150975","2015"
"21185","150976","2015"
"21185","150977","2015"
"41820","150978","2015"
"41820","150979","2015"
"46801","150980","2015"
"46801","150981","2015"
"33789","150986","2015"
"6667","150987","2015"
"6667","150988","2015"
"9024","150989","2015"
"49516","150990","2015"
"49516","150991","2015"
"48517","150992","2015"
"48517","150993","2015"
"6657","150994","2015"
"6657","150995","2015"
"21298","150997","2015"
"21298","150998","2015"
"38247","151000","2015"
"38247","151001","2015"
"11255","151002","2015"
"11255","151003","2015"
"11255","151004","2015"
"11255","151005","2015"
"11255","151006","2015"
"19085","151007","2015"
"19085","151008","2015"
"19085","151009","2015"
"19085","151010","2015"
"25266","151011","2015"
"25266","151012","2015"
"25266","151013","2015"
"25266","151014","2015"
"25266","151015","2015"
"9808","151016","2015"
"9808","151017","2015"
"9808","151018","2015"
"40235","151021","2015"
"40235","151022","2015"
"7439","151023","2015"
"51705","151025","2015"
"27690","151027","2015"
"27690","151028","2015"
"51074","151029","2015"
"42026","151030","2015"
"42026","151031","2015"
"26006","151032","2015"
"1179","151033","2015"
"14726","151034","2015"
"25822","151035","2015"
"40560","151038","2015"
"40560","151039","2015"
"28639","151040","2015"
"27697","151043","2015"
"42473","151044","2015"
"11199","151045","2015"
"11199","151046","2015"
"12289","151047","2015"
"12289","151048","2015"
"137","151049","2015"
"137","151050","2015"
"27721","151051","2015"
"11157","151055","2015"
"11157","151056","2015"
"11157","151057","2015"
"11157","151058","2015"
"13716","151059","2015"
"13716","151060","2015"
"14897","151061","2015"
"14897","151062","2015"
"1040","151063","2015"
"1040","151064","2015"
"1040","151065","2015"
"51986","151066","2015"
"33525","151074","2015"
"1108","151075","2015"
"6681","151076","2015"
"45125","151077","2015"
"45125","151078","2015"
"40342","151084","2015"
"40342","151085","2015"
"49713","151086","2015"
"49713","151087","2015"
"39716","151088","2015"
"50323","151095","2015"
"7138","151096","2015"
"47732","151099","2015"
"13637","151103","2015"
"13637","151104","2015"
"21402","151105","2015"
"21402","151106","2015"
"47142","151107","2015"
"47142","151108","2015"
"11030","151110","2015"
"5838","151113","2015"
"5838","151114","2015"
"46594","151117","2015"
"46594","151118","2015"
"48498","151121","2015"
"16886","151123","2015"
"13963","151124","2015"
"13963","151125","2015"
"46576","151128","2015"
"46576","151129","2015"
"36","151142","2015"
"36","151143","2015"
"40327","151144","2015"
"40327","151145","2015"
"40327","151146","2015"
"13538","151147","2015"
"13538","151148","2015"
"402","151151","2015"
"6937","151152","2015"
"6937","151153","2015"
"6937","151154","2015"
"43541","151155","2015"
"33491","151156","2015"
"7135","151157","2015"
"27039","151158","2015"
"27039","151159","2015"
"27039","151160","2015"
"316","151161","2015"
"316","151162","2015"
"35546","151163","2015"
"35546","151164","2015"
"11012","151166","2015"
"1162","151171","2015"
"1162","151172","2015"
"33660","151173","2015"
"40244","151186","2015"
"9012","151187","2015"
"9012","151188","2015"
"48379","151191","2015"
"48379","151192","2015"
"41744","151193","2015"
"40481","151194","2015"
"40481","151195","2015"
"40481","151196","2015"
"15381","151200","2015"
"263","151201","2015"
"263","151202","2015"
"9105","151226","2015"
"12785","151235","2015"
"52491","151236","2015"
"52491","151237","2015"
"10696","151239","2015"
"10696","151240","2015"
"12767","151241","2015"
"11471","151245","2015"
"35664","151246","2015"
"35664","151247","2015"
"6047","151248","2015"
"50911","151249","2015"
"50911","151250","2015"
"40756","151255","2015"
"13990","151260","2015"
"13990","151261","2015"
"16847","151264","2015"
"16847","151265","2015"
"52470","151267","2015"
"52470","151268","2015"
"40437","151271","2015"
"40437","151272","2015"
"40823","151279","2015"
"1249","151280","2015"
"1249","151281","2015"
"1249","151282","2015"
"44069","151283","2015"
"6753","151284","2015"
"6753","151285","2015"
"49987","151288","2015"
"936","151289","2015"
"936","151290","2015"
"11071","151291","2015"
"49980","151292","2015"
"49980","151293","2015"
"49980","151294","2015"
"49980","151295","2015"
"6643","151296","2015"
"6643","151297","2015"
"903","151298","2015"
"5925","151299","2015"
"47763","151300","2015"
"52394","151301","2015"
"52394","151302","2015"
"40155","151304","2015"
"40155","151305","2015"
"34308","151306","2015"
"48426","151311","2015"
"48426","151312","2015"
"9534","151319","2015"
"41292","151322","2015"
"1130","151325","2015"
"24994","151326","2015"
"24994","151327","2015"
"43675","151328","2015"
"43675","151329","2015"
"6847","151331","2015"
"46589","151332","2015"
"11093","151339","2015"
"11093","151340","2015"
"11121","151341","2015"
"37089","151345","2015"
"37089","151346","2015"
"37089","151347","2015"
"37089","151348","2015"
"1129","151349","2015"
"47582","151354","2015"
"47582","151355","2015"
"49237","151358","2015"
"6079","151361","2015"
"6079","151362","2015"
"25626","151365","2015"
"45635","151367","2015"
"17260","151373","2015"
"6642","151374","2015"
"6642","151375","2015"
"40379","151378","2015"
"40379","151379","2015"
"40164","151392","2015"
"40164","151393","2015"
"11213","151402","2015"
"11213","151403","2015"
"14767","151404","2015"
"33784","151405","2015"
"1212","151407","2015"
"1212","151408","2015"
"16861","151409","2015"
"16861","151410","2015"
"16861","151411","2015"
"5910","151412","2015"
"5910","151413","2015"
"12792","151414","2015"
"12792","151415","2015"
"56","151425","2015"
"56","151426","2015"
"6442","151429","2015"
"6442","151430","2015"
"41259","151431","2015"
"27094","151432","2015"
"27094","151433","2015"
"27094","151434","2015"
"27094","151435","2015"
"27094","151436","2015"
"27094","151437","2015"
"27094","151438","2015"
"16501","151441","2015"
"16501","151442","2015"
"41741","151444","2015"
"41741","151445","2015"
"1114","151452","2015"
"1190","151460","2015"
"1190","151461","2015"
"36176","151462","2015"
"36176","151463","2015"
"11029","151464","2015"
"11029","151465","2015"
"37003","151466","2015"
"37003","151467","2015"
"37003","151468","2015"
"37003","151469","2015"
"43916","151470","2015"
"1109","151476","2015"
"6635","151483","2015"
"6635","151484","2015"
"33975","151488","2015"
"44639","151498","2015"
"44639","151499","2015"
"44639","151500","2015"
"42497","151501","2015"
"9603","151502","2015"
"5944","151511","2015"
"5944","151512","2015"
"6638","151513","2015"
"45103","151514","2015"
"45103","151515","2015"
"45103","151516","2015"
"45103","151517","2015"
"45103","151518","2015"
"45103","151519","2015"
"773","151520","2015"
"773","151521","2015"
"7179","151522","2015"
"7179","151523","2015"
"29795","151525","2015"
"6114","151526","2015"
"6114","151527","2015"
"50736","151529","2015"
"48579","151535","2015"
"48579","151536","2015"
"46802","151538","2015"
"46802","151539","2015"
"1197","151541","2015"
"1197","151542","2015"
"48789","151545","2015"
"42507","151546","2015"
"29690","151549","2015"
"46336","151553","2015"
"46336","151554","2015"
"1122","151559","2015"
"270","151560","2015"
"270","151561","2015"
"42571","151562","2015"
"42571","151563","2015"
"46627","151564","2015"
"46627","151565","2015"
"46627","151566","2015"
"46627","151567","2015"
"46627","151568","2015"
"46627","151569","2015"
"46627","151570","2015"
"40180","151571","2015"
"40180","151572","2015"
"40180","151573","2015"
"40180","151574","2015"
"20769","151575","2015"
"20769","151576","2015"
"8303","151578","2015"
"13695","151579","2015"
"48752","151580","2015"
"48752","151581","2015"
"48752","151582","2015"
"10040","151584","2015"
"10040","151585","2015"
"40552","151586","2015"
"40552","151587","2015"
"48582","151588","2015"
"48582","151589","2015"
"20335","151604","2015"
"24989","151605","2015"
"24989","151606","2015"
"50367","151616","2015"
"50367","151617","2015"
"50367","151618","2015"
"48249","151621","2015"
"696","151622","2015"
"25029","151623","2015"
"25029","151624","2015"
"8417","151632","2015"
"1211","151636","2015"
"1211","151637","2015"
"432","151644","2015"
"9590","151646","2015"
"9590","151647","2015"
"9590","151648","2015"
"60","151649","2015"
"60","151650","2015"
"49470","151654","2015"
"230","151655","2015"
"230","151656","2015"
"241","151659","2015"
"241","151660","2015"
"241","151661","2015"
"34395","151662","2015"
"119","151663","2015"
"119","151664","2015"
"148","151668","2015"
"148","151669","2015"
"42765","151672","2015"
"25479","151673","2015"
"25479","151674","2015"
"25479","151675","2015"
"25479","151676","2015"
"33832","151677","2015"
"33832","151678","2015"
"11122","151679","2015"
"49264","151680","2015"
"49264","151681","2015"
"46664","151682","2015"
"46664","151683","2015"
"40104","151684","2015"
"40104","151685","2015"
"48410","151690","2015"
"13778","151692","2015"
"13778","151693","2015"
"11045","151695","2015"
"11045","151696","2015"
"49857","151701","2015"
"51178","151704","2015"
"20030","151705","2015"
"37030","151714","2015"
"37030","151715","2015"
"369","151720","2015"
"369","151721","2015"
"485","151722","2015"
"485","151723","2015"
"37086","151724","2015"
"37086","151725","2015"
"11134","151726","2015"
"50354","151739","2015"
"47259","151742","2015"
"47259","151743","2015"
"6923","151750","2015"
"6923","151751","2015"
"13795","151763","2015"
"41596","151764","2015"
"42425","151765","2015"
"28956","151771","2015"
"28956","151772","2015"
"6806","151773","2015"
"8653","151774","2015"
"603","151785","2015"
"51067","151786","2015"
"51067","151787","2015"
"42457","151793","2015"
"12695","151795","2015"
"12695","151796","2015"
"22180","151799","2015"
"7393","151811","2015"
"22152","151812","2015"
"10418","151820","2015"
"10418","151821","2015"
"49200","151823","2015"
"49200","151824","2015"
"50904","151825","2015"
"50904","151826","2015"
"13506","151827","2015"
"37029","151828","2015"
"37029","151829","2015"
"42318","151835","2015"
"42095","151836","2015"
"42095","151837","2015"
"42756","151840","2015"
"42756","151841","2015"
"45256","151844","2015"
"20672","151845","2015"
"20672","151846","2015"
"45006","151849","2015"
"9002","151850","2015"
"9002","151851","2015"
"9002","151852","2015"
"41331","151857","2015"
"41331","151858","2015"
"41331","151859","2015"
"35552","151860","2015"
"35552","151861","2015"
"42876","151862","2015"
"42949","151871","2015"
"42949","151872","2015"
"46544","151874","2015"
"46544","151875","2015"
"9408","151876","2015"
"42304","151880","2015"
"42304","151881","2015"
"42304","151882","2015"
"9564","151887","2015"
"21865","151888","2015"
"51491","151893","2015"
"40442","151896","2015"
"40442","151897","2015"
"12574","151901","2015"
"19039","151906","2015"
"19039","151907","2015"
"19039","151908","2015"
"28392","151916","2015"
"28392","151917","2015"
"46398","151918","2015"
"27036","151921","2015"
"13501","151924","2015"
"19063","151925","2015"
"8749","151926","2015"
"13492","151927","2015"
"33791","151933","2015"
"10250","151939","2015"
"10250","151940","2015"
"10994","151947","2015"
"10994","151948","2015"
"49770","151949","2015"
"49770","151950","2015"
"20533","151953","2015"
"41814","151954","2015"
"41814","151955","2015"
"12753","151957","2015"
"12753","151958","2015"
"12753","151959","2015"
"17433","151961","2015"
"10998","151964","2015"
"29862","151965","2015"
"46878","151980","2015"
"46878","151981","2015"
"46877","151982","2015"
"46877","151983","2015"
"45283","151984","2015"
"512","151985","2015"
"512","151986","2015"
"50905","151992","2015"
"50905","151993","2015"
"17852","151998","2015"
"12536","151999","2015"
"12536","152000","2015"
"25151","152002","2015"
"25151","152003","2015"
"25151","152004","2015"
"25151","152005","2015"
"25151","152006","2015"
"25151","152007","2015"
"41874","152012","2015"
"11220","152014","2015"
"11220","152015","2015"
"11803","152016","2015"
"9599","152017","2015"
"11240","152018","2015"
"10477","152021","2015"
"10477","152022","2015"
"41542","152026","2015"
"41542","152027","2015"
"41542","152028","2015"
"41542","152029","2015"
"41542","152030","2015"
"41542","152031","2015"
"28761","152032","2015"
"28761","152033","2015"
"7402","152035","2015"
"41408","152036","2015"
"41408","152037","2015"
"11133","152044","2015"
"11133","152045","2015"
"34619","152046","2015"
"47004","152051","2015"
"47004","152052","2015"
"10996","152057","2015"
"10996","152058","2015"
"7070","152059","2015"
"47006","152067","2015"
"47006","152068","2015"
"17874","152070","2015"
"44082","152071","2015"
"13498","152072","2015"
"41346","152074","2015"
"10987","152086","2015"
"10987","152087","2015"
"41395","152090","2015"
"41395","152091","2015"
"11054","152099","2015"
"11054","152100","2015"
"11054","152101","2015"
"11054","152102","2015"
"494","152103","2015"
"11033","152113","2015"
"11033","152114","2015"
"29281","152115","2015"
"48562","152121","2015"
"51","152122","2015"
"51","152123","2015"
"51","152124","2015"
"22448","152127","2015"
"8855","152132","2015"
"8855","152133","2015"
"8855","152134","2015"
"16397","152143","2015"
"11077","152158","2015"
"11077","152159","2015"
"48409","152162","2015"
"48409","152163","2015"
"14156","152175","2015"
"11230","152190","2015"
"21313","152202","2015"
"21313","152203","2015"
"21313","152204","2015"
"21313","152205","2015"
"21313","152206","2015"
"21313","152207","2015"
"41725","152213","2015"
"41725","152214","2015"
"574","152224","2015"
"574","152225","2015"
"11113","152226","2015"
"11113","152227","2015"
"49804","152232","2015"
"49804","152233","2015"
"15369","152251","2015"
"15369","152252","2015"
"48563","152255","2015"
"11050","152259","2015"
"11018","152261","2015"
"11018","152262","2015"
"11007","152263","2015"
"11007","152264","2015"
"7435","152265","2015"
