,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers
4357,206400,1.0,1.0,0.0,1.0,1.0
4358,208337,1.0,0.0,0.0,0.0,1.0
4359,208824,1.0,40.0,1.0,1.0,1.0
4360,208955,1.0,1.0,1.0,1.0,1.0
4361,157026,0.0,0.0,0.0,0.0,0.0
4362,190226,1.0,1.0,1.0,1.0,1.0
4363,185998,1.0,9.0,1.0,0.0,1.0
4364,180035,1.0,1.0,1.0,0.0,1.0
4365,165293,1.0,0.0,1.0,1.0,1.0
4366,189013,1.0,8.0,1.0,0.0,1.0
4367,189428,1.0,1.0,1.0,0.0,1.0
4368,193532,1.0,9.0,1.0,0.0,1.0
4369,191779,1.0,28.0,1.0,0.0,9.0
4370,162673,1.0,1.0,1.0,0.0,1.0
4371,181203,1.0,1.0,1.0,0.0,0.0
4372,204543,1.0,1.0,1.0,0.0,0.0
4373,156750,1.0,1.0,1.0,1.0,1.0
4374,163111,1.0,1.0,1.0,1.0,1.0
4375,198983,1.0,4.0,0.0,0.0,0.0
4376,174468,1.0,1.0,1.0,1.0,1.0
4377,188687,1.0,2.0,1.0,0.0,1.0
4378,197495,1.0,5.0,0.0,0.0,1.0
4379,186673,1.0,0.0,0.0,0.0,1.0
4380,199469,1.0,1.0,1.0,0.0,0.0
4381,168087,1.0,1.0,0.0,0.0,0.0
4382,161917,1.0,1.0,1.0,1.0,1.0
4383,191838,1.0,1.0,1.0,0.0,1.0
4384,191413,1.0,0.0,0.0,1.0,1.0
4385,193295,1.0,0.0,1.0,0.0,1.0
4386,203210,1.0,1.0,1.0,1.0,1.0
4387,162196,1.0,1.0,1.0,1.0,1.0
4388,171761,1.0,0.0,1.0,0.0,1.0
4389,179276,1.0,1.0,1.0,0.0,1.0
4390,206254,1.0,0.0,0.0,0.0,0.0
4391,196506,1.0,16.0,1.0,0.0,2.0
4392,163915,1.0,1.0,1.0,0.0,1.0
4393,167228,1.0,0.0,1.0,0.0,1.0
4394,159674,1.0,1.0,1.0,0.0,1.0
4395,174145,1.0,10.0,1.0,1.0,1.0
4396,208697,1.0,1.0,1.0,1.0,1.0
4397,162662,1.0,54.0,2.0,0.0,8.0
4398,178368,1.0,1.0,1.0,0.0,1.0
4399,171748,1.0,3.0,1.0,0.0,1.0
4400,185098,1.0,1.0,1.0,0.0,1.0
4401,197795,1.0,1.0,1.0,1.0,1.0
4402,202019,1.0,0.0,1.0,0.0,0.0
4403,202948,1.0,1.0,0.0,0.0,0.0
4404,205974,1.0,1.0,0.0,0.0,1.0
4405,207048,1.0,1.0,1.0,1.0,1.0
4406,207885,1.0,1.0,1.0,1.0,1.0
4407,165056,1.0,1.0,0.0,0.0,0.0
4408,154553,1.0,1.0,1.0,1.0,1.0
4409,168917,1.0,1.0,1.0,1.0,1.0
4410,184518,1.0,1.0,0.0,0.0,0.0
4411,192236,1.0,8.0,1.0,1.0,1.0
4412,161638,1.0,1.0,1.0,1.0,1.0
4413,170946,1.0,1.0,0.0,0.0,1.0
4414,161390,1.0,12.0,1.0,1.0,1.0
4415,182285,1.0,1.0,1.0,1.0,1.0
4416,155045,1.0,1.0,1.0,0.0,0.0
4417,173166,1.0,1.0,1.0,0.0,1.0
4418,200679,1.0,1.0,1.0,1.0,1.0
4419,199941,1.0,1.0,1.0,1.0,1.0
4420,203240,1.0,69.0,1.0,1.0,1.0
4421,163203,1.0,1.0,1.0,0.0,1.0
4422,177598,1.0,2.0,1.0,1.0,1.0
4423,156352,1.0,1.0,0.0,0.0,1.0
4424,181877,1.0,7.0,1.0,0.0,1.0
4425,194308,1.0,1.0,1.0,0.0,1.0
4426,190385,1.0,1.0,1.0,0.0,1.0
4427,202068,1.0,0.0,1.0,1.0,1.0
4428,171149,1.0,0.0,0.0,0.0,1.0
4429,193120,1.0,1.0,1.0,1.0,1.0
4430,182564,1.0,1.0,1.0,0.0,0.0
4431,186059,1.0,0.0,0.0,0.0,0.0
4432,182692,1.0,5.0,0.0,0.0,1.0
4433,176962,1.0,1.0,1.0,1.0,1.0
4434,204598,1.0,30.0,6.0,1.0,1.0
4435,206088,1.0,1.0,0.0,0.0,1.0
4436,207014,1.0,0.0,1.0,0.0,1.0
4437,174553,1.0,1.0,1.0,0.0,1.0
4438,157408,1.0,0.0,1.0,0.0,1.0
4439,186691,1.0,9.0,8.0,1.0,1.0
4440,190465,1.0,0.0,1.0,1.0,1.0
4441,181497,1.0,1.0,1.0,0.0,1.0
4442,184513,1.0,1.0,1.0,1.0,1.0
4443,160839,1.0,1.0,1.0,1.0,1.0
4444,181852,1.0,1.0,1.0,1.0,1.0
4445,200726,1.0,2.0,0.0,0.0,0.0
4446,188763,1.0,1.0,1.0,1.0,1.0
4447,172355,1.0,1.0,1.0,1.0,1.0
4448,179252,1.0,4.0,1.0,0.0,1.0
4449,205982,1.0,1.0,1.0,1.0,1.0
4450,207430,0.0,0.0,0.0,0.0,0.0
4451,190929,1.0,1.0,1.0,0.0,1.0
4452,185255,1.0,0.0,1.0,1.0,1.0
4453,193092,1.0,21.0,1.0,0.0,1.0
4454,205793,1.0,0.0,1.0,0.0,0.0
4455,181311,1.0,0.0,0.0,0.0,0.0
4456,180845,1.0,0.0,2.0,1.0,1.0
4457,193678,1.0,4.0,0.0,1.0,1.0
4458,174966,1.0,33.0,1.0,1.0,1.0
4459,193130,1.0,1.0,1.0,0.0,0.0
4460,205416,1.0,1.0,1.0,0.0,1.0
4461,160815,1.0,1.0,1.0,0.0,1.0
4462,167635,1.0,1.0,1.0,1.0,1.0
4463,203199,1.0,1.0,1.0,1.0,1.0
4464,155102,1.0,1.0,1.0,1.0,1.0
4465,207795,1.0,8.0,1.0,0.0,1.0
4466,166567,1.0,1.0,0.0,0.0,0.0
4467,197819,1.0,185.0,3.0,1.0,1.0
4468,185669,1.0,0.0,1.0,0.0,0.0
4469,169481,1.0,1.0,1.0,1.0,1.0
4470,201909,1.0,5.0,1.0,0.0,1.0
4471,187411,1.0,0.0,0.0,0.0,0.0
4472,168295,1.0,1.0,1.0,0.0,1.0
4473,176027,1.0,30.0,1.0,1.0,2.0
4474,159701,1.0,1.0,1.0,1.0,1.0
4475,197430,1.0,0.0,0.0,0.0,0.0
4476,203623,1.0,4.0,1.0,1.0,1.0
4477,209748,1.0,7.0,1.0,0.0,1.0
4478,158552,1.0,0.0,1.0,0.0,1.0
4479,187884,1.0,1.0,1.0,0.0,1.0
4480,155813,1.0,1.0,1.0,0.0,1.0
4481,173686,1.0,5.0,1.0,0.0,1.0
4482,208986,1.0,1.0,1.0,0.0,1.0
4483,183523,1.0,1.0,1.0,1.0,1.0
4484,197937,1.0,1.0,1.0,1.0,1.0
4485,175134,1.0,4.0,2.0,0.0,0.0
4486,173848,1.0,1.0,1.0,0.0,1.0
4487,203615,1.0,1.0,0.0,0.0,1.0
4488,174739,1.0,0.0,1.0,0.0,0.0
4489,187886,1.0,50.0,4.0,1.0,1.0
4490,209907,1.0,0.0,1.0,0.0,0.0
4491,194152,1.0,1.0,1.0,0.0,1.0
4492,200016,1.0,6.0,0.0,1.0,1.0
4493,163841,1.0,0.0,0.0,0.0,0.0
4494,183405,1.0,1.0,0.0,0.0,1.0
4495,200784,1.0,0.0,1.0,1.0,1.0
4496,173135,0.0,0.0,0.0,0.0,0.0
4497,158972,1.0,1.0,1.0,0.0,0.0
4498,160568,1.0,1.0,1.0,1.0,1.0
4499,167085,1.0,1.0,1.0,0.0,0.0
4500,208657,1.0,1.0,1.0,0.0,1.0
4501,179092,1.0,1.0,1.0,1.0,1.0
4502,179159,1.0,58.0,1.0,0.0,3.0
4503,163218,1.0,5.0,1.0,0.0,1.0
4504,156347,1.0,1.0,1.0,0.0,1.0
4505,179461,1.0,1.0,1.0,1.0,1.0
4506,191100,1.0,1.0,1.0,0.0,1.0
4507,180388,1.0,44.0,4.0,1.0,1.0
4508,185219,1.0,1.0,1.0,1.0,1.0
4509,161052,1.0,1.0,1.0,1.0,1.0
4510,177874,1.0,1.0,1.0,1.0,1.0
4511,199600,1.0,2.0,1.0,0.0,0.0
4512,170505,1.0,1.0,1.0,1.0,1.0
4513,166729,1.0,4.0,1.0,1.0,1.0
4514,199553,1.0,0.0,1.0,0.0,0.0
4515,176903,1.0,5.0,0.0,0.0,0.0
4516,189668,1.0,1.0,1.0,1.0,1.0
4517,179585,1.0,5.0,1.0,1.0,1.0
4518,170712,1.0,1.0,1.0,0.0,1.0
4519,194416,1.0,13.0,3.0,0.0,1.0
4520,201598,1.0,25.0,0.0,0.0,1.0
4521,186626,1.0,0.0,1.0,0.0,1.0
4522,169974,1.0,0.0,0.0,1.0,1.0
4523,167289,1.0,1.0,1.0,1.0,1.0
4524,198166,1.0,1.0,1.0,1.0,1.0
4525,188988,1.0,12.0,1.0,1.0,2.0
4526,199391,1.0,1.0,0.0,0.0,0.0
4527,170562,1.0,10.0,1.0,0.0,1.0
4528,175704,0.0,0.0,0.0,0.0,0.0
4529,170285,1.0,0.0,0.0,0.0,1.0
4530,203109,1.0,1.0,0.0,0.0,0.0
4531,164215,1.0,1.0,1.0,1.0,1.0
4532,169706,1.0,1.0,1.0,0.0,1.0
4533,172180,1.0,1.0,1.0,1.0,1.0
4534,207910,1.0,11.0,1.0,1.0,1.0
4535,180379,1.0,1.0,1.0,0.0,1.0
4536,164745,1.0,1.0,0.0,0.0,0.0
4537,176944,1.0,0.0,1.0,0.0,1.0
4538,197040,1.0,1.0,1.0,0.0,1.0
4539,160077,1.0,27.0,1.0,0.0,6.0
4540,191967,1.0,6.0,1.0,1.0,1.0
4541,166794,1.0,0.0,0.0,0.0,1.0
4542,202262,1.0,1.0,1.0,0.0,1.0
4543,199381,1.0,1.0,1.0,0.0,1.0
4544,156650,1.0,1.0,0.0,0.0,1.0
4545,201431,1.0,1.0,1.0,1.0,1.0
4546,185653,1.0,14.0,1.0,1.0,1.0
4547,185504,1.0,1.0,1.0,1.0,1.0
4548,191793,1.0,0.0,1.0,1.0,1.0
4549,162350,1.0,9.0,1.0,1.0,1.0
4550,182883,1.0,0.0,0.0,0.0,1.0
4551,209380,1.0,1.0,1.0,1.0,1.0
4552,197309,1.0,1.0,1.0,0.0,1.0
4553,204082,1.0,5.0,1.0,0.0,1.0
4554,158406,1.0,1.0,0.0,0.0,0.0
4555,177577,1.0,1.0,0.0,0.0,1.0
4556,189280,1.0,0.0,0.0,0.0,0.0
4557,177145,1.0,0.0,0.0,0.0,1.0
4558,166027,1.0,3.0,4.0,3.0,1.0
4559,186257,1.0,1.0,1.0,0.0,1.0
4560,198053,1.0,5.0,1.0,1.0,1.0
4561,201094,1.0,1.0,1.0,1.0,1.0
4562,200725,1.0,4.0,0.0,0.0,1.0
4563,202744,1.0,1.0,1.0,1.0,1.0
4564,195352,1.0,1.0,1.0,0.0,1.0
4565,206409,1.0,0.0,0.0,0.0,1.0
4566,176201,1.0,1.0,1.0,0.0,1.0
4567,187725,1.0,6.0,1.0,0.0,1.0
4568,179708,1.0,9.0,1.0,0.0,1.0
4569,174247,1.0,1.0,1.0,0.0,0.0
4570,196919,1.0,5.0,1.0,0.0,1.0
4571,177529,1.0,1.0,1.0,1.0,1.0
4572,171725,1.0,6.0,1.0,0.0,1.0
4573,170961,1.0,1.0,1.0,0.0,1.0
4574,179814,1.0,1.0,1.0,0.0,1.0
4575,170198,1.0,1.0,1.0,1.0,1.0
4576,193329,1.0,10.0,1.0,0.0,4.0
4577,192939,1.0,0.0,1.0,1.0,1.0
4578,189065,1.0,8.0,1.0,0.0,1.0
4579,180465,1.0,1.0,1.0,1.0,1.0
4580,170050,1.0,0.0,0.0,0.0,1.0
4581,172934,1.0,30.0,1.0,1.0,4.0
4582,181367,1.0,6.0,0.0,0.0,1.0
4583,186422,1.0,1.0,0.0,0.0,1.0
4584,156023,1.0,5.0,1.0,0.0,1.0
4585,154729,1.0,0.0,1.0,0.0,1.0
4586,166137,1.0,1.0,1.0,1.0,1.0
4587,191619,1.0,1.0,1.0,1.0,1.0
4588,196632,1.0,78.0,1.0,1.0,1.0
4589,201634,1.0,1.0,1.0,1.0,1.0
4590,186150,1.0,1.0,0.0,0.0,0.0
4591,166005,1.0,1.0,1.0,0.0,1.0
4592,177924,1.0,0.0,1.0,0.0,0.0
4593,154521,1.0,1.0,1.0,1.0,1.0
4594,169559,1.0,1.0,1.0,1.0,1.0
4595,180109,1.0,1.0,1.0,0.0,1.0
4596,199405,1.0,1.0,1.0,0.0,1.0
4597,184231,1.0,1.0,1.0,1.0,1.0
4598,192444,1.0,1.0,1.0,0.0,1.0
4599,189657,1.0,1.0,1.0,0.0,1.0
4600,197637,1.0,1.0,1.0,1.0,1.0
4601,164408,1.0,1.0,0.0,0.0,1.0
4602,176900,1.0,1.0,2.0,1.0,1.0
4603,209972,1.0,1.0,1.0,1.0,1.0
4604,202354,1.0,1.0,0.0,0.0,1.0
4605,172024,1.0,0.0,0.0,0.0,1.0
4606,171345,1.0,1.0,1.0,1.0,1.0
4607,163912,1.0,0.0,1.0,0.0,0.0
4608,169536,1.0,1.0,1.0,1.0,1.0
4609,155772,1.0,1.0,1.0,1.0,1.0
4610,181222,1.0,1.0,1.0,0.0,1.0
4611,172584,1.0,1.0,0.0,0.0,1.0
4612,208042,1.0,1.0,1.0,1.0,3.0
4613,178982,1.0,0.0,0.0,0.0,2.0
4614,159196,1.0,1.0,1.0,1.0,0.0
4615,185128,1.0,22.0,4.0,1.0,2.0
4616,186596,1.0,1.0,1.0,1.0,1.0
4617,156329,1.0,1.0,0.0,0.0,1.0
4618,160720,1.0,1.0,1.0,1.0,1.0
4619,181991,1.0,0.0,1.0,0.0,1.0
4620,170834,1.0,0.0,0.0,0.0,1.0
4621,179053,1.0,1.0,1.0,0.0,1.0
4622,202509,1.0,0.0,1.0,0.0,0.0
4623,168273,1.0,1.0,1.0,0.0,1.0
4624,195719,1.0,1.0,0.0,0.0,1.0
4625,155016,1.0,52.0,1.0,1.0,1.0
4626,195490,1.0,1.0,0.0,0.0,0.0
4627,202877,1.0,2.0,1.0,1.0,0.0
4628,209324,1.0,0.0,0.0,0.0,1.0
4629,156817,1.0,1.0,1.0,0.0,1.0
4630,208394,1.0,1.0,1.0,1.0,1.0
4631,193780,1.0,1.0,1.0,1.0,1.0
4632,168822,1.0,1.0,1.0,0.0,1.0
4633,176215,1.0,1.0,1.0,1.0,1.0
4634,205534,1.0,10.0,1.0,1.0,1.0
4635,209117,1.0,1.0,1.0,1.0,1.0
4636,166747,1.0,2.0,1.0,0.0,1.0
4637,186960,1.0,1.0,1.0,0.0,1.0
4638,175197,1.0,1.0,1.0,0.0,1.0
4639,202483,1.0,0.0,0.0,0.0,1.0
4640,156115,1.0,1.0,0.0,0.0,1.0
4641,165154,1.0,0.0,1.0,0.0,0.0
4642,186916,1.0,1.0,1.0,0.0,1.0
4643,181176,1.0,67.0,9.0,1.0,1.0
4644,167217,1.0,0.0,0.0,0.0,1.0
4645,185832,1.0,1.0,1.0,0.0,1.0
4646,202476,0.0,0.0,0.0,0.0,0.0
4647,181512,1.0,1.0,1.0,1.0,1.0
4648,187813,1.0,0.0,1.0,0.0,0.0
4649,207294,1.0,3.0,0.0,0.0,1.0
4650,155976,1.0,9.0,1.0,1.0,1.0
4651,179478,1.0,3.0,0.0,0.0,1.0
4652,191799,1.0,151.0,1.0,0.0,0.0
4653,190268,1.0,1.0,1.0,1.0,1.0
4654,209185,1.0,1.0,1.0,0.0,1.0
4655,195615,1.0,1.0,1.0,0.0,1.0
4656,164530,1.0,0.0,0.0,0.0,1.0
4657,207854,1.0,0.0,1.0,0.0,1.0
4658,191935,1.0,1.0,1.0,1.0,1.0
4659,165310,1.0,6.0,1.0,1.0,1.0
4660,179496,1.0,1.0,0.0,0.0,1.0
4661,164345,1.0,1.0,1.0,1.0,1.0
4662,180808,1.0,0.0,0.0,0.0,0.0
4663,198910,1.0,3.0,1.0,0.0,2.0
4664,167949,1.0,50.0,5.0,1.0,1.0
4665,155266,1.0,0.0,1.0,0.0,1.0
4666,191722,1.0,4.0,1.0,1.0,1.0
4667,193264,1.0,1.0,1.0,1.0,1.0
4668,164665,1.0,1.0,1.0,1.0,1.0
4669,164348,1.0,1.0,1.0,1.0,1.0
4670,196088,1.0,1.0,1.0,0.0,1.0
4671,188521,1.0,1.0,0.0,1.0,1.0
4672,169919,1.0,1.0,1.0,0.0,0.0
4673,177047,1.0,1.0,1.0,1.0,1.0
4674,168287,1.0,1.0,1.0,1.0,1.0
4675,186822,1.0,1.0,1.0,0.0,1.0
4676,167406,1.0,5.0,1.0,0.0,1.0
4677,194425,1.0,10.0,1.0,1.0,1.0
4678,172272,1.0,1.0,1.0,1.0,1.0
4679,171216,1.0,1.0,0.0,1.0,1.0
4680,155903,1.0,7.0,2.0,1.0,1.0
4681,183997,1.0,1.0,0.0,0.0,1.0
4682,202005,1.0,4.0,1.0,1.0,1.0
4683,177797,0.0,0.0,0.0,0.0,0.0
4684,164095,1.0,40.0,1.0,1.0,1.0
4685,177651,2.0,22.0,2.0,0.0,2.0
4686,188493,1.0,0.0,1.0,0.0,1.0
4687,208907,1.0,1.0,0.0,0.0,0.0
4688,154508,1.0,1.0,1.0,1.0,1.0
4689,197857,1.0,0.0,1.0,0.0,1.0
4690,173058,1.0,13.0,1.0,0.0,2.0
4691,198311,1.0,0.0,1.0,0.0,1.0
4692,177934,1.0,1.0,1.0,1.0,1.0
4693,154848,1.0,1.0,1.0,0.0,1.0
4694,164597,1.0,0.0,1.0,0.0,1.0
4695,173413,1.0,1.0,1.0,0.0,1.0
4696,188884,1.0,1.0,1.0,0.0,0.0
4697,160871,1.0,1.0,1.0,1.0,1.0
4698,208940,1.0,1.0,1.0,0.0,1.0
4699,203742,1.0,0.0,0.0,0.0,2.0
4700,206054,1.0,0.0,0.0,0.0,1.0
4701,200241,0.0,0.0,0.0,0.0,0.0
4702,169454,1.0,1.0,1.0,0.0,1.0
4703,208568,1.0,1.0,1.0,1.0,1.0
4704,164519,1.0,1.0,0.0,0.0,1.0
4705,196973,1.0,6.0,1.0,0.0,1.0
4706,203780,1.0,1.0,1.0,0.0,1.0
4707,190538,1.0,0.0,1.0,0.0,1.0
4708,186172,1.0,5.0,1.0,1.0,1.0
4709,183780,1.0,1.0,1.0,1.0,0.0
4710,175830,1.0,4.0,1.0,0.0,1.0
4711,177322,1.0,1.0,1.0,1.0,1.0
4712,182169,1.0,11.0,1.0,0.0,1.0
4713,208991,0.0,0.0,0.0,0.0,0.0
4714,162669,1.0,1.0,1.0,0.0,1.0
4715,157344,1.0,1.0,0.0,0.0,1.0
4716,201830,1.0,1.0,1.0,0.0,1.0
4717,180046,1.0,2.0,1.0,0.0,3.0
4718,182546,1.0,0.0,0.0,0.0,1.0
4719,206886,1.0,1.0,0.0,0.0,1.0
4720,183678,1.0,1.0,1.0,1.0,1.0
4721,194572,1.0,11.0,0.0,0.0,1.0
4722,209694,1.0,1.0,1.0,1.0,1.0
4723,206496,1.0,0.0,0.0,0.0,1.0
4724,170743,1.0,2.0,1.0,0.0,1.0
4725,155911,1.0,1.0,1.0,0.0,1.0
4726,156865,1.0,1.0,1.0,0.0,1.0
4727,195648,1.0,1.0,1.0,1.0,1.0
4728,194486,0.0,0.0,0.0,0.0,0.0
4729,200194,1.0,1.0,1.0,0.0,1.0
4730,194529,1.0,1.0,1.0,0.0,1.0
4731,161274,1.0,0.0,0.0,0.0,1.0
4732,168316,1.0,0.0,0.0,0.0,0.0
4733,186186,1.0,8.0,1.0,0.0,1.0
4734,165534,1.0,1.0,1.0,1.0,1.0
4735,189616,2.0,7.0,3.0,0.0,2.0
4736,169139,1.0,1.0,1.0,1.0,1.0
4737,182787,1.0,1.0,1.0,1.0,1.0
4738,184229,1.0,1.0,1.0,1.0,1.0
4739,206883,1.0,3.0,1.0,0.0,1.0
4740,204840,0.0,1.0,1.0,0.0,0.0
4741,203588,1.0,0.0,0.0,0.0,0.0
4742,172486,1.0,1.0,1.0,1.0,1.0
4743,198597,1.0,1.0,1.0,1.0,1.0
4744,163637,1.0,0.0,1.0,0.0,0.0
4745,157927,1.0,1.0,1.0,1.0,1.0
4746,157109,1.0,0.0,0.0,0.0,1.0
4747,162613,1.0,0.0,0.0,0.0,0.0
4748,172306,1.0,4.0,0.0,1.0,1.0
4749,210145,1.0,4.0,1.0,1.0,1.0
4750,172557,1.0,13.0,1.0,1.0,2.0
4751,198084,1.0,1.0,1.0,0.0,1.0
4752,185447,1.0,0.0,1.0,1.0,1.0
4753,192919,1.0,4.0,1.0,1.0,1.0
4754,159824,1.0,0.0,1.0,0.0,0.0
4755,169150,1.0,1.0,1.0,1.0,1.0
4756,209672,1.0,1.0,0.0,0.0,0.0
4757,206418,1.0,1.0,1.0,1.0,1.0
4758,176544,1.0,1.0,1.0,1.0,1.0
4759,156556,1.0,0.0,0.0,0.0,1.0
4760,162046,1.0,1.0,1.0,1.0,2.0
4761,185308,1.0,68.0,1.0,1.0,1.0
4762,196552,1.0,1.0,1.0,0.0,1.0
4763,187164,1.0,1.0,1.0,0.0,1.0
4764,180866,1.0,0.0,1.0,1.0,1.0
4765,197604,1.0,0.0,0.0,0.0,0.0
4766,156270,1.0,0.0,1.0,0.0,1.0
4767,181516,1.0,1.0,1.0,0.0,1.0
4768,191232,1.0,0.0,0.0,1.0,1.0
4769,180254,1.0,1.0,0.0,0.0,0.0
4770,179650,1.0,8.0,1.0,0.0,1.0
4771,188751,1.0,1.0,1.0,1.0,1.0
4772,195321,1.0,6.0,1.0,1.0,1.0
4773,191890,1.0,1.0,0.0,0.0,1.0
4774,170213,1.0,1.0,1.0,1.0,1.0
4775,207289,1.0,5.0,1.0,0.0,0.0
4776,164952,1.0,1.0,1.0,0.0,1.0
4777,206073,1.0,1.0,0.0,0.0,1.0
4778,158518,1.0,1.0,1.0,0.0,1.0
4779,170264,2.0,5.0,1.0,1.0,1.0
4780,176191,3.0,6.0,2.0,1.0,3.0
4781,176674,1.0,2.0,1.0,0.0,1.0
4782,169715,1.0,1.0,1.0,0.0,1.0
4783,162995,1.0,1.0,1.0,1.0,1.0
4784,196191,3.0,34.0,1.0,1.0,9.0
4785,208181,1.0,1.0,1.0,1.0,1.0
4786,209761,1.0,1.0,1.0,1.0,1.0
4787,186620,1.0,1.0,1.0,0.0,1.0
4788,186241,1.0,6.0,0.0,0.0,0.0
4789,163065,1.0,1.0,1.0,1.0,1.0
4790,170598,1.0,1.0,1.0,0.0,1.0
4791,189573,1.0,1.0,1.0,1.0,1.0
4792,204767,1.0,1.0,1.0,1.0,1.0
4793,158736,1.0,1.0,1.0,1.0,1.0
4794,164924,1.0,4.0,2.0,1.0,1.0
4795,203665,1.0,1.0,1.0,1.0,1.0
4796,190046,2.0,20.0,1.0,1.0,2.0
4797,188462,0.0,0.0,0.0,0.0,0.0
4798,204615,1.0,1.0,1.0,1.0,1.0
4799,199843,1.0,1.0,1.0,0.0,1.0
4800,179839,1.0,1.0,1.0,1.0,1.0
4801,209400,1.0,36.0,1.0,1.0,1.0
4802,163565,1.0,1.0,1.0,1.0,1.0
4803,168156,1.0,1.0,1.0,0.0,1.0
4804,168285,1.0,8.0,1.0,1.0,1.0
4805,187456,1.0,4.0,0.0,0.0,1.0
4806,208245,1.0,1.0,1.0,0.0,1.0
4807,157324,1.0,1.0,1.0,0.0,1.0
4808,183848,1.0,1.0,0.0,0.0,0.0
4809,170232,1.0,1.0,0.0,1.0,1.0
4810,164257,1.0,1.0,1.0,1.0,1.0
4811,163477,1.0,12.0,1.0,0.0,1.0
4812,155172,1.0,5.0,1.0,0.0,1.0
4813,159447,1.0,1.0,1.0,0.0,1.0
4814,187241,1.0,1.0,1.0,1.0,1.0
4815,202644,1.0,1.0,1.0,1.0,1.0
4816,205344,1.0,1.0,0.0,0.0,0.0
4817,208699,1.0,1.0,1.0,0.0,1.0
4818,191539,1.0,1.0,0.0,0.0,0.0
4819,206980,1.0,5.0,0.0,0.0,1.0
4820,156325,1.0,1.0,1.0,1.0,1.0
4821,178071,1.0,3.0,1.0,1.0,3.0
4822,187877,1.0,0.0,0.0,0.0,1.0
4823,180489,1.0,7.0,1.0,1.0,1.0
4824,185910,1.0,0.0,0.0,0.0,1.0
4825,196233,1.0,0.0,1.0,0.0,1.0
4826,177024,1.0,4.0,1.0,0.0,2.0
4827,188090,1.0,1.0,1.0,2.0,1.0
4828,200464,1.0,1.0,1.0,0.0,1.0
4829,174129,1.0,4.0,1.0,1.0,1.0
4830,173204,1.0,1.0,0.0,0.0,1.0
4831,178260,2.0,0.0,2.0,1.0,2.0
4832,164320,1.0,0.0,1.0,0.0,0.0
4833,205765,1.0,1.0,1.0,1.0,1.0
4834,198921,1.0,3.0,1.0,0.0,1.0
4835,196361,1.0,2.0,1.0,1.0,1.0
4836,168936,1.0,1.0,1.0,1.0,1.0
4837,173438,1.0,5.0,1.0,0.0,1.0
4838,156647,1.0,12.0,1.0,1.0,1.0
4839,157440,1.0,1.0,1.0,0.0,0.0
4840,155039,1.0,37.0,1.0,1.0,3.0
4841,165007,1.0,0.0,1.0,0.0,1.0
4842,191084,1.0,1.0,1.0,1.0,1.0
4843,165560,1.0,3.0,1.0,0.0,1.0
4844,194039,1.0,2.0,1.0,0.0,1.0
4845,163275,1.0,1.0,1.0,0.0,1.0
4846,185627,1.0,19.0,1.0,1.0,1.0
4847,206458,1.0,1.0,1.0,0.0,1.0
4848,196416,1.0,1.0,1.0,0.0,1.0
4849,203376,1.0,1.0,0.0,0.0,1.0
4850,180687,1.0,20.0,1.0,1.0,1.0
4851,181956,1.0,1.0,1.0,1.0,4.0
4852,185168,1.0,58.0,1.0,1.0,1.0
4853,188339,1.0,1.0,1.0,1.0,1.0
4854,179429,1.0,1.0,1.0,1.0,1.0
4855,200798,1.0,2.0,0.0,0.0,1.0
4856,165360,1.0,1.0,1.0,1.0,1.0
4857,199460,1.0,36.0,0.0,1.0,1.0
4858,205521,1.0,11.0,1.0,0.0,1.0
4859,170270,1.0,26.0,2.0,2.0,8.0
4860,187904,1.0,1.0,1.0,0.0,1.0
4861,185238,1.0,1.0,0.0,0.0,1.0
4862,159950,1.0,40.0,1.0,1.0,1.0
4863,187101,1.0,1.0,1.0,0.0,1.0
4864,206235,1.0,1.0,1.0,0.0,1.0
4865,189703,1.0,1.0,1.0,0.0,1.0
4866,208526,1.0,5.0,0.0,0.0,1.0
4867,168403,1.0,1.0,1.0,1.0,1.0
4868,162702,1.0,1.0,1.0,2.0,1.0
4869,168819,1.0,0.0,1.0,0.0,1.0
4870,155593,1.0,0.0,1.0,0.0,1.0
4871,193159,1.0,1.0,1.0,0.0,1.0
4872,192927,1.0,1.0,0.0,0.0,1.0
4873,197332,1.0,1.0,1.0,1.0,1.0
4874,163261,1.0,0.0,1.0,0.0,1.0
4875,170536,1.0,1.0,1.0,0.0,1.0
4876,204068,1.0,6.0,1.0,0.0,1.0
4877,171667,1.0,1.0,1.0,1.0,1.0
4878,200283,1.0,4.0,1.0,0.0,0.0
4879,207441,1.0,3.0,1.0,1.0,1.0
4880,158620,1.0,11.0,1.0,1.0,1.0
4881,206839,1.0,1.0,0.0,0.0,1.0
4882,180095,1.0,1.0,1.0,0.0,1.0
4883,182315,1.0,1.0,1.0,1.0,1.0
4884,191597,1.0,1.0,1.0,0.0,1.0
4885,201722,1.0,4.0,0.0,1.0,0.0
4886,175662,1.0,1.0,1.0,1.0,1.0
4887,172007,1.0,9.0,0.0,0.0,1.0
4888,197208,1.0,1.0,1.0,0.0,1.0
4889,208843,1.0,5.0,1.0,1.0,1.0
4890,193664,1.0,1.0,1.0,1.0,1.0
4891,193104,1.0,1.0,0.0,0.0,1.0
4892,175238,1.0,23.0,1.0,0.0,1.0
